,job_id,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,workflow_type,scheduler_type,slowdown,response_time,num_activation_dags
0,0,200,0,100,0,centralheft,9.811324524766915,179.54723880323456,54
2,2,200,0,100,2,centralheft,67.78249590146557,779.498702866854,54
3,3,200,0,100,3,centralheft,22.415080682058473,1010.9201387608372,54
1,1,200,0,100,1,centralheft,91.49387545898328,2744.8162637694986,54
4,4,200,0,100,0,centralheft,8.081390129077135,147.88943936211157,54
6,6,200,0,100,3,centralheft,21.498787686098535,969.5953246430439,54
8,8,200,0,100,0,centralheft,7.774117685674287,142.26635364783945,54
5,5,200,0,100,2,centralheft,65.49827006508009,753.230105748421,54
10,10,200,0,100,0,centralheft,4.786635813201595,87.5954353815892,54
12,12,200,0,100,0,centralheft,3.15936942490959,57.8164604758455,54
9,9,200,0,100,3,centralheft,17.475475681097564,788.1439532175002,54
11,11,200,0,100,2,centralheft,65.49827006508009,753.230105748421,54
13,13,200,0,100,0,centralheft,3.159369424909592,57.81646047584553,54
7,7,200,0,100,1,centralheft,85.23071905707357,2556.921571712207,54
15,15,200,0,100,2,centralheft,65.49827006508009,753.230105748421,54
18,18,200,0,100,2,centralheft,65.49827006508009,753.230105748421,54
14,14,200,0,100,3,centralheft,18.410705985483855,830.3228399453219,54
16,16,200,0,100,0,centralheft,3.1593694249095887,57.816460475845474,54
20,20,200,0,100,3,centralheft,18.396951483187873,829.7025118917732,54
22,22,200,0,100,3,centralheft,17.607486986910512,794.0976631096642,54
19,19,200,0,100,2,centralheft,65.49827006508009,753.230105748421,54
23,23,200,0,100,3,centralheft,17.958336064930755,809.920956528377,54
25,25,200,0,100,3,centralheft,18.039408520896295,813.5773242924229,54
17,17,200,0,100,1,centralheft,83.18490040260686,2495.5470120782056,54
24,24,200,0,100,2,centralheft,65.49827006508009,753.230105748421,54
26,26,200,0,100,3,centralheft,19.306882603153383,870.7404054022177,54
27,27,200,0,100,1,centralheft,84.15823373594019,2524.7470120782054,54
21,21,200,0,100,0,centralheft,3.159369424909595,57.81646047584559,54
29,29,200,0,100,3,centralheft,18.26975161101339,823.9657976567039,54
32,32,200,0,100,3,centralheft,18.139904106658832,818.1096752103133,54
30,30,200,0,100,1,centralheft,83.49156706927351,2504.7470120782054,54
28,28,200,0,100,2,centralheft,65.49827006508009,753.230105748421,54
34,34,200,0,100,1,centralheft,84.71402543743916,2541.4207631231748,54
35,35,200,0,100,2,centralheft,65.49827006508009,753.2301057484211,54
31,31,200,0,100,0,centralheft,3.159369424909595,57.81646047584559,54
36,36,200,0,100,1,centralheft,83.9760120254803,2519.280360764409,54
39,39,200,0,100,1,centralheft,84.23156706927351,2526.9470120782053,54
40,40,200,0,100,1,centralheft,84.10095654463967,2523.02869633919,54
38,38,200,0,100,0,centralheft,6.568021264829924,120.19478914638762,54
37,37,200,0,100,2,centralheft,65.49827006508009,753.2301057484211,54
41,41,200,0,100,1,centralheft,83.49156706927351,2504.7470120782054,54
33,33,200,0,100,3,centralheft,17.619599849611976,794.6439532175002,54
43,43,200,0,100,2,centralheft,65.49827006508009,753.230105748421,54
44,44,200,0,100,1,centralheft,83.49156706927351,2504.7470120782054,54
47,47,200,0,100,1,centralheft,83.49156706927351,2504.7470120782054,54
46,46,200,0,100,2,centralheft,65.49827006508009,753.230105748421,54
48,48,200,0,100,1,centralheft,84.15823373594019,2524.7470120782054,54
49,49,200,0,100,2,centralheft,65.49827006508009,753.230105748421,54
50,50,200,0,100,1,centralheft,84.15656298297661,2524.6968894892984,54
42,42,200,0,100,0,centralheft,5.183491789253421,94.85789974333761,54
52,52,200,0,100,1,centralheft,83.8480435182229,2515.4413055466866,54
51,51,200,0,100,2,centralheft,65.49827006508009,753.230105748421,54
53,53,200,0,100,0,centralheft,3.159369424909595,57.81646047584559,54
56,56,200,0,100,0,centralheft,3.603825315165018,65.95000326751983,54
55,55,200,0,100,2,centralheft,65.49827006508006,753.2301057484208,54
57,57,200,0,100,0,centralheft,3.159369424909595,57.81646047584559,54
45,45,200,0,100,3,centralheft,17.619599849611973,794.6439532175,54
58,58,200,0,100,2,centralheft,65.49827006508005,753.2301057484206,54
54,54,200,0,100,1,centralheft,84.45490040260684,2533.647012078205,54
62,62,200,0,100,1,centralheft,89.27429562302473,2678.228868690742,54
61,61,200,0,100,2,centralheft,66.09827006508007,760.1301057484209,54
64,64,200,0,100,2,centralheft,65.92287770787021,758.1130936405075,54
63,63,200,0,100,1,centralheft,93.60255556970851,2808.0766670912553,54
65,65,200,0,100,2,centralheft,65.49827006508005,753.2301057484206,54
60,60,200,0,100,3,centralheft,17.619599849611976,794.6439532175002,54
67,67,200,0,100,2,centralheft,65.49827006508009,753.230105748421,54
68,68,200,0,100,3,centralheft,17.619599849611976,794.6439532175002,54
59,59,200,0,100,0,centralheft,3.159369424909595,57.81646047584559,54
69,69,200,0,100,2,centralheft,65.49827006508009,753.230105748421,54
72,72,200,0,100,2,centralheft,65.49827006508006,753.2301057484208,54
73,73,200,0,100,2,centralheft,65.49827006508006,753.2301057484208,54
70,70,200,0,100,3,centralheft,17.619599849611973,794.6439532175,54
66,66,200,0,100,1,centralheft,83.18490040260686,2495.5470120782056,54
75,75,200,0,100,3,centralheft,17.619599849611976,794.6439532175002,54
71,71,200,0,100,0,centralheft,3.159369424909595,57.81646047584559,54
78,78,200,0,100,0,centralheft,3.204339431055772,58.63941158832063,54
79,79,200,0,100,0,centralheft,3.1593694249095825,57.81646047584536,54
80,80,200,0,100,0,centralheft,3.627124868606839,66.37638509550516,54
