,job_id,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,workflow_type,scheduler_type,slowdown,response_time,num_activation_dags
0,0,0,60000,20,0,centralheft,13.277681771069512,242.98157641057207,832
2,2,0,60000,20,2,centralheft,142.68622796190348,1640.89162156189,832
3,3,0,60000,20,3,centralheft,48.721898179319396,2197.3576078873048,832
1,1,0,60000,20,1,centralheft,118.46451433745953,3553.935430123786,832
4,4,0,60000,20,0,centralheft,13.346995438379642,244.25001652234747,832
6,6,0,60000,20,3,centralheft,48.620236032455566,2192.772645063746,832
8,8,0,60000,20,0,centralheft,13.70084149614716,250.72539937949304,832
5,5,0,60000,20,2,centralheft,79.1997830630664,910.7975052252636,832
10,10,0,60000,20,0,centralheft,14.02137790853787,256.59121572624304,832
12,12,0,60000,20,0,centralheft,15.26185395308824,279.2919273415148,832
9,9,0,60000,20,3,centralheft,47.91917515793843,2161.1547996230233,832
11,11,0,60000,20,2,centralheft,85.78685115432017,986.548788274682,832
13,13,0,60000,20,0,centralheft,15.310008127210288,280.1731487279483,832
7,7,0,60000,20,1,centralheft,123.60773431291047,3708.232029387314,832
15,15,0,60000,20,2,centralheft,84.26959689859778,969.1003643338745,832
18,18,0,60000,20,2,centralheft,84.90134270471262,976.3654411041952,832
14,14,0,60000,20,3,centralheft,47.45565954221513,2140.2502453539023,832
16,16,0,60000,20,0,centralheft,14.986691557703008,274.25645550596505,832
20,20,0,60000,20,3,centralheft,47.46621241115726,2140.7261797431925,832
22,22,0,60000,20,3,centralheft,47.05200022143617,2122.045209986771,832
19,19,0,60000,20,2,centralheft,77.63542680005635,892.807408200648,832
23,23,0,60000,20,3,centralheft,47.3955576371993,2137.5396494376887,832
25,25,0,60000,20,3,centralheft,47.4256523186006,2138.896919568887,832
17,17,0,60000,20,1,centralheft,127.74015784877638,3832.2047354632914,832
24,24,0,60000,20,2,centralheft,76.9542601633477,884.9739918784985,832
26,26,0,60000,20,3,centralheft,47.416143699713565,2138.468080857082,832
27,27,0,60000,20,1,centralheft,127.41445314589811,3822.4335943769433,832
21,21,0,60000,20,0,centralheft,14.046483708946656,257.05065187372384,832
29,29,0,60000,20,3,centralheft,48.268584463591544,2176.9131593079787,832
32,32,0,60000,20,3,centralheft,49.03374578311975,2211.4219348187007,832
30,30,0,60000,20,1,centralheft,128.55145676372587,3856.543702911776,832
28,28,0,60000,20,2,centralheft,72.54518764622979,834.2696579316427,832
34,34,0,60000,20,1,centralheft,127.84556733581559,3835.3670200744677,832
35,35,0,60000,20,2,centralheft,72.21940318567435,830.523136635255,832
31,31,0,60000,20,0,centralheft,8.657028941145875,158.42362962296951,832
36,36,0,60000,20,1,centralheft,127.54996465342381,3826.4989396027145,832
39,39,0,60000,20,1,centralheft,120.29788961378463,3608.936688413539,832
40,40,0,60000,20,1,centralheft,127.26176750885784,3817.853025265735,832
38,38,0,60000,20,0,centralheft,8.923628323768584,163.3023983249651,832
37,37,0,60000,20,2,centralheft,67.53598415422057,776.6638177735365,832
41,41,0,60000,20,1,centralheft,126.59118682999194,3797.735604899758,832
33,33,0,60000,20,3,centralheft,36.01812997105678,1624.4176616946609,832
43,43,0,60000,20,2,centralheft,65.49827006508009,753.230105748421,832
44,44,0,60000,20,1,centralheft,125.91917400602294,3777.575220180688,832
47,47,0,60000,20,1,centralheft,125.5624642210564,3766.873926631692,832
46,46,0,60000,20,2,centralheft,69.3993920529555,798.0930086089884,832
48,48,0,60000,20,1,centralheft,125.13327689025327,3753.998306707598,832
49,49,0,60000,20,2,centralheft,73.2122382601593,841.940739991832,832
50,50,0,60000,20,1,centralheft,124.8582760729939,3745.748282189817,832
42,42,0,60000,20,0,centralheft,8.013304141753546,146.64346579408988,832
52,52,0,60000,20,1,centralheft,124.60390551337649,3738.1171654012946,832
51,51,0,60000,20,2,centralheft,65.49827006508009,753.230105748421,832
53,53,0,60000,20,0,centralheft,7.13719995090303,130.61075910152545,832
56,56,0,60000,20,0,centralheft,7.641391675402201,139.8374676598603,832
55,55,0,60000,20,2,centralheft,65.49827006508009,753.230105748421,832
57,57,0,60000,20,0,centralheft,7.094832177899481,129.8354288555605,832
45,45,0,60000,20,3,centralheft,35.42003272317762,1597.4434758153106,832
