,job_id,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,workflow_type,scheduler_type,slowdown,response_time,num_activation_dags
0,0,0,10,20,0,centralheft,9.811324524766915,179.54723880323456,543
2,2,0,10,20,2,centralheft,68.38249590146556,786.398702866854,543
3,3,0,10,20,3,centralheft,23.523191664976515,1060.895944090441,543
1,1,0,10,20,1,centralheft,92.65531088472711,2779.6593265418132,543
4,4,0,10,20,0,centralheft,11.297975886995117,206.75295873201063,543
6,6,0,10,20,3,centralheft,23.514655903922,1060.5109812668823,543
8,8,0,10,20,0,centralheft,11.903188064981212,217.8283415891562,543
5,5,0,10,20,2,centralheft,66.56595243102943,765.5084529568385,543
10,10,0,10,20,0,centralheft,11.720992236934762,214.49415793590614,543
12,12,0,10,20,0,centralheft,11.436878117550702,209.29486955117784,543
9,9,0,10,20,3,centralheft,22.906721415214182,1033.0931358261596,543
11,11,0,10,20,2,centralheft,65.49827006508009,753.230105748421,543
13,13,0,10,20,0,centralheft,11.233666171454168,205.57609093761127,543
7,7,0,10,20,1,centralheft,94.11164222509733,2823.34926675292,543
15,15,0,10,20,2,centralheft,66.09827006508009,760.130105748421,543
18,18,0,10,20,2,centralheft,65.90375500162972,757.8931825187417,543
14,14,0,10,20,3,centralheft,22.545201364901075,1016.7885815570386,543
16,16,0,10,20,0,centralheft,10.910349601946889,199.65939771562807,543
20,20,0,10,20,3,centralheft,22.657749799253406,1021.8645159463287,543
22,22,0,10,20,3,centralheft,23.041763773612118,1039.1835461899066,543
19,19,0,10,20,2,centralheft,65.49827006508009,753.230105748421,543
23,23,0,10,20,3,centralheft,22.680221411104764,1022.8779856408249,543
25,25,0,10,20,3,centralheft,22.80344247831536,1028.4352557720229,543
17,17,0,10,20,1,centralheft,105.5934397171773,3167.803191515319,543
24,24,0,10,20,2,centralheft,65.49827006508009,753.230105748421,543
26,26,0,10,20,3,centralheft,22.199698826168923,1001.2064170602184,543
27,27,0,10,20,1,centralheft,106.00773501429903,3180.232050428971,543
21,21,0,10,20,0,centralheft,8.412764704010211,153.95359408338686,543
29,29,0,10,20,3,centralheft,21.52664069869437,970.851495511116,543
32,32,0,10,20,3,centralheft,21.684263215561813,977.9602710218378,543
30,30,0,10,20,1,centralheft,106.11473863212679,3183.4421589638036,543
28,28,0,10,20,2,centralheft,66.09827006508009,760.130105748421,543
34,34,0,10,20,1,centralheft,106.45551587088316,3193.665476126495,543
35,35,0,10,20,2,centralheft,65.77248560452463,756.3835844520333,543
31,31,0,10,20,0,centralheft,6.189356248479385,113.26521934717275,543
36,36,0,10,20,1,centralheft,106.15991318849139,3184.7973956547416,543
39,39,0,10,20,1,centralheft,105.89783814885217,3176.9351444655654,543
40,40,0,10,20,1,centralheft,106.48504937725873,3194.551481317762,543
38,38,0,10,20,0,centralheft,6.1893562484793865,113.26521934717277,543
37,37,0,10,20,2,centralheft,65.49827006508009,753.230105748421,543
41,41,0,10,20,1,centralheft,106.12113536505949,3183.6340609517847,543
33,33,0,10,20,3,centralheft,21.032283767135112,948.5559978977935,543
43,43,0,10,20,2,centralheft,65.49827006508009,753.230105748421,543
44,44,0,10,20,1,centralheft,105.75578920775715,3172.6736762327146,543
47,47,0,10,20,1,centralheft,105.39907942279062,3161.9723826837185,543
46,46,0,10,20,2,centralheft,65.49827006508009,753.230105748421,543
48,48,0,10,20,1,centralheft,104.96989209198749,3149.0967627596247,543
49,49,0,10,20,2,centralheft,65.49827006508009,753.230105748421,543
50,50,0,10,20,1,centralheft,104.69489127472812,3140.8467382418435,543
42,42,0,10,20,0,centralheft,3.159369424909592,57.81646047584553,543
52,52,0,10,20,1,centralheft,104.44052071511071,3133.215621453321,543
51,51,0,10,20,2,centralheft,65.49827006508009,753.230105748421,543
53,53,0,10,20,0,centralheft,3.1593694249095887,57.816460475845474,543
56,56,0,10,20,0,centralheft,3.6635611494087605,67.04316903418032,543
55,55,0,10,20,2,centralheft,65.49827006508009,753.230105748421,543
57,57,0,10,20,0,centralheft,3.1593694249095887,57.816460475845474,543
45,45,0,10,20,3,centralheft,19.36445922387157,873.3371109966079,543
58,58,0,10,20,2,centralheft,65.49827006508009,753.230105748421,543
54,54,0,10,20,1,centralheft,102.44906076012538,3073.4718228037614,543
62,62,0,10,20,1,centralheft,102.41084280862472,3072.3252842587417,543
61,61,0,10,20,2,centralheft,66.0982700650801,760.1301057484211,543
