,job_id,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,workflow_type,scheduler_type,slowdown,response_time,num_activation_dags
0,0,0,0,20,0,centralheft,9.811324524766915,179.54723880323456,594
2,2,0,0,20,2,centralheft,68.38249590146556,786.398702866854,594
3,3,0,0,20,3,centralheft,23.523191664976515,1060.895944090441,594
1,1,0,0,20,1,centralheft,92.65531088472711,2779.6593265418132,594
4,4,0,0,20,0,centralheft,11.297975886995117,206.75295873201063,594
6,6,0,0,20,3,centralheft,23.514655903922,1060.5109812668823,594
8,8,0,0,20,0,centralheft,11.903188064981212,217.8283415891562,594
5,5,0,0,20,2,centralheft,66.56595243102943,765.5084529568385,594
10,10,0,0,20,0,centralheft,11.720992236934762,214.49415793590614,594
12,12,0,0,20,0,centralheft,11.436878117550702,209.29486955117784,594
9,9,0,0,20,3,centralheft,22.906721415214182,1033.0931358261596,594
11,11,0,0,20,2,centralheft,65.49827006508009,753.230105748421,594
13,13,0,0,20,0,centralheft,11.233666171454168,205.57609093761127,594
7,7,0,0,20,1,centralheft,94.11164222509733,2823.34926675292,594
15,15,0,0,20,2,centralheft,66.09827006508009,760.130105748421,594
18,18,0,0,20,2,centralheft,65.90375500162972,757.8931825187417,594
14,14,0,0,20,3,centralheft,22.545201364901075,1016.7885815570386,594
16,16,0,0,20,0,centralheft,10.910349601946889,199.65939771562807,594
20,20,0,0,20,3,centralheft,22.657749799253406,1021.8645159463287,594
22,22,0,0,20,3,centralheft,23.041763773612118,1039.1835461899066,594
19,19,0,0,20,2,centralheft,65.49827006508009,753.230105748421,594
23,23,0,0,20,3,centralheft,22.680221411104764,1022.8779856408249,594
25,25,0,0,20,3,centralheft,22.80344247831536,1028.4352557720229,594
17,17,0,0,20,1,centralheft,105.5934397171773,3167.803191515319,594
24,24,0,0,20,2,centralheft,65.49827006508009,753.230105748421,594
26,26,0,0,20,3,centralheft,22.199698826168923,1001.2064170602184,594
27,27,0,0,20,1,centralheft,106.00773501429903,3180.232050428971,594
