,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown,num_activation_dags
50,90,0,10,centralheft,18.43184509123023,8
51,90,0,10,centralheft,19.212686621203602,8
52,90,0,10,centralheft,23.362039846705557,8
53,90,0,10,centralheft,26.424229884658644,8
54,90,0,10,centralheft,26.155589273282658,8
55,90,0,10,centralheft,31.53057701439195,8
56,90,0,10,centralheft,37.253920549179384,8
57,90,0,10,centralheft,42.938362154918195,8
58,90,0,10,centralheft,20.116982258497274,8
59,90,0,10,centralheft,18.43184509123023,8
60,90,0,10,centralheft,21.728987597662808,8
61,90,0,10,centralheft,31.092341876830233,8
62,90,0,10,centralheft,18.43184509123023,8
63,90,0,10,centralheft,21.39353772288348,8
64,90,0,10,centralheft,18.43184509123023,8
65,90,0,10,centralheft,18.43184509123023,8
66,90,0,10,centralheft,20.806009056972698,8
67,90,0,10,centralheft,29.732739784462638,8
68,90,0,10,centralheft,33.23327090678299,8
69,90,0,10,centralheft,42.53136969599166,8
70,90,0,10,centralheft,46.20258581128462,8
71,90,0,10,centralheft,18.43184509123023,8
72,90,0,10,centralheft,23.477650550266617,8
73,90,0,10,centralheft,26.421187810690526,8
74,90,0,10,centralheft,18.43184509123023,8
75,90,0,10,centralheft,18.43184509123023,8
76,90,0,10,centralheft,18.43184509123023,8
77,90,0,10,centralheft,25.487890553454235,8
78,90,0,10,centralheft,26.659455370670685,8
79,90,0,10,centralheft,18.43184509123023,8
80,90,0,10,centralheft,20.81936572501445,8
81,90,0,10,centralheft,18.43184509123023,8
82,90,0,10,centralheft,18.43184509123023,8
83,90,0,10,centralheft,27.064140202477688,8
84,90,0,10,centralheft,33.31073608524389,8
85,90,0,10,centralheft,42.71672854720987,8
86,90,0,10,centralheft,33.7434520044427,8
87,90,0,10,centralheft,32.825645416966495,8
88,90,0,10,centralheft,28.57265717168707,8
89,90,0,10,centralheft,34.997479934499665,8
90,90,0,10,centralheft,39.425478683496976,8
91,90,0,10,centralheft,26.11766849846515,8
92,90,0,10,centralheft,24.96948629289784,8
93,90,0,10,centralheft,34.45767335235087,8
94,90,0,10,centralheft,42.37425829634617,8
95,90,0,10,centralheft,29.097768249110118,8
96,90,0,10,centralheft,21.472845483027186,8
97,90,0,10,centralheft,32.22921431851023,8
98,90,0,10,centralheft,31.150172816739087,8
99,90,0,10,centralheft,18.431845091230116,8
100,90,0,10,centralheft,27.548243354422084,8
101,90,0,10,centralheft,18.431845091230116,8
102,90,0,10,centralheft,18.431845091230116,8
103,90,0,10,centralheft,18.431845091230116,8
104,90,0,10,centralheft,21.195601845412057,8
105,90,0,10,centralheft,24.731807787624803,8
106,90,0,10,centralheft,18.431845091230116,8
107,90,0,10,centralheft,26.696578621513254,8
108,90,0,10,centralheft,21.628392995481363,8
109,90,0,10,centralheft,25.821168078052096,8
110,90,0,10,centralheft,24.0683477862608,8
111,90,0,10,centralheft,30.694243017489043,8
112,90,0,10,centralheft,36.43685459608059,8
113,90,0,10,centralheft,18.431845091230116,8
114,90,0,10,centralheft,18.431845091230116,8
115,90,0,10,centralheft,18.431845091230116,8
116,90,0,10,centralheft,18.431845091230116,8
117,90,0,10,centralheft,29.911272669611208,8
118,90,0,10,centralheft,24.948000948190383,8
119,90,0,10,centralheft,24.74362891656665,8
120,90,0,10,centralheft,32.4624182329228,8
121,90,0,10,centralheft,30.711141060574164,8
122,90,0,10,centralheft,23.02070596891008,8
123,90,0,10,centralheft,29.12405863562276,8
124,90,0,10,centralheft,33.78770178567834,8
125,90,0,10,centralheft,18.431845091230116,8
126,90,0,10,centralheft,18.431845091230116,8
127,90,0,10,centralheft,21.546374120438713,8
128,90,0,10,centralheft,34.67714654327392,8
129,90,0,10,centralheft,30.366702724505103,8
130,90,0,10,centralheft,31.781346494044783,8
131,90,0,10,centralheft,40.93931231310853,8
132,90,0,10,centralheft,18.431845091230116,8
133,90,0,10,centralheft,24.060544204696726,8
134,90,0,10,centralheft,31.05972922295973,8
135,90,0,10,centralheft,39.03679294665858,8
136,90,0,10,centralheft,47.51358679310965,8
137,90,0,10,centralheft,20.295321743977638,8
138,90,0,10,centralheft,31.379662624970706,8
139,90,0,10,centralheft,23.738730223972198,8
140,90,0,10,centralheft,46.29799527359887,8
141,90,0,10,centralheft,26.249176869956273,8
142,90,0,10,centralheft,31.405720300252597,8
143,90,0,10,centralheft,44.07109407931944,8
144,90,0,10,centralheft,18.431845091230116,8
145,90,0,10,centralheft,18.431845091230116,8
146,90,0,10,centralheft,27.5490159691567,8
147,90,0,10,centralheft,29.949836731494997,8
148,90,0,10,centralheft,37.62445077146049,8
149,90,0,10,centralheft,32.02621615070416,8
150,90,0,10,centralheft,21.50635099144415,8
151,90,0,10,centralheft,18.431845091230116,8
152,90,0,10,centralheft,26.423934962138446,8
153,90,0,10,centralheft,35.586067118147184,8
154,90,0,10,centralheft,18.431845091230116,8
155,90,0,10,centralheft,23.259119458659825,8
156,90,0,10,centralheft,27.3105481406551,8
157,90,0,10,centralheft,36.29142259497803,8
158,90,0,10,centralheft,41.24230404351965,8
159,90,0,10,centralheft,50.574626340066516,8
160,90,0,10,centralheft,57.45133332899104,8
161,90,0,10,centralheft,52.47339246434717,8
162,90,0,10,centralheft,18.431845091230116,8
163,90,0,10,centralheft,18.72876781177615,8
164,90,0,10,centralheft,24.08264233346904,8
165,90,0,10,centralheft,18.431845091230116,8
166,90,0,10,centralheft,23.792055859572656,8
167,90,0,10,centralheft,31.313760871266595,8
168,90,0,10,centralheft,38.93857128790728,8
169,90,0,10,centralheft,42.21259782570746,8
170,90,0,10,centralheft,18.431845091230116,8
171,90,0,10,centralheft,18.431845091230116,8
172,90,0,10,centralheft,18.56045795832665,8
173,90,0,10,centralheft,18.431845091230116,8
174,90,0,10,centralheft,18.431845091230116,8
175,90,0,10,centralheft,18.431845091230116,8
176,90,0,10,centralheft,27.415016054186026,8
177,90,0,10,centralheft,18.431845091230116,8
178,90,0,10,centralheft,22.57200880863593,8
179,90,0,10,centralheft,19.522166988635718,8
180,90,0,10,centralheft,22.316038397448892,8
181,90,0,10,centralheft,18.431845091230116,8
182,90,0,10,centralheft,18.431845091230116,8
183,90,0,10,centralheft,18.431845091230116,8
184,90,0,10,centralheft,19.85204457947202,8
185,90,0,10,centralheft,26.964515890266057,8
186,90,0,10,centralheft,33.94852974728474,8
187,90,0,10,centralheft,40.97993698413552,8
188,90,0,10,centralheft,19.429949678647063,8
189,90,0,10,centralheft,18.431845091230116,8
190,90,0,10,centralheft,18.431845091230116,8
191,90,0,10,centralheft,21.180302438963054,8
192,90,0,10,centralheft,29.788759552101965,8
193,90,0,10,centralheft,38.70803595092616,8
194,90,0,10,centralheft,41.51689874595172,8
195,90,0,10,centralheft,18.372008808635883,8
196,90,0,10,centralheft,18.431845091230116,8
197,90,0,10,centralheft,18.431845091230116,8
198,90,0,10,centralheft,20.112087924257594,8
199,90,0,10,centralheft,18.431845091230116,8
200,90,0,10,centralheft,18.97236401496866,8
201,90,0,10,centralheft,18.431845091230116,8
202,90,0,10,centralheft,18.431845091230116,8
203,90,0,10,centralheft,18.431845091230116,8
204,90,0,10,centralheft,18.431845091230116,8
205,90,0,10,centralheft,26.252381263532243,8
206,90,0,10,centralheft,20.104215846910847,8
207,90,0,10,centralheft,18.431845091230116,8
208,90,0,10,centralheft,21.555884771328692,8
209,90,0,10,centralheft,28.452370655046707,8
210,90,0,10,centralheft,18.431845091230116,8
211,90,0,10,centralheft,18.431845091230116,8
212,90,0,10,centralheft,22.572008808635474,8
213,90,0,10,centralheft,18.70611481765127,8
214,90,0,10,centralheft,25.472438056267492,8
215,90,0,10,centralheft,34.97188447229473,8
216,90,0,10,centralheft,26.27441524898586,8
217,90,0,10,centralheft,35.19254323081623,8
218,90,0,10,centralheft,18.431845091230116,8
219,90,0,10,centralheft,18.431845091230116,8
220,90,0,10,centralheft,18.431845091230116,8
221,90,0,10,centralheft,18.431845091230116,8
222,90,0,10,centralheft,18.431845091230116,8
223,90,0,10,centralheft,25.325443726798767,8
224,90,0,10,centralheft,18.431845091230116,8
225,90,0,10,centralheft,24.167551647848995,8
226,90,0,10,centralheft,18.431845091230116,8
227,90,0,10,centralheft,26.20979541124325,8
228,90,0,10,centralheft,23.276287788053196,8
229,90,0,10,centralheft,20.96309866077263,8
230,90,0,10,centralheft,22.013211408830102,8
231,90,0,10,centralheft,22.572008808635474,8
232,90,0,10,centralheft,20.212648640896987,8
233,90,0,10,centralheft,32.24906869403776,8
234,90,0,10,centralheft,18.431845091230116,8
235,90,0,10,centralheft,18.844881865622938,8
236,90,0,10,centralheft,18.431845091230116,8
237,90,0,10,centralheft,24.68985397495635,8
238,90,0,10,centralheft,32.2672395413083,8
239,90,0,10,centralheft,34.23708248495814,8
240,90,0,10,centralheft,27.956876946091597,8
241,90,0,10,centralheft,22.572008808635474,8
242,90,0,10,centralheft,20.339401831443865,8
