,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown,num_activation_dags
50,10,0,10,centralheft,18.43184509123023,14
51,10,0,10,centralheft,19.212686621203602,14
52,10,0,10,centralheft,23.362039846705557,14
53,10,0,10,centralheft,26.424229884658644,14
54,10,0,10,centralheft,22.572008808636042,14
55,10,0,10,centralheft,18.50683283233957,14
56,10,0,10,centralheft,21.375149816988255,14
57,10,0,10,centralheft,27.059591422727067,14
58,10,0,10,centralheft,18.43184509123023,14
59,10,0,10,centralheft,18.43184509123023,14
60,10,0,10,centralheft,18.43184509123023,14
61,10,0,10,centralheft,27.795199370397654,14
62,10,0,10,centralheft,18.43184509123023,14
63,10,0,10,centralheft,18.43184509123023,14
64,10,0,10,centralheft,18.43184509123023,14
65,10,0,10,centralheft,18.43184509123023,14
66,10,0,10,centralheft,20.806009056972698,14
67,10,0,10,centralheft,22.458575818720192,14
68,10,0,10,centralheft,25.959106941040545,14
69,10,0,10,centralheft,35.25720573024921,14
70,10,0,10,centralheft,38.928421845542175,14
71,10,0,10,centralheft,18.43184509123023,14
72,10,0,10,centralheft,23.477650550266617,14
73,10,0,10,centralheft,18.43184509123023,14
74,10,0,10,centralheft,18.43184509123023,14
75,10,0,10,centralheft,18.43184509123023,14
76,10,0,10,centralheft,18.43184509123023,14
77,10,0,10,centralheft,25.487890553454235,14
78,10,0,10,centralheft,26.659455370670685,14
79,10,0,10,centralheft,18.43184509123023,14
80,10,0,10,centralheft,20.81936572501445,14
81,10,0,10,centralheft,18.43184509123023,14
82,10,0,10,centralheft,18.43184509123023,14
83,10,0,10,centralheft,27.064140202477688,14
84,10,0,10,centralheft,23.510736085243934,14
85,10,0,10,centralheft,32.916728547209914,14
86,10,0,10,centralheft,28.789815396112203,14
87,10,0,10,centralheft,18.43184509123023,14
88,10,0,10,centralheft,18.43184509123023,14
89,10,0,10,centralheft,19.55666785404287,14
90,10,0,10,centralheft,23.984666603040182,14
91,10,0,10,centralheft,18.43184509123023,14
92,10,0,10,centralheft,26.129322575491983,14
93,10,0,10,centralheft,31.01201366252178,14
94,10,0,10,centralheft,38.9285986065172,14
95,10,0,10,centralheft,39.99776824911021,14
96,10,0,10,centralheft,18.431845091230343,14
97,10,0,10,centralheft,19.228377644119064,14
98,10,0,10,centralheft,27.709172424942153,14
99,10,0,10,centralheft,18.431845091230116,14
100,10,0,10,centralheft,18.431845091230116,14
101,10,0,10,centralheft,18.431845091230116,14
102,10,0,10,centralheft,18.431845091230116,14
103,10,0,10,centralheft,18.431845091230116,14
104,10,0,10,centralheft,18.431845091230116,14
105,10,0,10,centralheft,26.627887316037004,14
106,10,0,10,centralheft,18.431845091230116,14
107,10,0,10,centralheft,26.696578621513254,14
108,10,0,10,centralheft,21.628392995481363,14
109,10,0,10,centralheft,18.431845091230116,14
110,10,0,10,centralheft,21.338861082032963,14
111,10,0,10,centralheft,23.064756313261114,14
112,10,0,10,centralheft,28.807367891852664,14
113,10,0,10,centralheft,18.431845091230116,14
