,job_id,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,workflow_type,scheduler_type,slowdown,response_time,num_activation_dags
0,0,200,2000,5,0,centralheft,32.165317692693705,588.6253137762949,795
1,1,200,2000,5,2,centralheft,546.1651086319896,6280.898749267881,795
2,2,200,2000,5,3,centralheft,191.07725929301776,8617.584394115102,795
3,3,200,2000,5,1,centralheft,234.23165174363265,7026.94955230898,795
4,4,200,2000,5,1,centralheft,237.27474791154052,7118.242437346215,795
5,5,200,2000,5,0,centralheft,32.58533033491762,596.3115451289925,795
6,6,200,2000,5,0,centralheft,33.56614057297027,614.2603724853559,795
7,7,200,2000,5,3,centralheft,191.21855230113528,8623.956708781201,795
8,8,200,2000,5,2,centralheft,795.0818200220508,9143.440930253584,795
9,9,200,2000,5,0,centralheft,34.74496147133027,635.8327949253439,795
10,10,200,2000,5,3,centralheft,191.669075891133,8644.275322690099,795
11,11,200,2000,5,3,centralheft,191.7463779019835,8647.761643379456,795
12,12,200,2000,5,1,centralheft,237.85708609922395,7135.712582976718,795
13,13,200,2000,5,2,centralheft,794.8172397229813,9140.398256814286,795
14,14,200,2000,5,2,centralheft,794.7967337013481,9140.162437565503,795
15,15,200,2000,5,3,centralheft,191.76832588923037,8648.75149760429,795
16,16,200,2000,5,3,centralheft,192.24870712515312,8670.416691344406,795
17,17,200,2000,5,1,centralheft,239.18756864567237,7175.627059370171,795
18,18,200,2000,5,3,centralheft,192.34324549201793,8674.680371690009,795
19,19,200,2000,5,2,centralheft,794.3902410836745,9135.487772462257,795
20,20,200,2000,5,0,centralheft,34.843886058480294,637.6431148701894,795
21,21,200,2000,5,0,centralheft,35.263752763406856,645.3266755703455,795
22,22,200,2000,5,0,centralheft,35.75479721285973,654.312788995333,795
23,23,200,2000,5,2,centralheft,793.6720099650602,9127.228114598192,795
24,24,200,2000,5,0,centralheft,36.461695911466656,667.2490351798398,795
25,25,200,2000,5,0,centralheft,38.95618983661572,712.8982740100677,795
26,26,200,2000,5,2,centralheft,793.419970468284,9124.329660385265,795
27,27,200,2000,5,2,centralheft,793.4049297198304,9124.15669177805,795
28,28,200,2000,5,0,centralheft,40.042652342589996,732.780537869397,795
29,29,200,2000,5,0,centralheft,41.23405732159528,754.5832489851937,795
30,30,200,2000,5,1,centralheft,240.91228734675468,7227.368620402641,795
31,31,200,2000,5,1,centralheft,240.85009624981177,7225.502887494353,795
32,32,200,2000,5,3,centralheft,192.1646833697939,8666.627219977705,795
33,33,200,2000,5,0,centralheft,42.21049016351742,772.4519699923688,795
34,34,200,2000,5,1,centralheft,241.4677444338269,7244.032333014808,795
35,35,200,2000,5,3,centralheft,192.17896011059412,8667.271100987795,795
36,36,200,2000,5,0,centralheft,43.427870327586305,794.7300269948294,795
37,37,200,2000,5,2,centralheft,804.4607882189908,9251.299064518395,795
38,38,200,2000,5,3,centralheft,192.11551827277395,8664.409874102106,795
39,39,200,2000,5,3,centralheft,192.20963640887337,8668.65460204019,795
40,40,200,2000,5,0,centralheft,43.934675131058555,804.0045548983716,795
41,41,200,2000,5,2,centralheft,803.4817656113672,9240.040304530723,795
42,42,200,2000,5,0,centralheft,44.67985123516973,817.641277603606,795
43,43,200,2000,5,0,centralheft,46.19179605328808,845.3098677751719,795
44,44,200,2000,5,2,centralheft,803.3870983528319,9238.951631057567,795
45,45,200,2000,5,0,centralheft,46.60339930825992,852.8422073411565,795
46,46,200,2000,5,1,centralheft,241.62560991170423,7248.768297351127,795
47,47,200,2000,5,2,centralheft,803.173302573791,9236.492979598597,795
48,48,200,2000,5,0,centralheft,47.03603306694603,860.7594051251124,795
49,49,200,2000,5,0,centralheft,47.71641480461427,873.2103909244411,795
50,50,200,2000,5,2,centralheft,802.981638660952,9234.288844600947,795
51,51,200,2000,5,2,centralheft,802.91576990103,9233.531353861845,795
52,52,200,2000,5,0,centralheft,48.524500301005595,887.9983555084025,795
53,53,200,2000,5,0,centralheft,49.02245771389868,897.1109761643459,795
54,54,200,2000,5,3,centralheft,192.02898947103864,8660.507425143844,795
55,55,200,2000,5,1,centralheft,244.29158360083088,7328.747508024926,795
56,56,200,2000,5,1,centralheft,244.25466036074656,7327.639810822397,795
57,57,200,2000,5,1,centralheft,244.25373745735058,7327.612123720517,795
58,58,200,2000,5,2,centralheft,802.2113857289542,9225.430935882972,795
59,59,200,2000,5,3,centralheft,191.9669624448478,8657.710006262636,795
60,60,200,2000,5,2,centralheft,801.6780396822642,9219.297456346038,795
61,61,200,2000,5,1,centralheft,243.9720879944362,7319.162639833086,795
62,62,200,2000,5,1,centralheft,243.9592664501839,7318.777993505517,795
63,63,200,2000,5,1,centralheft,243.88528433811453,7316.558530143436,795
64,64,200,2000,5,1,centralheft,243.86475932068046,7315.942779620414,795
65,65,200,2000,5,3,centralheft,191.92420602480482,8655.781691718697,795
66,66,200,2000,5,2,centralheft,801.0368159752887,9211.92338371582,795
67,67,200,2000,5,3,centralheft,194.7883659175351,8784.955302880833,795
68,68,200,2000,5,2,centralheft,800.8622860617013,9209.916289709565,795
69,69,200,2000,5,0,centralheft,48.357390408000505,884.9402444664092,795
70,70,200,2000,5,2,centralheft,800.6914537950995,9207.951718643644,795
71,71,200,2000,5,1,centralheft,243.5333377254041,7306.000131762123,795
72,72,200,2000,5,0,centralheft,48.599223916490665,889.3657976717792,795
73,73,200,2000,5,1,centralheft,243.4268267031747,7302.804801095241,795
74,74,200,2000,5,0,centralheft,49.083548399109375,898.2289357037016,795
75,75,200,2000,5,2,centralheft,799.7428225288379,9197.042459081636,795
76,76,200,2000,5,1,centralheft,243.21870564578862,7296.561169373658,795
77,77,200,2000,5,0,centralheft,49.211856390071986,900.5769719383173,795
78,78,200,2000,5,2,centralheft,799.446990036877,9193.640385424085,795
79,79,200,2000,5,2,centralheft,799.4359692655771,9193.513646554136,795
80,80,200,2000,5,2,centralheft,799.3865051633198,9192.944809378178,795
81,81,200,2000,5,1,centralheft,189.34158301288073,5680.247490386422,795
82,82,200,2000,5,2,centralheft,799.3727948671054,9192.787140971712,795
83,83,200,2000,5,0,centralheft,49.57857382343033,907.2879009687751,795
84,84,200,2000,5,2,centralheft,799.2088832545859,9190.902157427738,795
85,85,200,2000,5,0,centralheft,49.90359098814777,913.2357150831042,795
86,86,200,2000,5,1,centralheft,189.17296142105948,5675.188842631785,795
87,87,200,2000,5,1,centralheft,193.10107680081688,5793.032304024507,795
88,88,200,2000,5,1,centralheft,193.0440534168357,5791.3216025050715,795
89,89,200,2000,5,0,centralheft,50.03781253253614,915.6919693454113,795
90,90,200,2000,5,2,centralheft,798.1737243285659,9178.997829778507,795
91,91,200,2000,5,0,centralheft,50.28275947501687,920.1744983928087,795
92,92,200,2000,5,1,centralheft,192.76890557008832,5783.067167102649,795
93,93,200,2000,5,1,centralheft,192.73448965736185,5782.034689720856,795
94,94,200,2000,5,3,centralheft,203.9458018211607,9197.955662134347,795
95,95,200,2000,5,0,centralheft,50.35708490104403,921.5346536891059,795
96,96,200,2000,5,2,centralheft,690.242502532221,7937.788779120541,795
97,97,200,2000,5,3,centralheft,203.9618661335813,9198.680162624518,795
98,98,200,2000,5,3,centralheft,204.02143035570788,9201.366509042426,795
99,99,200,2000,5,3,centralheft,204.11049996101568,9205.383548241807,795
100,100,200,2000,5,3,centralheft,204.18381628627736,9208.69011451111,795
101,101,200,2000,5,1,centralheft,195.8167794815091,5874.503384445273,795
102,102,200,2000,5,3,centralheft,204.22405379262455,9210.504826047367,795
103,103,200,2000,5,0,centralheft,50.42611542254579,922.797912232588,795
104,104,200,2000,5,0,centralheft,50.943334982878675,932.2630301866798,795
105,105,200,2000,5,0,centralheft,51.26713931092825,938.1886493899871,795
106,106,200,2000,5,0,centralheft,51.71764003817529,946.4328126986079,795
107,107,200,2000,5,1,centralheft,196.27280786040262,5888.184235812078,795
108,108,200,2000,5,0,centralheft,52.20188036835408,955.2944107408797,795
109,109,200,2000,5,1,centralheft,196.94415643042558,5908.324692912767,795
110,110,200,2000,5,1,centralheft,196.82224762946555,5904.667428883967,795
111,111,200,2000,5,0,centralheft,51.93873252062426,950.4788051274239,795
112,112,200,2000,5,0,centralheft,52.3662599314491,958.3025567455186,795
113,113,200,2000,5,0,centralheft,53.21365893887269,973.8099585813703,795
114,114,200,2000,5,0,centralheft,54.23747011718406,992.5457031444683,795
115,115,200,2000,5,0,centralheft,55.18647942838342,1009.9125735394166,795
116,116,200,2000,5,0,centralheft,57.18815687315333,1046.543270778706,795
117,117,200,2000,5,1,centralheft,222.02973289602062,6660.891986880619,795
118,118,200,2000,5,1,centralheft,222.42027542709405,6672.6082628128215,795
119,119,200,2000,5,0,centralheft,58.5618530181059,1071.681910231338,795
120,120,200,2000,5,1,centralheft,222.67108292537785,6680.132487761335,795
121,121,200,2000,5,1,centralheft,222.62592739665521,6678.777821899656,795
122,122,200,2000,5,0,centralheft,59.727457491810966,1093.0124721001407,795
123,123,200,2000,5,1,centralheft,241.6024854811511,7248.0745644345325,795
124,124,200,2000,5,0,centralheft,61.01147286128316,1116.5099533614818,795
125,125,200,2000,5,0,centralheft,62.542994949039546,1144.5368075674237,795
126,126,200,2000,5,1,centralheft,241.47458793949235,7244.237638184771,795
127,127,200,2000,5,1,centralheft,241.6076496461933,7248.229489385799,795
128,128,200,2000,5,1,centralheft,241.59868657876086,7247.960597362826,795
129,129,200,2000,5,1,centralheft,241.5558825542517,7246.676476627551,795
130,130,200,2000,5,0,centralheft,64.12669855716898,1173.5185835961922,795
131,131,200,2000,5,0,centralheft,65.11259904281403,1191.5605624834966,795
132,132,200,2000,5,1,centralheft,241.38319516399375,7241.495854919813,795
133,133,200,2000,5,1,centralheft,242.52103044372095,7275.630913311628,795
134,134,200,2000,5,0,centralheft,64.8775324259276,1187.258843394475,795
135,135,200,2000,5,1,centralheft,242.17130815919413,7265.1392447758235,795
136,136,200,2000,5,0,centralheft,65.17531046945587,1192.7081815910424,795
137,137,200,2000,5,0,centralheft,65.66773502123867,1201.7195508886678,795
138,138,200,2000,5,1,centralheft,242.18559492416176,7265.567847724853,795
139,139,200,2000,5,1,centralheft,257.43545720041476,7723.063716012443,795
140,140,200,2000,5,0,centralheft,49.47234616189591,905.3439347626952,795
141,141,200,2000,5,1,centralheft,257.21971296212695,7716.591388863808,795
142,142,200,2000,5,1,centralheft,257.048494513199,7711.454835395969,795
143,143,200,2000,5,1,centralheft,257.0338458921663,7711.015376764989,795
144,144,200,2000,5,0,centralheft,49.91465966752525,913.4382719157121,795
145,145,200,2000,5,0,centralheft,50.95152457543459,932.4128997304531,795
146,146,200,2000,5,0,centralheft,51.94187544535148,950.5363206499321,795
