,job_id,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,workflow_type,scheduler_type,slowdown,response_time,num_activation_dags
0,0,0,0,200,0,hashtask,12.104421241809263,221.51090872510952,1996
2,2,0,0,200,2,hashtask,69.10107673848236,794.6623824925472,1996
3,3,0,0,200,3,hashtask,24.835825850023824,1120.0957458360745,1996
1,1,0,0,200,1,hashtask,94.62131710793788,2838.6395132381367,1996
4,4,0,0,200,0,hashtask,13.633068309228907,249.48515005888902,1996
6,6,0,0,200,3,hashtask,24.838043144924047,1120.1957458360746,1996
5,5,0,0,200,2,hashtask,67.35923668243616,774.6312218480159,1996
10,10,0,0,200,2,hashtask,73.91653896793443,850.0401981312459,1996
9,9,0,0,200,3,hashtask,24.838043144924043,1120.1957458360744,1996
11,11,0,0,200,2,hashtask,69.10107673848235,794.6623824925471,1996
12,12,0,0,200,3,hashtask,23.90758483180043,1078.2320759141994,1996
14,14,0,0,200,3,hashtask,24.838043144924043,1120.1957458360744,1996
7,7,0,0,200,1,hashtask,94.62131710793788,2838.6395132381367,1996
16,16,0,0,200,1,hashtask,94.62131710793788,2838.6395132381367,1996
15,15,0,0,200,3,hashtask,27.525511550277297,1241.4005709175062,1996
18,18,0,0,200,3,hashtask,23.539886366926766,1061.648875148397,1996
8,8,0,0,200,0,hashtask,13.636338051447176,249.5449863414833,1996
20,20,0,0,200,0,hashtask,13.636338051447181,249.54498634148342,1996
19,19,0,0,200,3,hashtask,24.268397681689038,1094.5047354441756,1996
17,17,0,0,200,1,hashtask,94.62131710793788,2838.6395132381367,1996
13,13,0,0,200,2,hashtask,70.42613045736512,809.9005002596988,1996
21,21,0,0,200,0,hashtask,7.355327823178888,134.60249916417365,1996
24,24,0,0,200,2,hashtask,69.10107673848235,794.6623824925471,1996
22,22,0,0,200,3,hashtask,24.26839768168905,1094.504735444176,1996
23,23,0,0,200,1,hashtask,92.96222343972336,2788.8667031917007,1996
25,25,0,0,200,0,hashtask,14.563062992554235,266.5040527637425,1996
27,27,0,0,200,3,hashtask,24.9538026806713,1125.4165008982757,1996
30,30,0,0,200,3,hashtask,24.838043144924058,1120.195745836075,1996
31,31,0,0,200,3,hashtask,24.835825850023845,1120.0957458360754,1996
26,26,0,0,200,2,hashtask,69.10107673848238,794.6623824925473,1996
28,28,0,0,200,1,hashtask,94.62131710793786,2838.639513238136,1996
34,34,0,0,200,1,hashtask,94.62131710793786,2838.639513238136,1996
29,29,0,0,200,0,hashtask,12.470366476747692,228.20770652448277,1996
35,35,0,0,200,1,hashtask,94.62131710793786,2838.639513238136,1996
32,32,0,0,200,3,hashtask,22.188067440246606,1000.681841555122,1996
37,37,0,0,200,1,hashtask,94.6863437614105,2840.590312842315,1996
33,33,0,0,200,2,hashtask,69.10072891239538,794.6583824925469,1996
36,36,0,0,200,0,hashtask,13.719185028799298,251.06108602702716,1996
39,39,0,0,200,1,hashtask,94.62131710793786,2838.639513238136,1996
40,40,0,0,200,2,hashtask,67.24566110222143,773.3251026755465,1996
42,42,0,0,200,1,hashtask,97.76642252131832,2932.9926756395494,1996
43,43,0,0,200,2,hashtask,67.35923668243615,774.6312218480157,1996
38,38,0,0,200,3,hashtask,24.26839768168904,1094.5047354441758,1996
44,44,0,0,200,1,hashtask,94.62131710793786,2838.639513238136,1996
47,47,0,0,200,1,hashtask,93.89010013202642,2816.7030039607926,1996
48,48,0,0,200,1,hashtask,94.62131710793787,2838.6395132381363,1996
46,46,0,0,200,3,hashtask,22.138253102451294,998.4352149205533,1996
45,45,0,0,200,2,hashtask,69.10107673848238,794.6623824925473,1996
51,51,0,0,200,2,hashtask,68.41845269211318,786.8122059593015,1996
41,41,0,0,200,0,hashtask,13.636338051447176,249.5449863414833,1996
53,53,0,0,200,0,hashtask,13.636338051447176,249.5449863414833,1996
49,49,0,0,200,1,hashtask,94.62131710793788,2838.6395132381367,1996
50,50,0,0,200,3,hashtask,22.67539203898796,1022.6601809583572,1996
56,56,0,0,200,3,hashtask,22.166319333990376,999.7010019629661,1996
54,54,0,0,200,0,hashtask,7.355327823178875,134.60249916417342,1996
58,58,0,0,200,0,hashtask,13.636338051447176,249.5449863414833,1996
59,59,0,0,200,0,hashtask,13.636338051447176,249.5449863414833,1996
55,55,0,0,200,1,hashtask,93.04971037071813,2791.4913111215437,1996
52,52,0,0,200,2,hashtask,67.24566110222136,773.3251026755456,1996
60,60,0,0,200,0,hashtask,13.636338051447176,249.5449863414833,1996
63,63,0,0,200,0,hashtask,12.47036647674768,228.20770652448255,1996
57,57,0,0,200,3,hashtask,22.015332623158983,992.8915013044702,1996
64,64,0,0,200,0,hashtask,10.606351227877377,194.096227470156,1996
61,61,0,0,200,1,hashtask,85.18803419565867,2555.64102586976,1996
66,66,0,0,200,0,hashtask,13.636338051447176,249.5449863414833,1996
67,67,0,0,200,1,hashtask,93.04971037071813,2791.4913111215437,1996
68,68,0,0,200,0,hashtask,12.47036647674768,228.20770652448255,1996
65,65,0,0,200,3,hashtask,25.31879782221644,1141.8777817819614,1996
70,70,0,0,200,0,hashtask,7.939171608995597,145.28684044461943,1996
71,71,0,0,200,3,hashtask,24.364932727695646,1098.8584660190736,1996
73,73,0,0,200,3,hashtask,24.057288219705868,1084.9836987087347,1996
62,62,0,0,200,2,hashtask,69.10107673848229,794.6623824925464,1996
69,69,0,0,200,1,hashtask,94.62131710793787,2838.6395132381363,1996
75,75,0,0,200,2,hashtask,70.73326019832668,813.4324922807568,1996
72,72,0,0,200,0,hashtask,13.636338051447176,249.5449863414833,1996
78,78,0,0,200,0,hashtask,10.606351227877377,194.096227470156,1996
76,76,0,0,200,1,hashtask,93.04957703738478,2791.4873111215434,1996
80,80,0,0,200,1,hashtask,86.85665491768,2605.6996475304,1996
81,81,0,0,200,1,hashtask,85.18197597753093,2555.4592793259276,1996
74,74,0,0,200,3,hashtask,24.26839768168902,1094.504735444175,1996
82,82,0,0,200,1,hashtask,90.57162415979649,2717.1487247938944,1996
77,77,0,0,200,2,hashtask,72.852112971471,837.7992991719166,1996
79,79,0,0,200,0,hashtask,12.470366476747655,228.2077065244821,1996
83,83,0,0,200,3,hashtask,24.08878150320214,1086.4040457944166,1996
86,86,0,0,200,0,hashtask,24.92271482221301,456.0856812464981,1996
84,84,0,0,200,1,hashtask,83.61636079177224,2508.490823753167,1996
88,88,0,0,200,0,hashtask,13.636338051447126,249.5449863414824,1996
90,90,0,0,200,0,hashtask,24.15327938781171,442.00501279695436,1996
89,89,0,0,200,1,hashtask,94.62118377460456,2838.635513238137,1996
92,92,0,0,200,1,hashtask,94.62131710793788,2838.6395132381367,1996
87,87,0,0,200,3,hashtask,24.838043144924033,1120.195745836074,1996
93,93,0,0,200,1,hashtask,84.63997482382177,2539.199244714653,1996
94,94,0,0,200,3,hashtask,19.63945353387609,885.7393543778117,1996
96,96,0,0,200,3,hashtask,22.263285040162433,1004.0741553113257,1996
85,85,0,0,200,2,hashtask,67.2456611022214,773.3251026755461,1996
97,97,0,0,200,3,hashtask,23.795287264460633,1073.1674556271746,1996
98,98,0,0,200,2,hashtask,69.10107673848229,794.6623824925464,1996
99,99,0,0,200,3,hashtask,22.670134682466717,1022.4230741792489,1996
95,95,0,0,200,1,hashtask,93.04957703738476,2791.487311121543,1996
91,91,0,0,200,0,hashtask,13.636338051447126,249.5449863414824,1996
100,100,0,0,200,2,hashtask,68.763707639316,790.782637852134,1996
101,101,0,0,200,3,hashtask,28.103246863421067,1267.4564335402902,1996
105,105,0,0,200,3,hashtask,24.421235380435522,1101.397715657642,1996
102,102,0,0,200,1,hashtask,85.18810086232534,2555.64302586976,1996
106,106,0,0,200,3,hashtask,27.138350351924014,1223.939600871773,1996
104,104,0,0,200,2,hashtask,89.78984835063824,1032.5832560323397,1996
109,109,0,0,200,2,hashtask,69.10107673848229,794.6623824925464,1996
107,107,0,0,200,1,hashtask,85.18796752899198,2555.6390258697593,1996
111,111,0,0,200,1,hashtask,93.18974961764819,2795.6924885294457,1996
108,108,0,0,200,3,hashtask,25.108323171146985,1132.385375018729,1996
112,112,0,0,200,1,hashtask,96.80212508148615,2904.0637524445847,1996
114,114,0,0,200,1,hashtask,93.04971037071819,2791.4913111215456,1996
115,115,0,0,200,1,hashtask,85.47299304986024,2564.189791495807,1996
113,113,0,0,200,3,hashtask,22.188067440246595,1000.6818415551215,1996
103,103,0,0,200,0,hashtask,13.636338051447126,249.5449863414824,1996
110,110,0,0,200,2,hashtask,69.10072891239534,794.6583824925465,1996
116,116,0,0,200,1,hashtask,83.61636079177227,2508.490823753168,1996
120,120,0,0,200,1,hashtask,85.18796752899206,2555.639025869762,1996
118,118,0,0,200,0,hashtask,6.189356248479355,113.2652193471722,1996
119,119,0,0,200,2,hashtask,67.2456611022214,773.3251026755461,1996
117,117,0,0,200,3,hashtask,21.665142685222886,977.0979351035521,1996
123,123,0,0,200,2,hashtask,65.50347322008827,753.289942031015,1996
122,122,0,0,200,0,hashtask,17.052281972900012,312.05676010407024,1996
125,125,0,0,200,2,hashtask,68.34544963277703,785.972670776936,1996
124,124,0,0,200,3,hashtask,20.051927437721,904.3419274412172,1996
127,127,0,0,200,2,hashtask,69.10072891239534,794.6583824925465,1996
126,126,0,0,200,0,hashtask,4.325340999609028,79.15374029284521,1996
129,129,0,0,200,2,hashtask,67.2456611022214,773.3251026755461,1996
130,130,0,0,200,0,hashtask,13.636338051447126,249.5449863414824,1996
128,128,0,0,200,3,hashtask,21.816318821325137,983.9159788417637,1996
132,132,0,0,200,0,hashtask,7.3553278231788255,134.6024991641725,1996
133,133,0,0,200,3,hashtask,23.085447977553144,1041.153703787647,1996
131,131,0,0,200,2,hashtask,67.3592366824361,774.6312218480152,1996
136,136,0,0,200,2,hashtask,69.10072891239534,794.6583824925465,1996
134,134,0,0,200,0,hashtask,12.470366476747655,228.2077065244821,1996
138,138,0,0,200,0,hashtask,9.38761419268343,171.79333972610675,1996
135,135,0,0,200,3,hashtask,23.05071022745011,1039.587031258,1996
121,121,0,0,200,1,hashtask,83.6164941251056,2508.494823753168,1996
137,137,0,0,200,2,hashtask,69.10072891239534,794.6583824925465,1996
141,141,0,0,200,1,hashtask,94.62131710793795,2838.6395132381385,1996
142,142,0,0,200,2,hashtask,69.10107673848229,794.6623824925464,1996
140,140,0,0,200,3,hashtask,24.585799087548295,1108.8195388484282,1996
144,144,0,0,200,2,hashtask,67.3592366824361,774.6312218480152,1996
