,job_id,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,workflow_type,scheduler_type,slowdown,response_time,num_activation_dags
0,0,0,0,200,0,centralheft,9.811324524766915,179.54723880323456,38
2,2,0,0,200,2,centralheft,67.78249590146557,779.498702866854,38
3,3,0,0,200,3,centralheft,22.415080682058473,1010.9201387608372,38
1,1,0,0,200,1,centralheft,91.81054212564996,2754.3162637694986,38
4,4,0,0,200,0,centralheft,5.832330050327244,106.73163992098858,38
6,6,0,0,200,3,centralheft,20.480499124728393,923.6705105252505,38
8,8,0,0,200,0,centralheft,4.69865948046144,85.98546849244435,38
5,5,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
10,10,0,0,200,0,centralheft,3.1593694249095887,57.816460475845474,38
12,12,0,0,200,0,centralheft,3.1593694249095887,57.816460475845474,38
9,9,0,0,200,3,centralheft,17.61959984961198,794.6439532175003,38
11,11,0,0,200,2,centralheft,65.49827006508008,753.2301057484209,38
13,13,0,0,200,0,centralheft,3.159369424909595,57.81646047584559,38
7,7,0,0,200,1,centralheft,83.18490040260686,2495.5470120782056,38
15,15,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
18,18,0,0,200,2,centralheft,65.49827006508008,753.2301057484209,38
14,14,0,0,200,3,centralheft,17.61959984961198,794.6439532175003,38
16,16,0,0,200,0,centralheft,3.159369424909595,57.81646047584559,38
20,20,0,0,200,3,centralheft,17.619599849611976,794.6439532175002,38
22,22,0,0,200,3,centralheft,17.619599849611976,794.6439532175002,38
19,19,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
23,23,0,0,200,3,centralheft,17.61959984961198,794.6439532175003,38
25,25,0,0,200,3,centralheft,17.61959984961198,794.6439532175003,38
17,17,0,0,200,1,centralheft,83.18490040260686,2495.5470120782056,38
24,24,0,0,200,2,centralheft,65.49827006508009,753.2301057484211,38
26,26,0,0,200,3,centralheft,17.61959984961198,794.6439532175003,38
27,27,0,0,200,1,centralheft,83.18490040260686,2495.5470120782056,38
21,21,0,0,200,0,centralheft,3.159369424909595,57.81646047584559,38
29,29,0,0,200,3,centralheft,17.65133832634423,796.0753585181249,38
32,32,0,0,200,3,centralheft,17.71688931983856,799.0317083247191,38
30,30,0,0,200,1,centralheft,83.18490040260686,2495.5470120782056,38
28,28,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
34,34,0,0,200,1,centralheft,83.18490040260686,2495.5470120782056,38
35,35,0,0,200,2,centralheft,65.49827006508006,753.2301057484208,38
31,31,0,0,200,0,centralheft,4.211088487077152,77.06291931351188,38
36,36,0,0,200,1,centralheft,83.18490040260686,2495.5470120782056,38
39,39,0,0,200,1,centralheft,83.18490040260686,2495.5470120782056,38
40,40,0,0,200,1,centralheft,84.78638240307124,2543.5914720921373,38
38,38,0,0,200,0,centralheft,3.159369424909595,57.81646047584559,38
37,37,0,0,200,2,centralheft,65.49827006508006,753.2301057484208,38
41,41,0,0,200,1,centralheft,83.18490040260686,2495.5470120782056,38
33,33,0,0,200,3,centralheft,17.619599849611973,794.6439532175,38
43,43,0,0,200,2,centralheft,65.49827006508005,753.2301057484206,38
44,44,0,0,200,1,centralheft,83.18490040260684,2495.547012078205,38
47,47,0,0,200,1,centralheft,83.18490040260683,2495.5470120782047,38
46,46,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
48,48,0,0,200,1,centralheft,83.33780273749495,2500.1340821248486,38
49,49,0,0,200,2,centralheft,65.49827006508005,753.2301057484206,38
50,50,0,0,200,1,centralheft,83.18490040260683,2495.5470120782047,38
42,42,0,0,200,0,centralheft,3.1593694249095825,57.81646047584536,38
52,52,0,0,200,1,centralheft,83.18490040260686,2495.5470120782056,38
51,51,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
53,53,0,0,200,0,centralheft,6.344485829455187,116.10409067902992,38
56,56,0,0,200,0,centralheft,6.714271926905924,122.87117626237841,38
55,55,0,0,200,2,centralheft,65.49827006508005,753.2301057484206,38
57,57,0,0,200,0,centralheft,3.1593694249095825,57.81646047584536,38
45,45,0,0,200,3,centralheft,17.619599849611983,794.6439532175004,38
58,58,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
54,54,0,0,200,1,centralheft,83.18490040260683,2495.5470120782047,38
62,62,0,0,200,1,centralheft,85.41520620873352,2562.4561862620058,38
61,61,0,0,200,2,centralheft,66.09827006508006,760.1301057484206,38
64,64,0,0,200,2,centralheft,65.74731143761686,756.0940815325939,38
63,63,0,0,200,1,centralheft,83.49156706927351,2504.7470120782054,38
65,65,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
60,60,0,0,200,3,centralheft,17.619599849611973,794.6439532175,38
67,67,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
68,68,0,0,200,3,centralheft,17.619599849611962,794.6439532174995,38
59,59,0,0,200,0,centralheft,3.1593694249095825,57.81646047584536,38
69,69,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
72,72,0,0,200,2,centralheft,65.49827006508005,753.2301057484206,38
73,73,0,0,200,2,centralheft,65.49827006508005,753.2301057484206,38
70,70,0,0,200,3,centralheft,17.619599849611973,794.6439532175,38
66,66,0,0,200,1,centralheft,84.12490040260687,2523.747012078206,38
75,75,0,0,200,3,centralheft,17.619599849611962,794.6439532174995,38
71,71,0,0,200,0,centralheft,3.3373176587051576,61.07291315430439,38
78,78,0,0,200,0,centralheft,3.1593694249095825,57.81646047584536,38
79,79,0,0,200,0,centralheft,3.2545108895491928,59.55754927875023,38
80,80,0,0,200,0,centralheft,4.763792268746984,87.17739851806982,38
74,74,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
82,82,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
76,76,0,0,200,1,centralheft,83.49156706927351,2504.7470120782054,38
84,84,0,0,200,1,centralheft,83.49156706927351,2504.7470120782054,38
81,81,0,0,200,0,centralheft,3.1593694249095576,57.816460475844906,38
77,77,0,0,200,3,centralheft,17.619599849611973,794.6439532175,38
87,87,0,0,200,3,centralheft,17.619599849611973,794.6439532175,38
85,85,0,0,200,1,centralheft,83.49156706927354,2504.7470120782064,38
89,89,0,0,200,1,centralheft,84.41470632421633,2532.44118972649,38
88,88,0,0,200,3,centralheft,17.619599849611973,794.6439532175,38
86,86,0,0,200,0,centralheft,3.1593694249095576,57.816460475844906,38
92,92,0,0,200,0,centralheft,3.1593694249095576,57.816460475844906,38
83,83,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
90,90,0,0,200,1,centralheft,84.44255413203379,2533.2766239610137,38
93,93,0,0,200,0,centralheft,3.1593694249095576,57.816460475844906,38
95,95,0,0,200,1,centralheft,83.49156706927354,2504.7470120782064,38
91,91,0,0,200,3,centralheft,17.619599849611973,794.6439532175,38
94,94,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
97,97,0,0,200,1,centralheft,83.49156706927354,2504.7470120782064,38
100,100,0,0,200,1,centralheft,83.80823373594018,2514.2470120782054,38
99,99,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
102,102,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
96,96,0,0,200,0,centralheft,3.1593694249095576,57.816460475844906,38
98,98,0,0,200,3,centralheft,17.619599849611973,794.6439532175,38
104,104,0,0,200,0,centralheft,3.1593694249095576,57.816460475844906,38
106,106,0,0,200,0,centralheft,5.6191183164786995,102.8298651915602,38
107,107,0,0,200,0,centralheft,3.1593694249095576,57.816460475844906,38
105,105,0,0,200,3,centralheft,17.619599849611973,794.6439532175,38
103,103,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
109,109,0,0,200,3,centralheft,17.619599849611973,794.6439532175,38
110,110,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
112,112,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
111,111,0,0,200,3,centralheft,17.619599849611973,794.6439532175,38
113,113,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
101,101,0,0,200,1,centralheft,83.49156706927354,2504.7470120782064,38
114,114,0,0,200,3,centralheft,17.619599849611973,794.6439532175,38
115,115,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
116,116,0,0,200,1,centralheft,83.80823373594018,2514.2470120782054,38
118,118,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
119,119,0,0,200,1,centralheft,83.49156706927351,2504.7470120782054,38
108,108,0,0,200,0,centralheft,3.1593694249095576,57.816460475844906,38
122,122,0,0,200,0,centralheft,3.1593694249095576,57.816460475844906,38
123,123,0,0,200,0,centralheft,4.18499970887463,76.58549467240573,38
117,117,0,0,200,3,centralheft,17.619599849611973,794.6439532175,38
124,124,0,0,200,0,centralheft,4.175007311378912,76.40263379823409,38
126,126,0,0,200,0,centralheft,4.320325146421259,79.06195017950904,38
120,120,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
125,125,0,0,200,3,centralheft,17.619599849611973,794.6439532175,38
128,128,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
130,130,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
129,129,0,0,200,3,centralheft,17.619599849611973,794.6439532175,38
131,131,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
121,121,0,0,200,1,centralheft,83.49156706927354,2504.7470120782064,38
133,133,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
135,135,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
136,136,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
134,134,0,0,200,1,centralheft,83.49156706927351,2504.7470120782054,38
137,137,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
138,138,0,0,200,1,centralheft,83.49156706927354,2504.7470120782064,38
127,127,0,0,200,0,centralheft,4.124446601257798,75.47737280301772,38
141,141,0,0,200,0,centralheft,4.225179801177512,77.32079036154846,38
142,142,0,0,200,0,centralheft,3.9939479230042956,73.08924699097861,38
139,139,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
143,143,0,0,200,0,centralheft,3.731231026791657,68.28152779028733,38
140,140,0,0,200,1,centralheft,83.49156706927354,2504.7470120782064,38
132,132,0,0,200,3,centralheft,17.619599849611973,794.6439532175,38
147,147,0,0,200,3,centralheft,17.619599849611973,794.6439532175,38
148,148,0,0,200,3,centralheft,18.030744929881948,813.1865963376758,38
146,146,0,0,200,1,centralheft,83.49156706927354,2504.7470120782064,38
144,144,0,0,200,2,centralheft,65.49827006508,753.2301057484201,38
150,150,0,0,200,1,centralheft,84.23156706927354,2526.947012078206,38
152,152,0,0,200,1,centralheft,83.88548337215549,2516.5645011646648,38
151,151,0,0,200,2,centralheft,66.09827006507997,760.1301057484197,38
154,154,0,0,200,2,centralheft,65.80683058081385,756.7785516793592,38
145,145,0,0,200,0,centralheft,3.9743714806187556,72.73099809532323,38
153,153,0,0,200,1,centralheft,83.8082337359402,2514.2470120782064,38
155,155,0,0,200,2,centralheft,65.49827006508009,753.230105748421,38
156,156,0,0,200,0,centralheft,3.1593694249095576,57.816460475844906,38
158,158,0,0,200,2,centralheft,65.49827006508,753.2301057484201,38
159,159,0,0,200,0,centralheft,3.1593694249095576,57.816460475844906,38
160,160,0,0,200,2,centralheft,65.49827006508,753.2301057484201,38
161,161,0,0,200,0,centralheft,3.195925649299239,58.48543938217608,38
162,162,0,0,200,2,centralheft,65.49827006508,753.2301057484201,38
163,163,0,0,200,0,centralheft,3.4517133831935203,63.16635491244142,38
149,149,0,0,200,3,centralheft,17.61959984961195,794.6439532174991,38
