,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown_mean,slowdown_std
0,150.0,0.0,10,centralheft,17.951807984844198,9.610276821283007
1,150.0,0.0,10,centralheft,17.809076447718866,7.895108103737556
2,150.0,0.0,10,centralheft,20.16042746493044,13.835785589862404
3,150.0,0.0,10,centralheft,19.721348034746747,14.571412216079457
4,150.0,0.0,10,centralheft,19.368524511436306,12.44912025935464
5,150.0,0.0,10,centralheft,18.65003698421127,9.531537609456448
6,150.0,0.0,10,centralheft,17.6011587917343,7.854326967446543
7,150.0,0.0,10,centralheft,18.18270552488759,9.32387402092312
8,150.0,0.0,10,centralheft,18.556042101630972,9.827147439900969
9,150.0,0.0,10,centralheft,18.463365295815432,10.04157635733639
10,150.0,0.0,10,centralheft,19.39164032181853,11.131632597417955
11,150.0,0.0,10,centralheft,18.39786839682312,10.013773727518153
12,150.0,0.0,10,centralheft,17.852535534326634,8.122162286006759
13,150.0,0.0,10,centralheft,20.167172470382166,11.6052427319567
14,150.0,0.0,10,centralheft,17.58139062295541,8.254160753810147
15,150.0,0.0,10,centralheft,17.036785641700593,6.935725257319912
16,150.0,0.0,10,centralheft,19.41801796782463,11.110124816025685
17,150.0,0.0,10,centralheft,21.165631409388503,16.489568373988366
18,150.0,0.0,10,centralheft,20.34422185862373,11.558924836269199
19,150.0,0.0,10,centralheft,17.533820457938685,8.139389883972866
20,150.0,0.0,10,centralheft,19.20981911016948,10.146721003024341
21,150.0,0.0,10,centralheft,18.71024560225781,10.223773602636271
22,150.0,0.0,10,centralheft,18.407276905558255,8.935328602797705
23,150.0,0.0,10,centralheft,18.330929488625944,9.607281777637636
24,150.0,0.0,10,centralheft,18.000740334543778,8.801882578261692
25,150.0,0.0,10,centralheft,18.03082164706468,8.437085846342763
26,150.0,0.0,10,centralheft,17.982263209665412,9.808863118943826
27,150.0,0.0,10,centralheft,17.893958078365326,8.353094595520881
28,150.0,0.0,10,centralheft,17.67934852302335,8.144991914688898
29,150.0,0.0,10,centralheft,18.730302865565886,9.109521087486995
