,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown_mean,slowdown_std
0,12.0,0.0,10,centralheft,17.22298187640382,8.054053435019016
1,12.0,0.0,10,centralheft,17.90464993808321,8.073477199977129
2,12.0,0.0,10,centralheft,18.755457492116182,10.402050136282183
3,12.0,0.0,10,centralheft,17.117451540641444,8.082121218573835
4,12.0,0.0,10,centralheft,18.16624603177539,9.297335330796328
5,12.0,0.0,10,centralheft,18.069935891076312,9.082833621997578
6,12.0,0.0,10,centralheft,17.824462502788048,8.141965678220146
7,12.0,0.0,10,centralheft,17.52434376259613,7.982791461021178
8,12.0,0.0,10,centralheft,17.03540356092924,7.081639215674761
9,12.0,0.0,10,centralheft,16.50960133919639,6.887150714459982
10,12.0,0.0,10,centralheft,18.448531057541768,9.184646793078505
11,12.0,0.0,10,centralheft,16.785437362094505,6.786559542561479
12,12.0,0.0,10,centralheft,17.20175249824729,7.27110500609555
13,12.0,0.0,10,centralheft,18.712862957429067,9.435663450733841
14,12.0,0.0,10,centralheft,17.438986613582596,7.893346190167264
15,12.0,0.0,10,centralheft,17.25919722732457,7.455005104896544
16,12.0,0.0,10,centralheft,19.08586433894495,10.13712059444372
17,12.0,0.0,10,centralheft,17.958129850182168,8.261954133813106
18,12.0,0.0,10,centralheft,18.075197830838377,8.232578597875932
19,12.0,0.0,10,centralheft,17.24881768046969,7.6769387202351975
20,12.0,0.0,10,centralheft,18.373904211228297,9.627649558302044
21,12.0,0.0,10,centralheft,17.28840999706275,8.383049288399787
22,12.0,0.0,10,centralheft,17.566674516411453,7.780624836851254
23,12.0,0.0,10,centralheft,18.02604433992562,8.512700610014024
24,12.0,0.0,10,centralheft,17.424468990680086,8.59343806195814
25,12.0,0.0,10,centralheft,17.630783270063514,8.0888926714912
26,12.0,0.0,10,centralheft,17.77286436118382,8.938684267161506
27,12.0,0.0,10,centralheft,17.591069222118744,7.798329122019502
28,12.0,0.0,10,centralheft,18.07805904701748,9.072828120445218
29,12.0,0.0,10,centralheft,17.764190567399986,8.082632320973653
