,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown_mean,slowdown_std
0,400.0,0.0,10,centralheft,17.312730965241425,8.569098122621108
1,400.0,0.0,10,centralheft,18.27129525331683,8.131808901926679
2,400.0,0.0,10,centralheft,21.3239352586646,15.73667119858575
3,400.0,0.0,10,centralheft,22.589140643094478,21.197151488856054
4,400.0,0.0,10,centralheft,19.126757513699406,12.403811007688399
5,400.0,0.0,10,centralheft,18.483525950349325,9.291739933528591
6,400.0,0.0,10,centralheft,18.62712467098865,8.783182328232407
7,400.0,0.0,10,centralheft,18.941723014161035,10.715566886089501
8,400.0,0.0,10,centralheft,18.723116820961135,9.577395503916142
9,400.0,0.0,10,centralheft,18.728781332236256,10.155717053039295
10,400.0,0.0,10,centralheft,20.135308315431647,11.374596036408901
11,400.0,0.0,10,centralheft,17.592147136715518,8.388520378764573
12,400.0,0.0,10,centralheft,17.336545107623518,7.9054199080277
13,400.0,0.0,10,centralheft,20.936982090611508,12.531073105193837
14,400.0,0.0,10,centralheft,17.608472317632604,8.04864873496162
15,400.0,0.0,10,centralheft,17.739454447275246,7.898377906166409
16,400.0,0.0,10,centralheft,20.414637701225328,12.137648327589162
17,400.0,0.0,10,centralheft,21.51470879077904,17.14388281927006
18,400.0,0.0,10,centralheft,19.7785611370928,11.444553675124851
19,400.0,0.0,10,centralheft,17.927924902831524,8.573484086637873
20,400.0,0.0,10,centralheft,18.747561805096396,9.228680053122805
21,400.0,0.0,10,centralheft,18.481717058408865,9.156801473159938
22,400.0,0.0,10,centralheft,18.038568120333846,8.060962330329119
23,400.0,0.0,10,centralheft,20.786191495513233,12.622799838763514
24,400.0,0.0,10,centralheft,19.032158169130856,10.255815315097514
25,400.0,0.0,10,centralheft,18.322527883287687,9.544418096096464
26,400.0,0.0,10,centralheft,17.597301191784396,8.841028528762582
27,400.0,0.0,10,centralheft,18.253807320274955,8.754911599445437
28,400.0,0.0,10,centralheft,17.871407105087137,8.14764721383002
29,400.0,0.0,10,centralheft,18.31562190504519,7.910109348836434
