,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown_mean,slowdown_std
0,100.0,0.0,10,centralheft,17.43006001245016,8.588330207183093
1,100.0,0.0,10,centralheft,19.935152803859285,10.727082329646208
2,100.0,0.0,10,centralheft,21.154714769136028,16.52279871076369
3,100.0,0.0,10,centralheft,18.298264274758726,12.145200460002474
4,100.0,0.0,10,centralheft,18.896551493856304,11.734110738998254
5,100.0,0.0,10,centralheft,18.49461635316981,8.860596940648737
6,100.0,0.0,10,centralheft,17.924496434443913,8.230922411488702
7,100.0,0.0,10,centralheft,18.650174051315943,10.534912977731459
8,100.0,0.0,10,centralheft,17.975281556480574,8.37405934895934
9,100.0,0.0,10,centralheft,18.164865352439524,8.80832347963931
10,100.0,0.0,10,centralheft,18.95513562818585,9.572043674150967
11,100.0,0.0,10,centralheft,17.32606359989368,7.675375940197317
12,100.0,0.0,10,centralheft,18.056850794857688,8.55805577749849
13,100.0,0.0,10,centralheft,20.25065370533104,10.80194445221321
14,100.0,0.0,10,centralheft,17.422332954073813,8.011351338768906
15,100.0,0.0,10,centralheft,17.768920503252847,8.20565686608298
16,100.0,0.0,10,centralheft,18.777153151783363,8.952174152349777
17,100.0,0.0,10,centralheft,19.6873800446504,13.412710130618319
18,100.0,0.0,10,centralheft,19.757176303389933,10.91530327289554
19,100.0,0.0,10,centralheft,17.566101570956732,8.217175813757658
20,100.0,0.0,10,centralheft,18.984456477729978,10.14339120868754
21,100.0,0.0,10,centralheft,18.614474609651115,9.270798183507708
22,100.0,0.0,10,centralheft,18.598615722260583,9.482495826879953
23,100.0,0.0,10,centralheft,18.515096681862357,8.853447457200643
24,100.0,0.0,10,centralheft,18.114015088569275,8.867987392507354
25,100.0,0.0,10,centralheft,19.94325287253486,11.02866227401295
26,100.0,0.0,10,centralheft,18.193045437898167,9.397545019175501
27,100.0,0.0,10,centralheft,18.04731692650875,8.558563983105582
28,100.0,0.0,10,centralheft,17.67223318394552,7.896476282030997
29,100.0,0.0,10,centralheft,17.877263686165577,7.762691806560182
