,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown,num_activation_dags
50,0,0,5,centralheft,120.22544356167629,24
51,0,0,5,centralheft,125.36586432666297,24
52,0,0,5,centralheft,146.23070465681974,24
53,0,0,5,centralheft,152.51179967579628,24
54,0,0,5,centralheft,157.1274793701083,24
55,0,0,5,centralheft,169.16497324066296,24
56,0,0,5,centralheft,173.0491317329873,24
57,0,0,5,centralheft,180.6413525358567,24
58,0,0,5,centralheft,116.46801214530979,24
59,0,0,5,centralheft,92.03206248291986,24
60,0,0,5,centralheft,153.10071559483902,24
61,0,0,5,centralheft,105.53239273442273,24
62,0,0,5,centralheft,114.9196032163469,24
63,0,0,5,centralheft,90.3205313908764,24
64,0,0,5,centralheft,81.95258889648653,24
65,0,0,5,centralheft,73.88060396255742,24
66,0,0,5,centralheft,79.81768594542865,24
67,0,0,5,centralheft,89.03105130917362,24
68,0,0,5,centralheft,95.5313168703338,24
69,0,0,5,centralheft,104.93036626493813,24
70,0,0,5,centralheft,86.61597432258463,24
71,0,0,5,centralheft,38.04078224863923,24
72,0,0,5,centralheft,45.313684978157426,24
73,0,0,5,centralheft,51.53545360836938,24
74,0,0,5,centralheft,55.201086031057855,24
75,0,0,5,centralheft,24.87990020913014,24
76,0,0,5,centralheft,21.860341691614053,24
77,0,0,5,centralheft,30.138364422726056,24
78,0,0,5,centralheft,35.47414683133428,24
79,0,0,5,centralheft,18.431845091230116,24
80,0,0,5,centralheft,24.375605408122226,24
81,0,0,5,centralheft,18.431845091230116,24
82,0,0,5,centralheft,18.431845091230116,24
83,0,0,5,centralheft,22.597992646853868,24
84,0,0,5,centralheft,30.47129058823697,24
85,0,0,5,centralheft,39.92428681921996,24
86,0,0,5,centralheft,40.187648547836375,24
87,0,0,5,centralheft,44.47874525409827,24
88,0,0,5,centralheft,18.431845091230116,24
89,0,0,5,centralheft,21.094256472636403,24
90,0,0,5,centralheft,28.058255847135,24
91,0,0,5,centralheft,33.53426889591617,24
92,0,0,5,centralheft,42.13300763804705,24
93,0,0,5,centralheft,49.324353181561946,24
94,0,0,5,centralheft,58.0326456535596,24
95,0,0,5,centralheft,33.91723047485624,24
96,0,0,5,centralheft,37.33468723311182,24
97,0,0,5,centralheft,45.13295350955627,24
98,0,0,5,centralheft,51.79343275867075,24
99,0,0,5,centralheft,54.23831066238074,24
100,0,0,5,centralheft,61.216591652679654,24
101,0,0,5,centralheft,25.19792385946448,24
102,0,0,5,centralheft,29.604630263733043,24
103,0,0,5,centralheft,18.43184509123023,24
104,0,0,5,centralheft,26.893641609618385,24
105,0,0,5,centralheft,28.51174458072478,24
106,0,0,5,centralheft,18.43184509123023,24
107,0,0,5,centralheft,22.41421185637182,24
108,0,0,5,centralheft,24.630119043355876,24
109,0,0,5,centralheft,31.476506584641243,24
110,0,0,5,centralheft,35.350096438745595,24
111,0,0,5,centralheft,25.953207771765733,24
112,0,0,5,centralheft,24.13434984365574,24
113,0,0,5,centralheft,18.43184509123023,24
114,0,0,5,centralheft,23.49253801865609,24
115,0,0,5,centralheft,18.43184509123023,24
116,0,0,5,centralheft,19.22250621082219,24
117,0,0,5,centralheft,27.41222000001278,24
118,0,0,5,centralheft,34.40066599800525,24
119,0,0,5,centralheft,39.0783981234905,24
120,0,0,5,centralheft,45.357874640371506,24
121,0,0,5,centralheft,27.182236054197347,24
122,0,0,5,centralheft,30.38701850836526,24
123,0,0,5,centralheft,38.1886948417216,24
124,0,0,5,centralheft,30.510680134155223,24
125,0,0,5,centralheft,38.35562036215629,24
126,0,0,5,centralheft,18.43184509123023,24
127,0,0,5,centralheft,31.215810604515354,24
128,0,0,5,centralheft,30.791033098527237,24
129,0,0,5,centralheft,51.84605676525155,24
130,0,0,5,centralheft,57.3332967913185,24
131,0,0,5,centralheft,66.66227970085038,24
132,0,0,5,centralheft,18.872901423255712,24
133,0,0,5,centralheft,26.437250979989017,24
134,0,0,5,centralheft,34.68684348912052,24
135,0,0,5,centralheft,43.425375350969944,24
136,0,0,5,centralheft,54.340473272876125,24
137,0,0,5,centralheft,18.43184509123023,24
138,0,0,5,centralheft,21.124015531726855,24
139,0,0,5,centralheft,26.773631189930484,24
140,0,0,5,centralheft,33.30326371474382,24
141,0,0,5,centralheft,42.27885451292252,24
142,0,0,5,centralheft,30.007126228070774,24
