,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown,num_activation_dags
50,0,0,2,centralheft,976.8509317238402,829
51,0,0,2,centralheft,994.1071000298349,829
52,0,0,2,centralheft,1002.5369706749353,829
53,0,0,2,centralheft,1010.7494086825259,829
54,0,0,2,centralheft,1027.7956805602507,829
55,0,0,2,centralheft,1036.4706781084726,829
56,0,0,2,centralheft,1015.2243415054023,829
57,0,0,2,centralheft,1042.9612298265502,829
58,0,0,2,centralheft,1049.4479591572936,829
59,0,0,2,centralheft,1052.9735792923377,829
60,0,0,2,centralheft,1060.3010405371053,829
61,0,0,2,centralheft,1069.7737113929388,829
62,0,0,2,centralheft,1086.8235075125087,829
63,0,0,2,centralheft,1075.0838787823207,829
64,0,0,2,centralheft,1086.9367017845648,829
65,0,0,2,centralheft,541.2260591371169,829
66,0,0,2,centralheft,558.8008919302653,829
67,0,0,2,centralheft,577.6862380757633,829
68,0,0,2,centralheft,595.4863443002273,829
69,0,0,2,centralheft,614.4459640580691,829
70,0,0,2,centralheft,641.7802072811277,829
71,0,0,2,centralheft,624.4970671986252,829
72,0,0,2,centralheft,642.6062282904326,829
73,0,0,2,centralheft,660.2949357425174,829
74,0,0,2,centralheft,695.9611887115927,829
75,0,0,2,centralheft,672.7127143828218,829
76,0,0,2,centralheft,77.31456272193944,829
77,0,0,2,centralheft,86.32577181438424,829
78,0,0,2,centralheft,94.16008477782754,829
79,0,0,2,centralheft,84.95360377253678,829
80,0,0,2,centralheft,98.23110789929362,829
81,0,0,2,centralheft,89.06834197287267,829
82,0,0,2,centralheft,93.48773300166368,829
83,0,0,2,centralheft,101.54591017147183,829
84,0,0,2,centralheft,105.55506563061928,829
85,0,0,2,centralheft,82.13631096680166,829
86,0,0,2,centralheft,98.45005438430618,829
87,0,0,2,centralheft,104.5982112143696,829
88,0,0,2,centralheft,102.18392816123622,829
89,0,0,2,centralheft,96.1724477471644,829
90,0,0,2,centralheft,104.68444773398724,829
91,0,0,2,centralheft,95.5185520001115,829
92,0,0,2,centralheft,98.08435836224021,829
93,0,0,2,centralheft,107.16093139736896,829
94,0,0,2,centralheft,120.44780341953364,829
