,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown,num_activation_dags
50,0,0,4,centralheft,183.21969505633984,230
51,0,0,4,centralheft,189.23203166832923,230
52,0,0,4,centralheft,196.59177295853002,230
53,0,0,4,centralheft,203.51664897371126,230
54,0,0,4,centralheft,209.10919272916087,230
55,0,0,4,centralheft,216.9591878256046,230
56,0,0,4,centralheft,221.96651461946405,230
57,0,0,4,centralheft,229.9402912617596,230
58,0,0,4,centralheft,233.4137499232467,230
59,0,0,4,centralheft,230.96499019333478,230
60,0,0,4,centralheft,236.1199126828701,230
61,0,0,4,centralheft,245.56525439453708,230
62,0,0,4,centralheft,251.16484663367712,230
63,0,0,4,centralheft,256.1855891733007,230
64,0,0,4,centralheft,251.39123517778881,230
65,0,0,4,centralheft,252.46994988289305,230
66,0,0,4,centralheft,259.11961546919,230
67,0,0,4,centralheft,268.39030776018603,230
68,0,0,4,centralheft,275.49052020911415,230
69,0,0,4,centralheft,284.9097597247976,230
70,0,0,4,centralheft,292.0782461709148,230
71,0,0,4,centralheft,286.01196600591004,230
72,0,0,4,centralheft,293.73028818952463,230
73,0,0,4,centralheft,300.60770309369417,230
74,0,0,4,centralheft,305.440209031845,230
75,0,0,4,centralheft,178.14326037430374,230
76,0,0,4,centralheft,177.62761356029085,230
77,0,0,4,centralheft,186.15003174518046,230
78,0,0,4,centralheft,192.31865767206705,230
79,0,0,4,centralheft,193.80569566148552,230
80,0,0,4,centralheft,200.46070391499921,230
81,0,0,4,centralheft,200.01837461004135,230
82,0,0,4,centralheft,199.35715666762337,230
83,0,0,4,centralheft,208.5100747121224,230
84,0,0,4,centralheft,216.7087130652289,230
85,0,0,4,centralheft,226.17111005001527,230
86,0,0,4,centralheft,228.28179943290837,230
87,0,0,4,centralheft,233.61467679791792,230
88,0,0,4,centralheft,235.74954698676845,230
89,0,0,4,centralheft,244.01947609189352,230
90,0,0,4,centralheft,251.49067559149245,230
91,0,0,4,centralheft,257.77148603051734,230
92,0,0,4,centralheft,266.550477024222,230
93,0,0,4,centralheft,274.2035534590339,230
94,0,0,4,centralheft,283.070187436632,230
95,0,0,4,centralheft,289.19785529366925,230
96,0,0,4,centralheft,293.8318207002737,230
97,0,0,4,centralheft,301.97043372142923,230
98,0,0,4,centralheft,309.19881712072083,230
