,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown_mean,slowdown_std
0,300.0,0.0,10,centralheft,415.79131943748786,301.4971475073833
1,300.0,0.0,10,centralheft,594.47084774926,532.535694144551
2,300.0,0.0,10,centralheft,544.7279405585244,446.8756420783192
3,300.0,0.0,10,centralheft,448.33618229138074,359.3172771560329
4,300.0,0.0,10,centralheft,450.99658430860984,401.02844718333165
5,300.0,0.0,10,centralheft,453.05035448099164,373.9778140265925
6,300.0,0.0,10,centralheft,452.6846992406087,429.8239709443682
7,300.0,0.0,10,centralheft,492.27193252073,424.5768208511917
8,300.0,0.0,10,centralheft,449.49738051595915,401.9796950964376
9,300.0,0.0,10,centralheft,482.04770005640927,406.27323705068034
10,300.0,0.0,10,centralheft,538.0645719116819,403.4459384212641
11,300.0,0.0,10,centralheft,453.46544859573606,425.8841516018233
12,300.0,0.0,10,centralheft,515.1005923315797,422.0040703154959
13,300.0,0.0,10,centralheft,516.3883594607078,459.9195956714619
14,300.0,0.0,10,centralheft,448.56584350181953,405.25562747529983
15,300.0,0.0,10,centralheft,458.19616553319383,346.9396635604004
16,300.0,0.0,10,centralheft,539.0254620597997,438.7874105580073
17,300.0,0.0,10,centralheft,441.7250495945556,378.9415422491567
18,300.0,0.0,10,centralheft,500.5716768951507,391.7943856333314
19,300.0,0.0,10,centralheft,467.78716524862665,429.0595343879191
20,300.0,0.0,10,centralheft,446.04679787788575,389.396642256549
21,300.0,0.0,10,centralheft,438.34831168113953,321.00068645498385
22,300.0,0.0,10,centralheft,446.1904001491715,381.40493722409997
23,300.0,0.0,10,centralheft,423.4740815024389,396.9632708904316
24,300.0,0.0,10,centralheft,405.63242596501357,345.98686754999363
25,300.0,0.0,10,centralheft,464.58378025904364,452.08215580003207
26,300.0,0.0,10,centralheft,410.2409778264966,353.0174203936846
27,300.0,0.0,10,centralheft,453.7696510845549,349.2126123992678
28,300.0,0.0,10,centralheft,414.6457383943099,417.8088310104339
29,300.0,0.0,10,centralheft,511.6359202889789,397.3080590548539
