,job_id,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,workflow_type,scheduler_type,slowdown,response_time,num_activation_dags
0,0,100,1000,5,0,hashtask,15.386909116959295,281.5804368403551,85274
1,1,100,1000,5,2,hashtask,69.10107673848236,794.6623824925472,85274
2,2,100,1000,5,3,hashtask,39.70465877478222,1790.680110742678,85274
3,3,100,1000,5,1,hashtask,337.0330956596153,10110.992869788459,85274
4,4,100,1000,5,1,hashtask,381.26629614238743,11437.988884271623,85274
5,5,100,1000,5,0,hashtask,13.636338051447169,249.5449863414832,85274
6,6,100,1000,5,0,hashtask,14.682670259396192,268.6928657469503,85274
7,7,100,1000,5,3,hashtask,55.7321173296823,2513.518491568672,85274
8,8,100,1000,5,2,hashtask,69.10107673848236,794.6623824925472,85274
9,9,100,1000,5,0,hashtask,13.63633805144717,249.54498634148322,85274
10,10,100,1000,5,3,hashtask,45.94645420240803,2072.185084528602,85274
11,11,100,1000,5,3,hashtask,28.74938386696935,1296.5972124003176,85274
12,12,100,1000,5,1,hashtask,336.0158541231994,10080.475623695982,85274
13,13,100,1000,5,2,hashtask,69.66856900540382,801.188543562144,85274
14,14,100,1000,5,2,hashtask,75.05593838546167,863.1432914328092,85274
15,15,100,1000,5,3,hashtask,61.45566971431397,2771.65070411556,85274
16,16,100,1000,5,3,hashtask,58.00338610582157,2615.952713372553,85274
17,17,100,1000,5,1,hashtask,347.0057852508277,10410.173557524831,85274
18,18,100,1000,5,3,hashtask,35.62592848221308,1606.7293745478098,85274
19,19,100,1000,5,2,hashtask,114.18133741317641,1313.0853802515287,85274
20,20,100,1000,5,0,hashtask,14.379509067971858,263.145015943885,85274
21,21,100,1000,5,0,hashtask,21.8201339168726,399.30845067876857,85274
22,22,100,1000,5,0,hashtask,16.639282599024238,304.49887156214356,85274
23,23,100,1000,5,2,hashtask,68.42365584712141,786.8720422418962,85274
24,24,100,1000,5,0,hashtask,19.634926081932008,359.3191472993558,85274
25,25,100,1000,5,0,hashtask,14.420774594741156,263.90017508376314,85274
26,26,100,1000,5,2,hashtask,79.42313175056357,913.366015131481,85274
27,27,100,1000,5,2,hashtask,69.10107673848236,794.6623824925472,85274
28,28,100,1000,5,0,hashtask,14.75313874005969,269.98243894309235,85274
29,29,100,1000,5,0,hashtask,13.636338051447167,249.54498634148317,85274
30,30,100,1000,5,1,hashtask,289.1597088081852,8674.791264245556,85274
31,31,100,1000,5,1,hashtask,407.188534730189,12215.656041905671,85274
32,32,100,1000,5,3,hashtask,47.91494246518271,2160.9639051797403,85274
33,33,100,1000,5,0,hashtask,14.85104378683557,271.77410129909094,85274
34,34,100,1000,5,1,hashtask,276.6165389792842,8298.496169378526,85274
35,35,100,1000,5,3,hashtask,45.553409970263296,2054.4587896588746,85274
36,36,100,1000,5,0,hashtask,13.636338051447169,249.5449863414832,85274
37,37,100,1000,5,2,hashtask,74.66013096062757,858.5915060472171,85274
38,38,100,1000,5,3,hashtask,67.66481661878015,3051.683229506985,85274
39,39,100,1000,5,3,hashtask,53.44749551175927,2410.482047580343,85274
40,40,100,1000,5,0,hashtask,15.461099128899619,282.93811405886305,85274
41,41,100,1000,5,3,hashtask,74.88162426142048,3377.161254190064,85274
42,42,100,1000,5,2,hashtask,69.10107673848236,794.6623824925472,85274
43,43,100,1000,5,2,hashtask,67.24566110222143,773.3251026755465,85274
44,44,100,1000,5,0,hashtask,14.176632004674303,259.43236568553976,85274
45,45,100,1000,5,0,hashtask,13.636338051447169,249.5449863414832,85274
46,46,100,1000,5,1,hashtask,472.94959323243785,14188.487796973135,85274
47,47,100,1000,5,3,hashtask,46.150775306534676,2081.399966324714,85274
48,48,100,1000,5,3,hashtask,40.31858598102803,1818.3682277443643,85274
49,49,100,1000,5,3,hashtask,51.942730196959175,2342.6171318828588,85274
50,50,100,1000,5,2,hashtask,95.15336250945556,1094.263668858739,85274
51,51,100,1000,5,1,hashtask,325.3270474526397,9759.81142357919,85274
52,52,100,1000,5,3,hashtask,50.278883759858566,2267.5776575696214,85274
53,53,100,1000,5,3,hashtask,55.364103651013615,2496.921074660714,85274
54,54,100,1000,5,3,hashtask,61.783222918275946,2786.423353614245,85274
55,55,100,1000,5,1,hashtask,438.91530834379773,13167.459250313932,85274
56,56,100,1000,5,3,hashtask,31.326486862684213,1412.824557507058,85274
57,57,100,1000,5,2,hashtask,85.22734083410002,980.1144195921502,85274
58,58,100,1000,5,0,hashtask,11.740938088087237,214.85916701199645,85274
59,59,100,1000,5,0,hashtask,15.501990127874075,283.6864193400956,85274
60,60,100,1000,5,2,hashtask,75.05661958857219,863.1511252685802,85274
61,61,100,1000,5,0,hashtask,13.663748204786714,250.04659214759687,85274
62,62,100,1000,5,3,hashtask,45.95000140496725,2072.345063364023,85274
63,63,100,1000,5,0,hashtask,10.237099114064542,187.3389137873811,85274
64,64,100,1000,5,2,hashtask,127.8851660059431,1470.6794090683456,85274
65,65,100,1000,5,0,hashtask,12.796437421118299,234.17480480646486,85274
66,66,100,1000,5,2,hashtask,189.96475151541452,2184.594642427267,85274
67,67,100,1000,5,2,hashtask,76.27074771765285,877.1135987530078,85274
68,68,100,1000,5,1,hashtask,397.83878678593663,11935.1636035781,85274
69,69,100,1000,5,0,hashtask,13.769542673464889,251.98263092440746,85274
70,70,100,1000,5,2,hashtask,80.167149929888,921.922224193712,85274
71,71,100,1000,5,0,hashtask,13.636338051447174,249.54498634148328,85274
72,72,100,1000,5,3,hashtask,54.99843945289023,2480.4296193253494,85274
73,73,100,1000,5,0,hashtask,17.70200506178591,323.9466926306822,85274
74,74,100,1000,5,1,hashtask,539.4973360024903,16184.920080074711,85274
75,75,100,1000,5,2,hashtask,80.71899212443056,928.2684094309514,85274
76,76,100,1000,5,1,hashtask,392.608549699714,11778.25649099142,85274
77,77,100,1000,5,2,hashtask,68.88760236152004,792.2074271574804,85274
78,78,100,1000,5,2,hashtask,97.32897777911248,1119.2832444597934,85274
79,79,100,1000,5,0,hashtask,18.530883038212277,339.11515959928465,85274
80,80,100,1000,5,0,hashtask,15.556026077600647,284.67527722009186,85274
81,81,100,1000,5,2,hashtask,76.93195242492443,884.717452886631,85274
82,82,100,1000,5,0,hashtask,9.292018876337117,170.04394543696927,85274
83,83,100,1000,5,0,hashtask,13.495131457483097,246.96090567194068,85274
84,84,100,1000,5,2,hashtask,67.24566110222143,773.3251026755465,85274
85,85,100,1000,5,1,hashtask,269.1761847347263,8075.285542041789,85274
86,86,100,1000,5,3,hashtask,73.90506711624448,3333.118526942626,85274
87,87,100,1000,5,3,hashtask,60.84983792953025,2744.3276906218143,85274
88,88,100,1000,5,2,hashtask,79.87201818459036,918.5282091227891,85274
89,89,100,1000,5,0,hashtask,9.144447232655002,167.34338435758656,85274
90,90,100,1000,5,2,hashtask,89.62522668763532,1030.6901069078062,85274
91,91,100,1000,5,3,hashtask,56.05375358886418,2528.0242868577748,85274
92,92,100,1000,5,0,hashtask,14.096535521393854,257.96660004150755,85274
93,93,100,1000,5,0,hashtask,9.718891873820903,177.85572129092253,85274
94,94,100,1000,5,0,hashtask,10.680547462036735,195.45401855527226,85274
95,95,100,1000,5,3,hashtask,55.88260493974453,2520.3054827824785,85274
96,96,100,1000,5,1,hashtask,399.9935031500794,11999.805094502382,85274
97,97,100,1000,5,0,hashtask,12.445278530047277,227.74859709986518,85274
98,98,100,1000,5,2,hashtask,77.27675805519655,888.6827176347604,85274
99,99,100,1000,5,0,hashtask,15.411463175272083,282.0297761074791,85274
100,100,100,1000,5,0,hashtask,10.19779174235636,186.6195888851214,85274
101,101,100,1000,5,3,hashtask,78.33843042115828,3533.0632119942384,85274
102,102,100,1000,5,1,hashtask,346.5435340879219,10396.306022637656,85274
103,103,100,1000,5,1,hashtask,391.18222256422456,11735.466676926737,85274
104,104,100,1000,5,3,hashtask,33.758514160180454,1522.5089886241385,85274
105,105,100,1000,5,1,hashtask,384.57447841324864,11537.23435239746,85274
106,106,100,1000,5,1,hashtask,297.48228218929796,8924.46846567894,85274
107,107,100,1000,5,1,hashtask,367.12840758410874,11013.852227523263,85274
108,108,100,1000,5,1,hashtask,529.1316180350857,15873.948541052572,85274
109,109,100,1000,5,0,hashtask,9.393300277219858,171.8973950731234,85274
110,110,100,1000,5,1,hashtask,276.40636516241835,8292.19095487255,85274
111,111,100,1000,5,3,hashtask,50.62120150298868,2283.0161877847895,85274
112,112,100,1000,5,3,hashtask,47.51880540172355,2143.098123617732,85274
113,113,100,1000,5,1,hashtask,266.4175327360855,7992.525982082565,85274
114,114,100,1000,5,3,hashtask,78.51894361979495,3541.2043572527523,85274
115,115,100,1000,5,0,hashtask,9.869414343444037,180.6102824850259,85274
116,116,100,1000,5,3,hashtask,56.01847928578354,2526.433415788838,85274
117,117,100,1000,5,1,hashtask,300.68806408981095,9020.641922694329,85274
118,118,100,1000,5,2,hashtask,89.94108586969706,1034.3224875015162,85274
119,119,100,1000,5,2,hashtask,96.79019353030125,1113.0872255984643,85274
120,120,100,1000,5,1,hashtask,447.0165611515029,13410.496834545087,85274
121,121,100,1000,5,3,hashtask,57.94064289493274,2613.122994561467,85274
122,122,100,1000,5,1,hashtask,375.14464472694186,11254.339341808256,85274
123,123,100,1000,5,0,hashtask,9.440379653177885,172.7589476531553,85274
124,124,100,1000,5,1,hashtask,371.37642352586465,11141.292705775939,85274
125,125,100,1000,5,1,hashtask,259.0903561864972,7772.710685594917,85274
126,126,100,1000,5,2,hashtask,129.62710157966688,1490.7116681661691,85274
127,127,100,1000,5,1,hashtask,369.43173478269915,11082.952043480975,85274
128,128,100,1000,5,0,hashtask,10.53827407288004,192.85041553370473,85274
129,129,100,1000,5,2,hashtask,84.46417329226101,971.3379928610016,85274
130,130,100,1000,5,2,hashtask,171.2918895452281,1969.8567297701231,85274
131,131,100,1000,5,0,hashtask,11.23221848545469,205.5495982838208,85274
132,132,100,1000,5,1,hashtask,453.2546443653362,13597.639330960086,85274
133,133,100,1000,5,3,hashtask,42.895125387350305,1934.5701549694988,85274
134,134,100,1000,5,0,hashtask,7.106028782278419,130.04032671569507,85274
135,135,100,1000,5,1,hashtask,392.24530099012856,11767.359029703857,85274
136,136,100,1000,5,2,hashtask,70.67227700259122,812.731185529799,85274
137,137,100,1000,5,0,hashtask,13.099146397241334,239.7143790695164,85274
138,138,100,1000,5,3,hashtask,47.61885509978942,2147.610365000503,85274
139,139,100,1000,5,3,hashtask,41.93514478190728,1891.2750296640186,85274
140,140,100,1000,5,2,hashtask,75.06531541563307,863.2511272797802,85274
141,141,100,1000,5,0,hashtask,12.470366476747683,228.2077065244826,85274
142,142,100,1000,5,1,hashtask,456.63187816268214,13698.956344880464,85274
143,143,100,1000,5,2,hashtask,77.49699601790181,891.2154542058707,85274
144,144,100,1000,5,1,hashtask,276.49850254486506,8294.955076345952,85274
145,145,100,1000,5,2,hashtask,69.12978227138942,794.9924961209782,85274
146,146,100,1000,5,0,hashtask,10.015186155104216,183.27790663840716,85274
147,147,100,1000,5,1,hashtask,506.92835909071584,15207.850772721475,85274
148,148,100,1000,5,0,hashtask,12.783895673226105,233.94529082003774,85274
149,149,100,1000,5,1,hashtask,420.1259691729171,12603.779075187513,85274
150,150,100,1000,5,3,hashtask,82.61129397268658,3725.7693581681647,85274
151,151,100,1000,5,3,hashtask,52.83223105348561,2382.733620512201,85274
152,152,100,1000,5,0,hashtask,9.791154779589329,179.17813246648473,85274
153,153,100,1000,5,0,hashtask,10.668365973243485,195.23109731035578,85274
154,154,100,1000,5,2,hashtask,95.04490876604082,1093.0164508094695,85274
155,155,100,1000,5,1,hashtask,290.36326101314273,8710.897830394282,85274
156,156,100,1000,5,1,hashtask,443.3736087247878,13301.208261743634,85274
157,157,100,1000,5,0,hashtask,10.148733986979028,185.72183196171622,85274
158,158,100,1000,5,0,hashtask,8.037585563790172,147.08781581736014,85274
159,159,100,1000,5,0,hashtask,11.942504114105866,218.54782528813735,85274
160,160,100,1000,5,0,hashtask,7.853503919688838,143.71912173030574,85274
161,161,100,1000,5,2,hashtask,140.40963483221208,1614.710800570439,85274
162,162,100,1000,5,2,hashtask,95.0410042655238,1092.9715490535236,85274
163,163,100,1000,5,3,hashtask,63.52642470127103,2865.041754027324,85274
164,164,100,1000,5,3,hashtask,36.26182110987249,1635.4081320552493,85274
165,165,100,1000,5,1,hashtask,435.55889461392695,13066.766838417809,85274
166,166,100,1000,5,0,hashtask,6.595440334418532,120.69655811985913,85274
167,167,100,1000,5,3,hashtask,81.1310061991858,3659.0083795832797,85274
168,168,100,1000,5,0,hashtask,9.676911848425814,177.0874868261924,85274
169,169,100,1000,5,3,hashtask,65.34506103427071,2947.062252645609,85274
170,170,100,1000,5,0,hashtask,6.972713330060972,127.60065394011579,85274
171,171,100,1000,5,1,hashtask,284.12031500248474,8523.609450074542,85274
172,172,100,1000,5,1,hashtask,371.34362349581045,11140.308704874313,85274
173,173,100,1000,5,1,hashtask,374.1252084412965,11223.756253238895,85274
174,174,100,1000,5,3,hashtask,71.34238720471522,3217.541662932657,85274
175,175,100,1000,5,2,hashtask,102.883963614363,1183.1655815651745,85274
176,176,100,1000,5,3,hashtask,123.90346878339794,5588.046442131247,85274
177,177,100,1000,5,0,hashtask,8.867793257266872,162.28061660798375,85274
178,178,100,1000,5,3,hashtask,60.58469763968194,2732.3698635496557,85274
179,179,100,1000,5,3,hashtask,68.52793679360393,3090.609949391537,85274
180,180,100,1000,5,2,hashtask,75.8062086502007,871.771399477308,85274
181,181,100,1000,5,2,hashtask,84.99834202371015,977.4809332726668,85274
182,182,100,1000,5,3,hashtask,62.399220888839494,2814.2048620866613,85274
183,183,100,1000,5,0,hashtask,11.618168813160883,212.6124892808442,85274
184,184,100,1000,5,3,hashtask,86.82863676960734,3915.9715183092912,85274
185,185,100,1000,5,3,hashtask,132.24742846151005,5964.3590236141035,85274
186,186,100,1000,5,1,hashtask,479.42789300855424,14382.836790256628,85274
187,187,100,1000,5,3,hashtask,62.89515543865152,2836.5715102831837,85274
188,188,100,1000,5,0,hashtask,12.470366476747682,228.20770652448257,85274
189,189,100,1000,5,2,hashtask,92.44570449078597,1063.1256016440386,85274
190,190,100,1000,5,1,hashtask,319.9414786141149,9598.244358423446,85274
191,191,100,1000,5,2,hashtask,189.0365754663809,2173.9206178633804,85274
192,192,100,1000,5,3,hashtask,147.43643477451081,6649.383208330438,85274
193,193,100,1000,5,1,hashtask,420.7833732440819,12623.501197322455,85274
194,194,100,1000,5,3,hashtask,149.2141520853319,6729.558259048469,85274
195,195,100,1000,5,3,hashtask,215.62405929665022,9724.645074278926,85274
196,196,100,1000,5,3,hashtask,60.2098537011046,2715.4644019198176,85274
197,197,100,1000,5,1,hashtask,488.17172002572323,14645.151600771696,85274
198,198,100,1000,5,2,hashtask,111.3750992057983,1280.8136408666805,85274
199,199,100,1000,5,2,hashtask,112.47394784346356,1293.450400199831,85274
200,200,100,1000,5,2,hashtask,100.68398877520691,1157.8658709148795,85274
201,201,100,1000,5,2,hashtask,95.52375641716232,1098.5231987973666,85274
202,202,100,1000,5,1,hashtask,336.3811977151406,10091.435931454218,85274
203,203,100,1000,5,0,hashtask,7.3447992926535495,134.40982705555996,85274
204,204,100,1000,5,0,hashtask,11.535078059015385,211.09192847998156,85274
205,205,100,1000,5,1,hashtask,342.1498128853876,10264.494386561628,85274
206,206,100,1000,5,1,hashtask,414.9025490584614,12447.07647175384,85274
207,207,100,1000,5,3,hashtask,55.324203379160295,2495.1215724001295,85274
208,208,100,1000,5,3,hashtask,105.37420500906207,4752.376645908699,85274
209,209,100,1000,5,3,hashtask,46.23546986565072,2085.2196909408476,85274
210,210,100,1000,5,0,hashtask,11.835151149787453,216.5832660411104,85274
211,211,100,1000,5,1,hashtask,396.31023251854043,11889.306975556214,85274
212,212,100,1000,5,0,hashtask,4.663030850433074,85.33346456292526,85274
213,213,100,1000,5,3,hashtask,92.54683282676001,4173.862160486877,85274
214,214,100,1000,5,1,hashtask,410.09798544710367,12302.93956341311,85274
215,215,100,1000,5,1,hashtask,319.58199326125634,9587.45979783769,85274
216,216,100,1000,5,1,hashtask,444.1528163225027,13324.58448967508,85274
217,217,100,1000,5,2,hashtask,133.64695441160154,1536.9399757334177,85274
218,218,100,1000,5,0,hashtask,3.9966080513623075,73.13792733993023,85274
219,219,100,1000,5,0,hashtask,8.901639014633986,162.89999396780195,85274
220,220,100,1000,5,0,hashtask,7.518366742157204,137.58611138147683,85274
221,221,100,1000,5,1,hashtask,300.5639182079675,9016.917546239025,85274
222,222,100,1000,5,0,hashtask,4.721675622889774,86.40666389888287,85274
223,223,100,1000,5,2,hashtask,103.50304578371818,1190.285026512759,85274
224,224,100,1000,5,0,hashtask,10.850104242419178,198.55690763627098,85274
225,225,100,1000,5,1,hashtask,295.65128733070327,8869.538619921099,85274
226,226,100,1000,5,0,hashtask,11.378130605291735,208.21979007683876,85274
227,227,100,1000,5,2,hashtask,109.49657551682557,1259.210618443494,85274
228,228,100,1000,5,3,hashtask,139.02136850507415,6269.863719578844,85274
229,229,100,1000,5,3,hashtask,42.14769321506904,1900.860963999614,85274
230,230,100,1000,5,1,hashtask,337.5784133207228,10127.352399621685,85274
231,231,100,1000,5,2,hashtask,211.37696523313645,2430.8351001810693,85274
232,232,100,1000,5,0,hashtask,12.357011967979645,226.1333190140275,85274
233,233,100,1000,5,3,hashtask,88.76662716624155,4003.3748851974938,85274
234,234,100,1000,5,1,hashtask,350.96188047323517,10528.856414197055,85274
235,235,100,1000,5,0,hashtask,10.60635122787737,194.0962274701559,85274
236,236,100,1000,5,0,hashtask,9.440379653177885,172.7589476531553,85274
237,237,100,1000,5,0,hashtask,4.659092394082979,85.26139081171851,85274
238,238,100,1000,5,0,hashtask,11.150284641254526,204.05020893495782,85274
239,239,100,1000,5,0,hashtask,15.961283048556323,292.0914797885807,85274
240,240,100,1000,5,0,hashtask,12.080100646914822,221.06584183854125,85274
241,241,100,1000,5,2,hashtask,117.29009200919545,1348.8360581057477,85274
242,242,100,1000,5,2,hashtask,125.89688533371248,1447.8141813376935,85274
243,243,100,1000,5,2,hashtask,181.76163126098302,2090.2587595013047,85274
244,244,100,1000,5,2,hashtask,109.79944579457317,1262.6936266375915,85274
245,245,100,1000,5,0,hashtask,12.470366476747683,228.2077065244826,85274
246,246,100,1000,5,0,hashtask,6.42436529314759,117.56588486460089,85274
247,247,100,1000,5,1,hashtask,566.6753023125519,17000.25906937656,85274
248,248,100,1000,5,0,hashtask,12.978596264224656,237.5083116353112,85274
249,249,100,1000,5,2,hashtask,227.47968205098573,2616.016343586336,85274
250,250,100,1000,5,3,hashtask,33.3049900074242,1502.0550493348314,85274
251,251,100,1000,5,2,hashtask,117.91704121290826,1356.045973948445,85274
252,252,100,1000,5,0,hashtask,12.091365100772396,221.27198134413487,85274
253,253,100,1000,5,3,hashtask,137.18281699572287,6186.945046507102,85274
254,254,100,1000,5,3,hashtask,134.8549739069309,6081.959323202584,85274
255,255,100,1000,5,0,hashtask,3.1593694249095887,57.816460475845474,85274
256,256,100,1000,5,0,hashtask,17.288629099148622,316.3819125144198,85274
257,257,100,1000,5,3,hashtask,77.38116734017326,3489.890647041814,85274
258,258,100,1000,5,2,hashtask,164.42506583655046,1890.8882571203303,85274
259,259,100,1000,5,3,hashtask,273.2719985173868,12324.567133134145,85274
260,260,100,1000,5,1,hashtask,419.695806725275,12590.87420175825,85274
261,261,100,1000,5,1,hashtask,326.80827244134946,9804.248173240483,85274
262,262,100,1000,5,3,hashtask,67.253389794096,3033.1278797137297,85274
263,263,100,1000,5,3,hashtask,94.90121452809474,4280.044775217073,85274
264,264,100,1000,5,3,hashtask,106.9269724271737,4822.406456465534,85274
265,265,100,1000,5,0,hashtask,3.159369424909592,57.81646047584553,85274
266,266,100,1000,5,2,hashtask,147.80436221182822,1699.7501654360246,85274
267,267,100,1000,5,1,hashtask,365.1726349630433,10955.1790488913,85274
268,268,100,1000,5,2,hashtask,190.87215726346312,2195.029808529826,85274
269,269,100,1000,5,1,hashtask,487.5276508772814,14625.829526318443,85274
270,270,100,1000,5,1,hashtask,313.2986990447032,9398.960971341096,85274
271,271,100,1000,5,3,hashtask,108.66660367910966,4900.863825927846,85274
272,272,100,1000,5,0,hashtask,10.939560214895083,200.19395193258003,85274
273,273,100,1000,5,1,hashtask,307.31817989991356,9219.545396997406,85274
274,274,100,1000,5,3,hashtask,52.66732420802793,2375.2963217820597,85274
275,275,100,1000,5,3,hashtask,140.69515410478468,6345.351450125789,85274
276,276,100,1000,5,2,hashtask,233.50881228676454,2685.3513412977923,85274
277,277,100,1000,5,0,hashtask,6.671870150733438,122.09522375842192,85274
278,278,100,1000,5,1,hashtask,401.81836765337107,12054.551029601133,85274
279,279,100,1000,5,1,hashtask,627.5175851758266,18825.5275552748,85274
280,280,100,1000,5,3,hashtask,210.31569169329995,9485.237695367829,85274
281,281,100,1000,5,3,hashtask,83.56594507024934,3768.8241226682453,85274
282,282,100,1000,5,2,hashtask,104.68419700889069,1203.868265602243,85274
283,283,100,1000,5,3,hashtask,341.23076151069347,15389.507344132277,85274
284,284,100,1000,5,0,hashtask,6.189356248479389,113.26521934717283,85274
285,285,100,1000,5,2,hashtask,200.04621986777522,2300.531528479415,85274
286,286,100,1000,5,0,hashtask,11.553851166197415,211.4354763414127,85274
287,287,100,1000,5,0,hashtask,9.610998212822684,175.88126729465512,85274
288,288,100,1000,5,1,hashtask,440.5926534042983,13217.779602128949,85274
289,289,100,1000,5,1,hashtask,434.29954669417356,13028.986400825206,85274
290,290,100,1000,5,2,hashtask,137.11173149271204,1576.7849121661884,85274
291,291,100,1000,5,0,hashtask,8.586159358072589,157.1267162527284,85274
292,292,100,1000,5,1,hashtask,547.9575549035037,16438.72664710511,85274
293,293,100,1000,5,0,hashtask,15.193846409339939,278.0473892909209,85274
294,294,100,1000,5,1,hashtask,424.23326431485185,12726.997929445555,85274
295,295,100,1000,5,1,hashtask,442.2704881118165,13268.114643354496,85274
296,296,100,1000,5,0,hashtask,4.219319904765861,77.21355425721526,85274
297,297,100,1000,5,2,hashtask,140.92358071266327,1620.6211781956276,85274
298,298,100,1000,5,3,hashtask,68.07055756127725,3069.982146013604,85274
299,299,100,1000,5,1,hashtask,433.56759119614986,13007.027735884496,85274
300,300,100,1000,5,0,hashtask,8.181232498495072,149.71655472245982,85274
301,301,100,1000,5,0,hashtask,6.832790239652257,125.0400613856363,85274
302,302,100,1000,5,0,hashtask,10.847913619583727,198.5168192383822,85274
303,303,100,1000,5,1,hashtask,333.9037345856269,10017.112037568808,85274
