,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown_mean,slowdown_std
0,0.0,10.0,10,centralheft,74.10784076160824,107.71602265169304
1,0.0,10.0,10,centralheft,74.1809035295462,74.51752399991322
2,0.0,10.0,10,centralheft,83.23745943365263,128.25942711747248
3,0.0,10.0,10,centralheft,76.89459362818961,119.20791496684345
4,0.0,10.0,10,centralheft,88.47757035949364,143.44451619443137
5,0.0,10.0,10,centralheft,79.22872508971626,72.59115789381937
6,0.0,10.0,10,centralheft,79.03643176154755,93.08816921528545
7,0.0,10.0,10,centralheft,74.88790899548249,98.26453268478687
8,0.0,10.0,10,centralheft,85.40654290895299,113.6264033096322
9,0.0,10.0,10,centralheft,106.67221268444735,168.37107703657836
10,0.0,10.0,10,centralheft,86.96231567303042,117.87882683484538
11,0.0,10.0,10,centralheft,81.60626239962941,99.4444569808135
12,0.0,10.0,10,centralheft,80.78102604907994,84.11707988826173
13,0.0,10.0,10,centralheft,81.3231993209279,110.81920125322421
14,0.0,10.0,10,centralheft,68.75505414943267,81.21371564921562
15,0.0,10.0,10,centralheft,88.78320273253517,132.58804345579546
16,0.0,10.0,10,centralheft,86.91402082276856,132.65870020831844
17,0.0,10.0,10,centralheft,82.53474190359134,121.79813900036403
18,0.0,10.0,10,centralheft,91.05480191771159,84.466093117186
19,0.0,10.0,10,centralheft,85.80695698288717,99.3978998732371
20,0.0,10.0,10,centralheft,88.22867360357981,134.51308145982793
21,0.0,10.0,10,centralheft,87.84607120783055,118.29000713759815
22,0.0,10.0,10,centralheft,74.4195541029723,86.11408467917333
23,0.0,10.0,10,centralheft,69.49768883000786,68.39854867093246
24,0.0,10.0,10,centralheft,80.96224198975774,111.78981538496008
25,0.0,10.0,10,centralheft,73.98784785475209,84.14735500577866
26,0.0,10.0,10,centralheft,70.91310464250748,69.82079216787665
27,0.0,10.0,10,centralheft,80.58068075776181,124.79811577100101
28,0.0,10.0,10,centralheft,100.13742441845947,69.65147818252223
29,0.0,10.0,10,centralheft,81.16346691074042,108.41664990630117
30,0.0,10.0,10,centralheft,87.05145379818211,103.31103920557831
31,0.0,10.0,10,centralheft,78.92717521269407,120.8254193698633
32,0.0,10.0,10,centralheft,77.37564316375722,68.80717606764432
33,0.0,10.0,10,centralheft,92.64025178094278,128.56358648741417
34,0.0,10.0,10,centralheft,74.04893507332311,92.90655148175003
35,0.0,10.0,10,centralheft,73.3991974308496,85.50035335945978
36,0.0,10.0,10,centralheft,80.65365921751972,126.47948922422097
37,0.0,10.0,10,centralheft,79.36779379336912,109.29027097437034
38,0.0,10.0,10,centralheft,83.45210916301234,88.13677715744214
39,0.0,10.0,10,centralheft,84.32473755352808,109.44287379142686
40,0.0,10.0,10,centralheft,122.14307998911913,117.91677803918935
41,0.0,10.0,10,centralheft,90.46707981623379,131.6179787604341
42,0.0,10.0,10,centralheft,79.33703498531582,89.64959719806474
43,0.0,10.0,10,centralheft,71.62647768657224,83.83406541947032
44,0.0,10.0,10,centralheft,76.5392683697982,96.6551867425483
45,0.0,10.0,10,centralheft,71.71339108530022,84.89630048384426
46,0.0,10.0,10,centralheft,83.64850429835596,110.65455293304639
47,0.0,10.0,10,centralheft,91.20244717220194,139.4393177396939
48,0.0,10.0,10,centralheft,77.16309520990298,90.98072210435387
49,0.0,10.0,10,centralheft,83.50526258667207,105.95720953185686
50,0.0,10.0,10,centralheft,89.06027919266003,99.8079917268042
51,0.0,10.0,10,centralheft,88.04012016305045,113.80982509497673
52,0.0,10.0,10,centralheft,88.25889876511464,122.71718332255189
53,0.0,10.0,10,centralheft,70.86457699154636,97.98103778513813
54,0.0,10.0,10,centralheft,67.50688540614763,88.91084542117986
55,0.0,10.0,10,centralheft,90.15199157628531,91.78621849694714
56,0.0,10.0,10,centralheft,76.56921275579494,87.36772867552087
57,0.0,10.0,10,centralheft,87.98477481071755,141.6872058457992
58,0.0,10.0,10,centralheft,75.24848124782099,73.26748738925782
59,0.0,10.0,10,centralheft,82.27796779745994,108.88644185140633
60,0.0,10.0,10,centralheft,70.69591847912615,76.7433710303459
61,0.0,10.0,10,centralheft,83.32218527372942,111.36535110488437
62,0.0,10.0,10,centralheft,83.04394728301138,116.91389928518471
63,0.0,10.0,10,centralheft,81.2115147782897,85.67033373216992
64,0.0,10.0,10,centralheft,86.06811812192441,128.76578505623064
65,0.0,10.0,10,centralheft,73.13740323482638,89.11931413210407
66,0.0,10.0,10,centralheft,90.03764020220765,129.40397149622532
67,0.0,10.0,10,centralheft,70.83948237371092,74.06036857198353
68,0.0,10.0,10,centralheft,90.3792631032391,97.29672048002159
69,0.0,10.0,10,centralheft,98.02813866098124,164.25361972306266
70,0.0,10.0,10,centralheft,84.75316896669975,115.91093751621828
71,0.0,10.0,10,centralheft,90.0161839745085,129.80335697670662
72,0.0,10.0,10,centralheft,85.35261317530568,126.78596002626433
73,0.0,10.0,10,centralheft,75.50705691547628,90.32517987415324
74,0.0,10.0,10,centralheft,97.69160375783267,113.87796002019492
75,0.0,10.0,10,centralheft,75.71652356058019,95.74647159513134
76,0.0,10.0,10,centralheft,98.43362906035135,128.521018601702
77,0.0,10.0,10,centralheft,105.1064542129902,161.78803271407386
78,0.0,10.0,10,centralheft,83.30098436572516,96.76505417283062
79,0.0,10.0,10,centralheft,86.89157879059732,67.56539986513108
80,0.0,10.0,10,centralheft,65.21087462117025,77.14032234376094
81,0.0,10.0,10,centralheft,78.82800227771926,73.09346265165944
82,0.0,10.0,10,centralheft,92.50519447073573,125.14177461510975
83,0.0,10.0,10,centralheft,85.83487578961117,127.79552989472835
84,0.0,10.0,10,centralheft,66.71931012422748,68.69757023427243
85,0.0,10.0,10,centralheft,81.2940615702815,108.26193119306029
86,0.0,10.0,10,centralheft,78.96088054084264,110.19588403274312
87,0.0,10.0,10,centralheft,91.317413698249,152.05250886844533
88,0.0,10.0,10,centralheft,79.18850042409036,95.60131432761439
89,0.0,10.0,10,centralheft,74.22055214735869,106.26739028899617
90,0.0,10.0,10,centralheft,75.2314952855384,84.65723325093461
91,0.0,10.0,10,centralheft,86.53050444611843,133.619238252882
92,0.0,10.0,10,centralheft,81.02553284897486,96.2184099612146
93,0.0,10.0,10,centralheft,95.8863800034929,122.50198822695742
94,0.0,10.0,10,centralheft,75.20460836906602,97.07912121613197
95,0.0,10.0,10,centralheft,87.51008041885126,115.84378377212406
96,0.0,10.0,10,centralheft,76.51598399580678,92.98428997408094
97,0.0,10.0,10,centralheft,95.99052972084192,163.31845012840046
98,0.0,10.0,10,centralheft,86.1735613192331,82.8733624631912
99,0.0,10.0,10,centralheft,78.352538301658,94.55216578215008
