,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown_mean,slowdown_std
0,0.0,0.0,10,centralheft,93.7589758817853,171.69132017135902
1,0.0,0.0,10,centralheft,97.31600504162911,171.3037980439171
2,0.0,0.0,10,centralheft,99.10863978984472,196.93756740913435
3,0.0,0.0,10,centralheft,95.19778329468426,182.32260186607544
4,0.0,0.0,10,centralheft,98.24402299256319,179.2048746824048
5,0.0,0.0,10,centralheft,98.70062073043697,132.35036585322413
6,0.0,0.0,10,centralheft,93.18003038810488,158.1180179042647
7,0.0,0.0,10,centralheft,98.48711066645579,180.7144944383492
8,0.0,0.0,10,centralheft,101.82812257194118,190.80280001120522
9,0.0,0.0,10,centralheft,94.27212179313321,156.79011932838452
10,0.0,0.0,10,centralheft,89.48007191816167,124.16567644864801
11,0.0,0.0,10,centralheft,90.46773641066747,156.34927957730164
12,0.0,0.0,10,centralheft,81.65302228499661,122.40437911911455
13,0.0,0.0,10,centralheft,97.04078924560007,176.73481147855128
14,0.0,0.0,10,centralheft,84.38966594411066,136.61156412363357
15,0.0,0.0,10,centralheft,87.82139143055967,127.81407617203573
16,0.0,0.0,10,centralheft,93.18434121860454,166.22603165955275
17,0.0,0.0,10,centralheft,91.82923272169099,176.90475751983828
18,0.0,0.0,10,centralheft,92.18791420702641,132.5165362742985
19,0.0,0.0,10,centralheft,92.91914928923462,158.73352062326111
20,0.0,0.0,10,centralheft,99.42374368345091,176.50884328982784
21,0.0,0.0,10,centralheft,90.16990944363809,151.00635773943563
22,0.0,0.0,10,centralheft,91.9644092899482,160.00077139404937
23,0.0,0.0,10,centralheft,79.88043297108767,101.69691653215979
24,0.0,0.0,10,centralheft,88.1509683180866,149.2041909184356
25,0.0,0.0,10,centralheft,89.47796030826441,147.2602050267394
26,0.0,0.0,10,centralheft,93.81778748695102,142.0991924071294
27,0.0,0.0,10,centralheft,89.12764536205783,153.63315953859168
28,0.0,0.0,10,centralheft,83.66969950607572,118.06062220133597
29,0.0,0.0,10,centralheft,87.65624971467409,138.15208368217975
30,0.0,0.0,10,centralheft,86.56345433050532,130.2185356341637
31,0.0,0.0,10,centralheft,99.36852847280416,201.37970795349005
32,0.0,0.0,10,centralheft,83.03063193317706,111.20047536519188
33,0.0,0.0,10,centralheft,99.14450399938326,167.11101199396188
34,0.0,0.0,10,centralheft,92.91196208683729,135.851696801337
35,0.0,0.0,10,centralheft,88.4314876389693,145.99867956493563
36,0.0,0.0,10,centralheft,97.3092819596087,194.13709573420755
37,0.0,0.0,10,centralheft,88.12228465754623,141.7908402755796
38,0.0,0.0,10,centralheft,93.49581965515439,147.5060461843477
39,0.0,0.0,10,centralheft,87.44318455432759,132.17171948537407
