,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown_mean,slowdown_std
0,0.0,100.0,10,centralheft,81.25073986617734,113.74045988571638
1,0.0,100.0,10,centralheft,80.49805728246643,117.78246850300508
2,0.0,100.0,10,centralheft,90.45542237363384,143.56555830880893
3,0.0,100.0,10,centralheft,89.59081946163346,145.9606926816929
4,0.0,100.0,10,centralheft,86.43262146463502,139.32168787391672
5,0.0,100.0,10,centralheft,68.42524563876299,82.92631140283551
6,0.0,100.0,10,centralheft,75.45412996080671,115.92628111224445
7,0.0,100.0,10,centralheft,82.55316609819602,119.9779998744779
8,0.0,100.0,10,centralheft,82.97281342500249,144.86216133746134
9,0.0,100.0,10,centralheft,66.02896301954213,64.21404782805861
10,0.0,100.0,10,centralheft,84.93918690343902,110.2378261300256
11,0.0,100.0,10,centralheft,82.6295764194937,115.41540245292907
12,0.0,100.0,10,centralheft,80.56181275223479,97.01806800509134
13,0.0,100.0,10,centralheft,86.76122432524501,123.5793289242888
14,0.0,100.0,10,centralheft,69.12004791782621,94.84567966158671
15,0.0,100.0,10,centralheft,76.68184131331145,96.11658112937698
16,0.0,100.0,10,centralheft,85.22078054995406,114.95510028639796
17,0.0,100.0,10,centralheft,92.26442245915668,153.18477297752813
18,0.0,100.0,10,centralheft,74.28468183028315,88.20213186505362
19,0.0,100.0,10,centralheft,77.18394205041758,106.52818768086863
20,0.0,100.0,10,centralheft,85.29512424011484,126.02112623687808
21,0.0,100.0,10,centralheft,77.75735090045096,106.64018761010641
22,0.0,100.0,10,centralheft,77.87464253697917,110.13822291307372
23,0.0,100.0,10,centralheft,70.30725228849612,89.31918755788023
24,0.0,100.0,10,centralheft,78.89481322290953,101.29847783506786
25,0.0,100.0,10,centralheft,73.27296823889452,101.88431760333948
26,0.0,100.0,10,centralheft,72.3611490346535,80.78157350020659
27,0.0,100.0,10,centralheft,77.4048754462886,114.83124686554184
28,0.0,100.0,10,centralheft,70.53536469856292,80.8831206339847
29,0.0,100.0,10,centralheft,72.78929040548043,102.86949716609956
