,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown_mean,slowdown_std
0,0.0,300.0,10,centralheft,82.10351917020132,115.56059252876088
1,0.0,300.0,10,centralheft,86.04740234011385,104.34043739403712
2,0.0,300.0,10,centralheft,91.24008233611708,139.6642015537937
3,0.0,300.0,10,centralheft,95.93240260921758,145.20887978653067
4,0.0,300.0,10,centralheft,96.3424455758254,148.98382206492334
5,0.0,300.0,10,centralheft,85.37886605981166,100.19731309082405
6,0.0,300.0,10,centralheft,88.27895515414758,116.42569402891618
7,0.0,300.0,10,centralheft,83.8262240794055,118.76481620791598
8,0.0,300.0,10,centralheft,98.9644026487119,152.86300886808334
9,0.0,300.0,10,centralheft,81.12498822585458,87.65863342125779
10,0.0,300.0,10,centralheft,90.9042596787792,131.6468575085508
11,0.0,300.0,10,centralheft,88.46481107974009,121.83616570792837
12,0.0,300.0,10,centralheft,90.47874793652169,111.79280153156958
13,0.0,300.0,10,centralheft,94.91665065463987,128.89218507301376
14,0.0,300.0,10,centralheft,77.55874551990506,97.9642291098879
15,0.0,300.0,10,centralheft,86.58156375319699,119.10258099577122
16,0.0,300.0,10,centralheft,85.39961562561122,108.03337903620518
17,0.0,300.0,10,centralheft,91.4476467151225,146.97148046848937
18,0.0,300.0,10,centralheft,88.56932310705312,110.06964280854987
19,0.0,300.0,10,centralheft,88.23414198402205,122.23064009410716
20,0.0,300.0,10,centralheft,93.8029817553714,137.49510453069283
21,0.0,300.0,10,centralheft,87.40466144262103,110.75514851991049
22,0.0,300.0,10,centralheft,86.97543802479983,116.18702245341179
23,0.0,300.0,10,centralheft,77.42677097952756,84.63665699460516
24,0.0,300.0,10,centralheft,85.18220035327211,104.54687183422857
25,0.0,300.0,10,centralheft,85.07195711127359,114.7745340757548
26,0.0,300.0,10,centralheft,77.01758007503945,95.08627629027106
27,0.0,300.0,10,centralheft,85.35137748825817,117.84949879533423
28,0.0,300.0,10,centralheft,82.50454411513509,99.38158343302185
29,0.0,300.0,10,centralheft,86.04413045771814,107.50161634969568
