,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown_mean,slowdown_std
0,0.0,400.0,10,centralheft,14.139781742991559,5.341597677816649
1,0.0,400.0,10,centralheft,14.127931968178734,4.266165724503101
2,0.0,400.0,10,centralheft,14.104296945808281,5.558376736566665
3,0.0,400.0,10,centralheft,14.37848341669113,6.816898029496535
4,0.0,400.0,10,centralheft,14.220240694086952,4.753295851971814
5,0.0,400.0,10,centralheft,14.150565737065493,4.390135158897019
6,0.0,400.0,10,centralheft,14.092453413232837,5.212695385729922
7,0.0,400.0,10,centralheft,14.466396363842232,6.211070480410114
8,0.0,400.0,10,centralheft,14.085983593177035,4.418887215681022
9,0.0,400.0,10,centralheft,13.791462347044913,3.987861900155254
10,0.0,400.0,10,centralheft,14.453238183163673,6.048581734403434
11,0.0,400.0,10,centralheft,13.872532255185723,4.294856399796462
12,0.0,400.0,10,centralheft,14.231032920598354,6.035270882465731
13,0.0,400.0,10,centralheft,14.311900194361465,5.354800564005673
14,0.0,400.0,10,centralheft,14.108772554654232,5.517468110033577
15,0.0,400.0,10,centralheft,14.157769903128697,5.014962472807404
16,0.0,400.0,10,centralheft,14.186486078062499,4.82828361886769
17,0.0,400.0,10,centralheft,14.12387817924107,5.427856629965955
18,0.0,400.0,10,centralheft,13.893168523538913,4.1246900727197415
19,0.0,400.0,10,centralheft,14.010055957329621,4.7727450548147035
20,0.0,400.0,10,centralheft,14.197310742344428,4.769653674682272
21,0.0,400.0,10,centralheft,14.65903658034806,5.254416938697935
22,0.0,400.0,10,centralheft,14.140039597999593,5.314575287172582
23,0.0,400.0,10,centralheft,14.090142641021586,5.028527963479781
24,0.0,400.0,10,centralheft,13.94436428881292,4.6200648771805914
25,0.0,400.0,10,centralheft,13.926324598088968,4.501715145986278
26,0.0,400.0,10,centralheft,13.943296769816879,4.673349280451461
27,0.0,400.0,10,centralheft,14.136829986459873,4.354007074664308
28,0.0,400.0,10,centralheft,14.070569724537727,3.7807491029829947
29,0.0,400.0,10,centralheft,14.025011119678767,4.3476915429495415
