,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown_mean,slowdown_std
0,0.0,30.0,10,centralheft,14.092244199774722,5.708436662518471
1,0.0,30.0,10,centralheft,14.30370022648627,4.310080657203053
2,0.0,30.0,10,centralheft,14.132523460228244,5.674175496857356
3,0.0,30.0,10,centralheft,14.145640500687625,7.13615059138888
4,0.0,30.0,10,centralheft,14.18192897315319,4.3284441770921385
5,0.0,30.0,10,centralheft,14.912199012531003,5.537873832540785
6,0.0,30.0,10,centralheft,14.655579998110968,5.728257072880715
7,0.0,30.0,10,centralheft,14.156002761348871,5.608357445754265
8,0.0,30.0,10,centralheft,14.050560926743463,4.110301114296401
9,0.0,30.0,10,centralheft,13.836226616239639,4.592815128611264
10,0.0,30.0,10,centralheft,14.946018674679038,5.980138032765267
11,0.0,30.0,10,centralheft,13.554323888958102,3.6604895505271697
12,0.0,30.0,10,centralheft,14.547190069307792,6.057270274764904
13,0.0,30.0,10,centralheft,14.183204547697475,4.407330716712998
14,0.0,30.0,10,centralheft,14.495486716620679,5.700889934763946
15,0.0,30.0,10,centralheft,14.024035838860915,4.092550635991315
16,0.0,30.0,10,centralheft,14.82300672098641,5.146666885000952
17,0.0,30.0,10,centralheft,14.02265710944284,5.529636173411083
18,0.0,30.0,10,centralheft,14.582911248464818,4.816242546853524
19,0.0,30.0,10,centralheft,14.479615476047053,5.04030953508556
20,0.0,30.0,10,centralheft,14.178585213286402,5.056581492688227
21,0.0,30.0,10,centralheft,15.325718453506529,6.242146968763513
22,0.0,30.0,10,centralheft,14.131702460968784,5.06544662715155
23,0.0,30.0,10,centralheft,14.163535799368649,5.317366197167022
24,0.0,30.0,10,centralheft,14.003000230953152,4.707415488743343
25,0.0,30.0,10,centralheft,13.863817721690285,4.514252539379948
26,0.0,30.0,10,centralheft,14.138459520184956,5.187588026100923
27,0.0,30.0,10,centralheft,14.53684481327702,4.901873478157854
28,0.0,30.0,10,centralheft,14.601816848340343,4.756350301438946
29,0.0,30.0,10,centralheft,14.060156387426508,3.9045000096841953
30,0.0,30.0,10,centralheft,13.831274170986271,4.241795878822837
31,0.0,30.0,10,centralheft,14.520569295048452,6.658394192667347
32,0.0,30.0,10,centralheft,14.573836027714474,5.159447931373574
33,0.0,30.0,10,centralheft,14.201498979336986,4.2213781357425875
34,0.0,30.0,10,centralheft,14.558343504197234,6.261932676493425
35,0.0,30.0,10,centralheft,13.82706914228888,4.184636085767928
36,0.0,30.0,10,centralheft,14.872208742962558,5.990199301307535
37,0.0,30.0,10,centralheft,14.427163746512814,4.776860954306313
38,0.0,30.0,10,centralheft,14.495277846294783,6.882495832895448
39,0.0,30.0,10,centralheft,14.01121490667363,4.582561792124878
40,0.0,30.0,10,centralheft,14.362241045730993,4.806850669961075
41,0.0,30.0,10,centralheft,13.753602770944326,3.6071976016776643
42,0.0,30.0,10,centralheft,14.520443933417162,5.940060034511644
43,0.0,30.0,10,centralheft,13.98871656125175,4.53086728108043
44,0.0,30.0,10,centralheft,14.826836759801198,5.496369520406282
45,0.0,30.0,10,centralheft,14.836289280383571,5.697726212815825
46,0.0,30.0,10,centralheft,14.191531488702717,4.498410895511654
47,0.0,30.0,10,centralheft,14.03715050013332,5.023128578452339
48,0.0,30.0,10,centralheft,14.38851496204113,5.006105586309635
49,0.0,30.0,10,centralheft,14.520581331465419,4.652229736029401
