,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown_mean,slowdown_std
0,0.0,500.0,10,centralheft,14.218831284044153,5.545305469550997
1,0.0,500.0,10,centralheft,14.09591332762294,4.219630888295194
2,0.0,500.0,10,centralheft,14.216753288255884,5.828724510868465
3,0.0,500.0,10,centralheft,14.551758268065164,7.4127592961665005
4,0.0,500.0,10,centralheft,14.292734357600773,4.924732797732325
5,0.0,500.0,10,centralheft,14.285004698282636,4.8607274272560055
6,0.0,500.0,10,centralheft,14.084838243363178,5.099645666607254
7,0.0,500.0,10,centralheft,14.308728491976709,5.632254839446118
8,0.0,500.0,10,centralheft,13.948431369405519,3.963563004151837
9,0.0,500.0,10,centralheft,13.748425817769087,3.696844926359454
10,0.0,500.0,10,centralheft,14.292665657103182,5.237758010960393
11,0.0,500.0,10,centralheft,13.793621102650333,3.9761525555800126
12,0.0,500.0,10,centralheft,14.174956560594186,5.924609345706712
13,0.0,500.0,10,centralheft,14.155982735642285,4.624467436837896
14,0.0,500.0,10,centralheft,14.078792162617821,5.407240270933042
15,0.0,500.0,10,centralheft,13.983696247094136,4.271619812117419
16,0.0,500.0,10,centralheft,14.010687173026882,4.1050938774410115
17,0.0,500.0,10,centralheft,14.07242938016768,5.318076877478999
18,0.0,500.0,10,centralheft,13.999294399790902,4.521076936910563
19,0.0,500.0,10,centralheft,13.987915344154613,4.51582831870955
20,0.0,500.0,10,centralheft,14.302138374184747,5.133980404091465
21,0.0,500.0,10,centralheft,14.831837083495499,5.914132256710444
22,0.0,500.0,10,centralheft,14.135334495387049,5.14167633243399
23,0.0,500.0,10,centralheft,14.166517170461482,5.340349550270981
24,0.0,500.0,10,centralheft,13.835685382468961,4.277254292701753
25,0.0,500.0,10,centralheft,14.061028417939037,5.063153857447787
26,0.0,500.0,10,centralheft,13.912347199002019,4.648950539998938
27,0.0,500.0,10,centralheft,14.103481260228634,4.18243966908278
28,0.0,500.0,10,centralheft,14.154974993705043,4.047985935086325
29,0.0,500.0,10,centralheft,14.105056729981069,4.6016041581270475
