,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown_mean,slowdown_std
0,0.0,75.0,10,centralheft,14.157729173392651,5.3568902933544935
1,0.0,75.0,10,centralheft,14.70999634338549,4.901203339255004
2,0.0,75.0,10,centralheft,14.20277473855154,5.7355612169257215
3,0.0,75.0,10,centralheft,14.446010430273887,7.006907228921814
4,0.0,75.0,10,centralheft,14.26680028415377,4.961535756515416
5,0.0,75.0,10,centralheft,14.216238856562025,4.667748688990035
6,0.0,75.0,10,centralheft,13.973110766209757,4.753046803769965
7,0.0,75.0,10,centralheft,14.29750697340899,5.745073924625644
8,0.0,75.0,10,centralheft,13.975185488691572,4.371650211756052
9,0.0,75.0,10,centralheft,13.76077476148983,3.8550707456170996
10,0.0,75.0,10,centralheft,14.3035969988186,5.196449476152736
11,0.0,75.0,10,centralheft,13.806098313827388,4.062033937668805
12,0.0,75.0,10,centralheft,14.115707355158433,5.815007365627489
13,0.0,75.0,10,centralheft,14.360404402045154,5.643967041576563
14,0.0,75.0,10,centralheft,14.063514790313887,5.435439268147025
15,0.0,75.0,10,centralheft,13.872698646594566,4.079179240564495
16,0.0,75.0,10,centralheft,14.205694903008236,4.742994964416385
17,0.0,75.0,10,centralheft,14.210187230660514,5.95250919111582
18,0.0,75.0,10,centralheft,13.996722379032414,4.516007480801829
19,0.0,75.0,10,centralheft,14.15639792465396,4.857833888779694
20,0.0,75.0,10,centralheft,14.229816511564604,4.946017953073852
21,0.0,75.0,10,centralheft,14.604883446695114,5.200889481280229
22,0.0,75.0,10,centralheft,13.96478532454832,4.664510553228569
23,0.0,75.0,10,centralheft,13.932361856967091,4.98860682690275
24,0.0,75.0,10,centralheft,13.9134051877116,4.559538350535288
25,0.0,75.0,10,centralheft,13.915777625267873,4.50525194134898
26,0.0,75.0,10,centralheft,13.916641941484555,4.641341753789485
27,0.0,75.0,10,centralheft,14.082601767196037,4.145758448548278
28,0.0,75.0,10,centralheft,13.694356966976851,3.311483756872509
29,0.0,75.0,10,centralheft,14.10038555428807,4.778619334938567
