,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown_mean,slowdown_std
0,0.0,100.0,10,centralheft,14.247545870114559,5.627340820985936
1,0.0,100.0,10,centralheft,14.106046079320382,4.18479540002805
2,0.0,100.0,10,centralheft,14.428934857206892,6.955461789836
3,0.0,100.0,10,centralheft,14.419937145737237,6.945138613424116
4,0.0,100.0,10,centralheft,14.281147400019545,5.011784737717508
5,0.0,100.0,10,centralheft,14.327858492100491,5.2867489844455875
6,0.0,100.0,10,centralheft,14.114303958764358,5.08214215125923
7,0.0,100.0,10,centralheft,14.302176616497459,5.644830049461177
8,0.0,100.0,10,centralheft,13.98170142501202,4.468395554983232
9,0.0,100.0,10,centralheft,13.738795991995511,3.8358901914386245
10,0.0,100.0,10,centralheft,14.27400974397093,5.124926137236093
11,0.0,100.0,10,centralheft,14.003144878994451,5.588974584075689
12,0.0,100.0,10,centralheft,14.070278442524877,6.007844282698127
13,0.0,100.0,10,centralheft,14.143470478756559,4.612226865676664
14,0.0,100.0,10,centralheft,13.934671643825554,4.930072142504919
15,0.0,100.0,10,centralheft,13.931502712194753,4.279163411957934
16,0.0,100.0,10,centralheft,14.265069048379996,5.292534553832856
17,0.0,100.0,10,centralheft,14.162695248293844,5.59011024859591
18,0.0,100.0,10,centralheft,13.985538853602694,4.635754154988676
19,0.0,100.0,10,centralheft,13.996327230357677,4.084747502301119
20,0.0,100.0,10,centralheft,14.31807410433403,5.4273711940489004
21,0.0,100.0,10,centralheft,14.605093878749786,5.169809356939614
22,0.0,100.0,10,centralheft,13.990837534644012,4.715426638778007
23,0.0,100.0,10,centralheft,13.972054140344676,5.111473106500466
24,0.0,100.0,10,centralheft,13.85547371072386,4.361820118661641
25,0.0,100.0,10,centralheft,13.946889639734255,4.503151487257487
26,0.0,100.0,10,centralheft,13.937706261484957,4.674793297189451
27,0.0,100.0,10,centralheft,14.21101202173829,4.60501396379776
28,0.0,100.0,10,centralheft,13.694117380091571,3.3116617820304675
29,0.0,100.0,10,centralheft,14.031892091227421,4.361703960452237
