,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown_mean,slowdown_std
0,0.0,5.0,10,centralheft,14.432755960160096,5.11544223902448
1,0.0,5.0,10,centralheft,14.017175524921873,4.11314797131861
2,0.0,5.0,10,centralheft,13.84071310321933,4.36604532627435
3,0.0,5.0,10,centralheft,13.912174468218032,5.393015574406978
4,0.0,5.0,10,centralheft,14.637920230538485,4.502123076809447
5,0.0,5.0,10,centralheft,14.78494651881904,5.202501708460873
6,0.0,5.0,10,centralheft,14.335001743808222,4.3919336649475795
7,0.0,5.0,10,centralheft,13.956160843368572,4.7520556364222735
8,0.0,5.0,10,centralheft,14.593819278628365,4.468821717935411
9,0.0,5.0,10,centralheft,14.13526741237062,3.7971070310886805
10,0.0,5.0,10,centralheft,14.817951725630502,5.467118940251127
11,0.0,5.0,10,centralheft,14.176783049150606,4.088799935386009
12,0.0,5.0,10,centralheft,14.45476462515935,5.233912557894326
13,0.0,5.0,10,centralheft,14.86270027657726,4.825340285598393
14,0.0,5.0,10,centralheft,13.7162680763039,4.054523591491277
15,0.0,5.0,10,centralheft,14.23315035315985,4.20828297494639
16,0.0,5.0,10,centralheft,15.019361634834622,5.163370668458734
17,0.0,5.0,10,centralheft,14.793158348933126,5.3655816545344655
18,0.0,5.0,10,centralheft,14.75127408083414,4.694756900766341
19,0.0,5.0,10,centralheft,14.438360067891095,5.011844108865736
20,0.0,5.0,10,centralheft,14.731534820180064,5.121587430383872
21,0.0,5.0,10,centralheft,16.377427235455173,7.663089460619429
22,0.0,5.0,10,centralheft,14.338660810638263,4.6358957977025375
23,0.0,5.0,10,centralheft,14.164776731407862,4.412847860656035
24,0.0,5.0,10,centralheft,13.84878679107101,4.257497391843297
25,0.0,5.0,10,centralheft,14.270802544348134,4.450373237380855
26,0.0,5.0,10,centralheft,14.350341312214312,4.776962554008457
27,0.0,5.0,10,centralheft,14.737005287731476,4.797548991336285
28,0.0,5.0,10,centralheft,17.146092214226105,8.194961446727802
29,0.0,5.0,10,centralheft,14.399912822343483,4.0931923683351075
30,0.0,5.0,10,centralheft,14.237193393806225,4.987869264504092
31,0.0,5.0,10,centralheft,14.160376934863255,5.960330960678771
32,0.0,5.0,10,centralheft,14.503773207061695,4.628258348569252
33,0.0,5.0,10,centralheft,14.147058160637938,4.031844771114119
34,0.0,5.0,10,centralheft,14.245732769665922,5.232779314534833
35,0.0,5.0,10,centralheft,13.610427747399683,3.7277578931936177
36,0.0,5.0,10,centralheft,14.549250615102606,4.755705943269012
37,0.0,5.0,10,centralheft,14.438529406157256,4.4605224455839885
38,0.0,5.0,10,centralheft,13.953553332721157,4.962339677420208
39,0.0,5.0,10,centralheft,14.136120813943984,4.1839221297498765
40,0.0,5.0,10,centralheft,14.809404628689638,5.325697955348925
41,0.0,5.0,10,centralheft,14.567404410519156,4.685567696516827
42,0.0,5.0,10,centralheft,14.059522443487438,4.6566383378625416
43,0.0,5.0,10,centralheft,13.909654288461747,4.447022048376815
44,0.0,5.0,10,centralheft,14.750272205775971,5.165898272765253
45,0.0,5.0,10,centralheft,14.782098843871502,5.371938417275397
46,0.0,5.0,10,centralheft,14.861436391094237,5.062200583140283
47,0.0,5.0,10,centralheft,13.857798294430093,5.024164221024288
48,0.0,5.0,10,centralheft,13.972208931635178,4.222189541146909
49,0.0,5.0,10,centralheft,14.644955200060078,4.6819738421556565
