,workflow_type,task_id,time_to_buffer,dependency_wait_time,time_spent_in_queue,model_fetching_time,execution_time
115,0.0,1.0,1660.9612773646188,0.0,6864.41873902894,0.0,441.0
116,0.0,2.0,1660.9612773646188,0.0,6055.955711364727,0.0,778.0
117,0.0,3.0,1660.9586116199837,0.0,1595.4863814057417,0.0,803.0
118,0.0,4.0,4059.444993025725,4906.937689112469,19235.862310887533,0.0,1.0
119,3.0,0.0,0.24041766961022404,0.0,0.0,0.0,0.599999999999909
120,3.0,1.0,1.6707347279470923,0.0,310.71975771613575,0.0,178.0
121,3.0,2.0,1.6707347279470923,0.0,453.11348578577895,0.0,147.0
122,3.0,3.0,491.2208095024198,110.56341101130624,1180.4547249269654,0.0,104.0
123,1.0,0.0,0.0043814697264679126,0.0,1041.1060908028742,0.0,560.0
124,1.0,1.0,1601.1104722726006,0.0,824.3974486458173,0.0,27.0
125,1.0,0.0,0.0043814697264679126,0.0,0.0,562.3707505860159,559.9999999999998
126,1.0,1.0,1122.3751320557421,0.0,1120.0,210.39744864581735,27.0
127,2.0,0.0,0.4808353392204481,0.0,1463.066771435735,0.0,283.0
128,2.0,1.0,1746.5551288886777,0.0,8110.424631077616,0.0,26.0
129,2.0,2.0,1746.5476067749555,0.0,797.3974486458173,0.0,76.0
130,2.0,3.0,2619.945055420773,7263.039465602383,0.0,0.0,0.2000000000007276
131,3.0,0.0,0.4808353392204481,0.0,16.1436267111892,0.0,0.599999999999909
132,3.0,1.0,17.224462050409556,0.0,0.0,0.0,178.0
133,3.0,2.0,18.054779108746516,0.0,424.1805775129485,0.0,147.0
134,3.0,3.0,196.05477910874652,393.1805775129485,472.0,0.0,104.0
135,1.0,0.0,0.0043814697264679126,0.0,1110.0443446716624,0.0,560.0
136,1.0,1.0,1670.048726141389,0.0,797.3974486458173,0.0,27.0
137,1.0,0.0,0.0043814697264679126,0.0,170.1991160155594,562.3707505860159,560.0000000000002
138,1.0,1.0,1292.574248071302,0.0,3322.286381405742,387.36726526379425,27.0
139,1.0,0.0,0.0043814697264679126,0.0,0.0,562.3707505860159,560.0
140,1.0,1.0,1122.3751320557424,0.0,1238.0346026722837,210.39744864581735,27.0
141,0.0,0.0,0.0043814697264679126,0.0,909.5473816260774,0.0,561.0
142,0.0,1.0,1470.554428840439,0.0,4774.1473444545845,0.0,441.0
143,0.0,2.0,1470.554428840439,0.0,2280.6843167903717,0.0,778.0
144,0.0,3.0,1470.5517630958038,0.0,2333.067732247813,0.0,803.0
145,0.0,4.0,4529.241411375446,2156.463027664213,5471.915056303958,0.0,1.0
146,0.0,0.0,0.0043814697264679126,0.0,985.1633688183631,0.0,561.0
147,0.0,1.0,1546.1704160327247,0.0,6012.842761449288,0.0,441.0
148,0.0,2.0,1546.1704160327247,0.0,4530.3797337850765,0.0,778.0
149,0.0,3.0,1546.1677502880896,0.0,1802.63312957553,0.0,803.0
150,0.0,4.0,4151.800879863619,3848.2149633630297,2796.985036636972,0.0,1.0
151,3.0,0.0,0.24041766961022404,0.0,1086.0508834768657,0.0,0.599999999999909
152,3.0,1.0,1086.8913011464758,0.0,1474.832051318101,176.9698166179769,178.0
153,3.0,2.0,1087.7216182048126,0.0,382.88615136782255,0.0,147.0
154,3.0,3.0,1618.4380866309718,1298.255082451582,942.0,0.0,104.0
155,3.0,0.0,0.4808353392204481,0.0,0.0,0.0,0.599999999999909
156,3.0,1.0,1.0808353392203571,0.0,0.0,176.96981661797713,178.0
157,3.0,2.0,1.9111523975573164,0.0,334.7119579318503,0.0,147.0
158,3.0,3.0,356.0506519571975,128.40277543054708,228.19722456945283,0.0,104.00000000000023
159,0.0,0.0,0.0043814697264679126,0.0,999.4295645489904,0.0,561.0
160,0.0,1.0,1560.436611763352,0.0,7293.915156110515,0.0,441.0
161,0.0,2.0,1560.436611763352,0.0,6822.452128446303,0.0,778.0
162,0.0,3.0,1560.4339460187168,0.0,1341.0878545024957,0.0,803.0
163,0.0,4.0,3704.5218005212128,5590.83263309729,835.3673669027103,0.0,1.0
164,3.0,0.0,0.4808353392204481,0.0,353.7864971337576,0.0,0.599999999999909
165,3.0,1.0,354.867332472978,0.0,178.0,0.0,178.0
166,3.0,2.0,355.69764953131494,0.0,1173.0008216631431,0.0,147.0
167,3.0,3.0,711.6976495313149,964.0008216631431,771.0,0.0,104.0
168,1.0,0.0,0.0043814697264679126,0.0,534.7260984173422,0.0,560.0
169,1.0,1.0,1094.7304798870687,0.0,797.3974486458173,0.0,27.0
170,3.0,0.0,0.4808353392204481,0.0,0.0,0.0,0.599999999999909
171,3.0,1.0,1.0808353392203571,0.0,0.0,176.96981661797713,178.0
172,3.0,2.0,1.9111523975573164,0.0,480.216849192288,0.0,147.0
173,3.0,3.0,356.88096901553445,272.2470325743109,1137.4547249269654,0.0,104.0
174,1.0,0.0,0.0043814697264679126,0.0,955.9891739446889,0.0,560.0
175,1.0,1.0,1515.9935554144154,0.0,1038.82199019076,0.0,27.0
176,2.0,0.0,0.4808353392204481,0.0,174.53637955447857,0.0,283.0
177,2.0,1.0,458.0247370074212,0.0,930.3287177085979,210.39744864581735,26.0
178,2.0,2.0,458.017214893699,0.0,624.4547249269656,0.0,76.0
179,2.0,3.0,1158.4719398206646,466.28372459803313,251.9162754019667,0.0,0.1999999999998181
180,0.0,0.0,0.0043814697264679126,0.0,257.2317850194802,562.3707505860161,561.0
181,0.0,1.0,1380.609582819858,0.0,5596.898859163077,0.0,441.0
182,0.0,2.0,1380.609582819858,0.0,3777.435831498865,0.0,778.0
183,0.0,3.0,1380.6069170752228,0.0,1683.3707505860157,373.6029461935068,803.0
184,0.0,4.0,4240.580613854745,3177.9304938728255,3515.037705359009,0.0,1.0
185,3.0,0.0,0.4808353392204481,0.0,0.0,0.0,0.599999999999909
186,3.0,1.0,1.0808353392203571,0.0,0.0,176.96981661797713,178.0
187,3.0,2.0,1.9111523975573164,0.0,376.9773340758268,0.0,147.0
188,3.0,3.0,356.88096901553445,169.00751745784964,429.0,0.0,104.0
189,0.0,0.0,0.0043814697264679126,0.0,987.5247928738022,0.0,561.0
190,0.0,1.0,1548.5318400881638,0.0,8112.382728210263,0.0,441.0
191,0.0,2.0,1548.5318400881638,0.0,8262.91970054605,0.0,778.0
192,0.0,3.0,1548.5291743435287,0.0,1341.0878545024952,0.0,803.0
193,0.0,4.0,3692.617028846024,6896.837177532826,0.0,0.0,1.0
194,0.0,0.0,0.0043814697264679126,0.0,340.63010497641767,562.3707505860159,561.0
195,0.0,1.0,1464.0079027767952,0.0,7722.477920869802,0.0,441.0
196,0.0,2.0,1464.0079027767952,0.0,7562.014893205589,0.0,778.0
197,0.0,3.0,1464.00523703216,0.0,1011.1381601392004,196.63312957553035,803.0
198,0.0,4.0,3474.776526746891,6329.248934980129,606.4057899468371,0.0,1.0
199,0.0,0.0,0.0043814697264679126,0.0,542.6755104788488,0.0,561.0
200,0.0,1.0,1103.6825576932104,0.0,461.123705520914,78.65325183021196,441.0
201,0.0,2.0,1103.6825576932104,0.0,3704.7225868042997,0.0,778.0
202,0.0,3.0,1103.6798919485752,0.0,1560.63312957553,0.0,803.0
203,0.0,4.0,2084.4621807889716,3501.9456294531738,1059.0433714211604,0.0,1.0
204,1.0,0.0,0.0043814697264679126,0.0,598.1178339182065,0.0,560.0
205,1.0,1.0,1158.122215387933,0.0,1153.3974486458173,0.0,27.0
206,1.0,0.0,0.0043814697264679126,0.0,985.5627520248336,0.0,560.0
207,1.0,1.0,1545.56713349456,0.0,873.5974486458172,0.0,27.0
208,3.0,0.0,0.4808353392204481,0.0,0.0,0.0,0.599999999999909
209,3.0,1.0,1.9111523975573164,0.0,158.23043100537438,0.0,178.0
210,3.0,2.0,1.0808353392203571,0.0,0.0,383.4346026722835,147.0
211,3.0,3.0,338.97190046126866,192.54353755023521,294.5999999999999,0.0,104.0
212,3.0,0.0,0.4808353392204481,0.0,524.9977792065929,0.0,0.599999999999909
213,3.0,1.0,526.0786145458133,0.0,398.0,176.9698166179769,178.0
214,3.0,2.0,526.90893160415,0.0,1172.0394988920616,0.0,147.0
215,3.0,3.0,1279.878748222127,566.0696822740847,1906.63312957553,0.0,104.0
216,0.0,0.0,0.0043814697264679126,0.0,1056.0424865685313,0.0,561.0
217,0.0,1.0,1617.049533782893,0.0,12092.722586804299,0.0,441.0
218,0.0,2.0,1617.049533782893,0.0,11231.259559140086,0.0,778.0
219,0.0,3.0,1617.0468680382578,0.0,1802.63312957553,0.0,803.0
220,0.0,4.0,4222.679997613788,9928.094788718041,3265.0433714211613,0.0,1.0
221,2.0,0.0,0.4808353392204481,0.0,106.87847804284729,0.0,283.0
222,2.0,1.0,390.3668354957899,0.0,911.3172549900255,0.0,26.0
223,2.0,2.0,390.35931338206774,0.0,624.4547249269654,0.0,76.0
224,2.0,3.0,1090.814038309033,236.87481323364364,405.3251867663562,0.0,0.1999999999998181
225,1.0,0.0,0.0043814697264679126,0.0,1009.1685266498898,0.0,560.0
226,1.0,1.0,1569.1729081196163,0.0,873.5974486458172,0.0,27.0
227,2.0,0.0,0.4808353392204481,0.0,1202.1340236223377,0.0,283.0
228,2.0,1.0,1485.6223810752804,0.0,8530.839279980384,0.0,26.0
229,2.0,2.0,1485.6148589615582,0.0,1560.63312957553,0.0,76.0
230,2.0,3.0,3122.247988537088,6920.218433575438,1068.7815664245645,0.0,0.2000000000007276
231,3.0,0.0,0.4808353392204481,0.0,0.0,0.0,0.599999999999909
232,3.0,1.0,1.0808353392203571,0.0,0.0,176.96981661797713,178.0
233,3.0,2.0,1.9111523975573164,0.0,591.6038856945784,383.43460267228375,147.0
234,3.0,3.0,356.88096901553445,767.068671748885,1707.63312957553,0.0,104.0
235,3.0,0.0,0.4808353392204481,0.0,343.7301193046778,0.0,0.599999999999909
236,3.0,1.0,344.8109546438982,0.0,178.0,0.0,178.0
237,3.0,2.0,345.64127170223514,0.0,1042.3155938082493,0.0,147.0
238,3.0,3.0,701.6412717022349,833.3155938082496,1403.3672652637943,0.0,104.0
239,1.0,0.0,0.0043814697264679126,0.0,859.4346790602008,0.0,560.0
240,1.0,1.0,1419.4390605299272,0.0,824.3974486458173,0.0,27.0
241,0.0,0.0,0.0043814697264679126,0.0,0.0,562.3707505860159,561.0
242,0.0,1.0,1123.3777978003775,0.0,4387.392952852668,0.0,441.0
243,0.0,2.0,1123.3777978003775,0.0,1556.9299251884554,0.0,778.0
244,0.0,3.0,1123.3751320557424,0.0,1683.3707505860161,196.6331295755299,803.0
245,0.0,4.0,3458.3103887334682,2493.463027664213,579.9737950514409,0.0,1.0
246,0.0,0.0,0.0043814697264679126,0.0,1074.3982406088153,0.0,561.0
247,0.0,1.0,1635.4052878231769,0.0,1474.6121295273779,0.0,441.0
248,0.0,2.0,1635.4052878231769,0.0,12452.725003351989,0.0,778.0
249,0.0,3.0,1635.4026220785418,0.0,1250.63312957553,0.0,803.0
250,0.0,4.0,3551.02008309519,11315.112873824612,0.0,0.0,1.0
251,1.0,0.0,0.0043814697264679126,0.0,1642.256453197785,0.0,560.0
252,1.0,1.0,2202.2608346675115,0.0,1799.401328807363,0.0,27.0
253,1.0,0.0,0.0043814697264679126,0.0,1108.4512830490808,562.3707505860161,560.0
254,1.0,1.0,2230.8264151048234,0.0,1560.63312957553,772.768199231833,27.0
255,1.0,0.0,0.0043814697264679126,0.0,0.0,562.3707505860159,560.0
256,1.0,1.0,1122.3751320557424,0.0,560.0,210.39744864581735,27.0
257,1.0,0.0,0.0043814697264679126,0.0,1118.4229090185215,0.0,560.0
258,1.0,1.0,1678.427290488248,0.0,797.3974486458173,0.0,27.0
259,2.0,0.0,0.4808353392204481,0.0,344.50632557978975,0.0,282.9999999999998
260,2.0,1.0,627.9946830327322,0.0,2733.8047324687504,0.0,26.0
261,2.0,2.0,627.98716091901,0.0,359.0,0.0,76.0
262,2.0,3.0,1062.98716091901,2324.8170156393335,472.1829843606656,0.0,0.1999999999998181
263,2.0,0.0,0.4808353392204481,0.0,416.4430632076692,0.0,283.0
264,2.0,1.0,699.9314206606118,0.0,3466.8037169135864,0.0,26.0
265,2.0,2.0,699.9238985468896,0.0,359.0,0.0,76.0
266,2.0,3.0,1134.9238985468896,3057.8160000841694,533.5839999158297,0.0,0.1999999999998181
267,0.0,0.0,0.0043814697264679126,0.0,1091.0379185485049,0.0,561.0
268,0.0,1.0,1652.0449657628665,0.0,14721.663299471838,0.0,441.0
269,0.0,2.0,1652.0449657628665,0.0,11863.200271807626,0.0,778.0
270,0.0,3.0,1652.0423000182313,0.0,1802.63312957553,0.0,803.0
271,0.0,4.0,4257.675429593761,12557.03550138558,0.0,0.0,1.0
272,1.0,0.0,0.0043814697264679126,0.0,0.0,562.3707505860159,560.0
273,1.0,1.0,1122.3751320557424,0.0,1091.0346026722837,210.39744864581735,27.0
274,3.0,0.0,0.4808353392204481,0.0,1117.7568948084192,0.0,0.599999999999909
275,3.0,1.0,1118.8377301476396,0.0,1327.832051318101,176.9698166179769,178.0
276,3.0,2.0,1119.6680472059763,0.0,1469.8714450948369,0.0,147.0
277,3.0,3.0,2736.5394923008134,65.93042284124112,833.0695771587589,0.0,104.0
278,1.0,0.0,0.0043814697264679126,0.0,0.0,562.3707505860159,560.0
279,1.0,1.0,1122.3751320557424,0.0,1123.3707505860161,210.39744864581735,27.0
280,0.0,0.0,0.0043814697264679126,0.0,1105.6640296717203,562.3707505860161,561.0
281,0.0,1.0,2229.041827472098,0.0,17714.92113655676,0.0,441.0
282,0.0,2.0,2229.041827472098,0.0,16771.458108892548,0.0,778.0
283,0.0,3.0,2229.0391617274627,0.0,797.3974486458173,759.0038801615456,803.0
284,0.0,4.0,4588.440490534826,15796.525139238669,0.0,0.0,1.0
285,1.0,0.0,0.0043814697264679126,0.0,0.0,562.3707505860159,560.0
286,1.0,1.0,1122.3751320557424,0.0,560.5999999999999,210.39744864581735,27.0
287,1.0,0.0,0.0043814697264679126,0.0,1120.2308076586257,562.3707505860157,560.0
288,1.0,1.0,2242.605939714368,0.0,1737.6029461935068,772.768199231833,27.0
289,3.0,0.0,0.4808353392204481,0.0,1090.9117818360155,0.0,0.599999999999909
290,3.0,1.0,1091.9926171752359,0.0,797.3974486458173,176.9698166179769,178.0
291,3.0,2.0,1092.8229342335726,0.0,1003.1103556060084,0.0,147.0
292,3.0,3.0,2242.933289839581,2.2569096577858545,1057.1405389880315,0.0,104.0
293,3.0,0.0,0.4808353392204481,0.0,0.0,0.0,0.599999999999909
294,3.0,1.0,1.0808353392203571,0.0,1122.370750586016,176.9698166179769,178.0
295,3.0,2.0,1.9111523975573164,0.0,482.24628177539944,0.0,147.0
296,3.0,3.0,631.1574341729568,848.0942854285931,1153.9564150474362,0.0,104.0
297,1.0,0.0,0.0043814697264679126,0.0,0.011476232583845558,562.3707505860159,560.0
298,1.0,1.0,1122.3866082883262,0.0,914.9698166179769,210.39744864581735,27.0
299,1.0,0.0,0.0043814697264679126,0.0,0.0,562.3707505860157,560.0
300,1.0,1.0,1122.3751320557421,0.0,1123.3707505860157,210.39744864581735,27.0
301,0.0,0.0,0.0043814697264679126,0.0,1168.3489270516213,0.0,561.0
302,0.0,1.0,1729.355974265983,0.0,2344.511585137795,0.0,441.0
303,0.0,2.0,1729.355974265983,0.0,15032.22701031659,0.0,778.0
304,0.0,3.0,1729.3533085213478,0.0,1075.63312957553,0.0,803.0
305,0.0,4.0,3607.9864380968775,13931.59921223033,0.0,0.0,1.0
306,0.0,0.0,0.0043814697264679126,0.0,1104.5414014423336,562.3707505860157,561.0
307,0.0,1.0,2227.919199242711,0.0,4078.081109217964,0.0,441.0
308,0.0,2.0,2227.919199242711,0.0,18084.986400944643,0.0,778.0
309,0.0,3.0,2227.9165334980758,0.0,797.3974486458173,759.0038801615465,803.0
310,0.0,4.0,4587.317862305439,16503.59040362655,0.0,0.0,1.0
311,3.0,0.0,0.4808353392204481,0.0,0.0,0.0,0.599999999999909
312,3.0,1.0,1.9111523975573164,0.0,142.70208744714796,0.0,178.0
313,3.0,2.0,1.9111523975573164,0.0,393.7152426667287,0.0,147.0
314,3.0,3.0,323.443556903042,219.18283816124404,502.0,0.0,104.0
315,3.0,0.0,0.4808353392204481,0.0,0.0,0.0,0.599999999999909
316,3.0,1.0,1.0808353392203571,0.0,0.0,176.96981661797713,178.0
317,3.0,2.0,1.9111523975573164,0.0,652.1451888981037,383.43460267228375,147.0
318,3.0,3.0,356.8809690155342,827.6099749524105,1446.3672652637943,0.0,104.0
319,0.0,0.0,0.0043814697264679126,0.0,342.8475874423625,562.3707505860161,561.0
320,0.0,1.0,1466.2253852427402,0.0,1522.0423309906764,0.0,441.0
321,0.0,2.0,1466.2253852427402,0.0,13220.947622717356,0.0,778.0
322,0.0,3.0,1466.222719498105,0.0,917.5999999999995,196.6331295755299,803.0
323,0.0,4.0,3383.4558490736345,12081.719824631098,0.0,0.0,1.0
324,2.0,0.0,0.4808353392204481,0.0,384.26281068831713,0.0,283.0
325,2.0,1.0,667.7511681412598,0.0,3364.6406565215966,0.0,26.0
326,2.0,2.0,667.7436460275376,0.0,359.0,0.0,76.0
327,2.0,3.0,1102.7436460275376,2955.6529396921796,353.54706030781927,0.0,0.1999999999998181
328,0.0,0.0,0.0043814697264679126,0.0,892.7746264406908,0.0,561.0
329,0.0,1.0,1453.7816736550524,0.0,1895.9118116743784,0.0,441.0
330,0.0,2.0,1453.7816736550524,0.0,13989.02468549899,0.0,778.0
331,0.0,3.0,1453.7790079104172,0.0,999.6331295755299,0.0,803.0
332,0.0,4.0,3256.412137485947,12964.396887412731,0.0,0.0,1.0
333,2.0,0.0,0.4808353392204481,0.0,452.72016996250613,0.0,283.0
334,2.0,1.0,736.2085274154488,0.0,3301.148911468802,0.0,26.0
335,2.0,2.0,736.2010053017266,0.0,359.0,0.0,76.0
336,2.0,3.0,1171.2010053017266,2892.161194639385,1026.6628077768419,0.0,0.1999999999998181
337,2.0,0.0,0.4808353392204481,0.0,1101.796998424248,167.1381601392004,283.0
338,2.0,1.0,1552.423516016391,0.0,15079.334904361514,0.0,26.0
339,2.0,2.0,1552.4159939026688,0.0,1560.6331295755303,265.45472492696535,76.0
340,2.0,3.0,3454.5038484051647,13203.259333029602,0.0,0.0,0.2000000000007276
341,2.0,0.0,0.4808353392204481,0.0,0.0,167.13816013920064,283.0
