,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown,num_activation_dags
50,0,5,10,centralheft,35.54288725958196,18
51,0,5,10,centralheft,18.37200880863594,18
52,0,5,10,centralheft,41.79363412781407,18
53,0,5,10,centralheft,18.431845091230116,18
54,0,5,10,centralheft,18.43184509123023,18
55,0,5,10,centralheft,18.43184509123023,18
56,0,5,10,centralheft,18.43184509123023,18
57,0,5,10,centralheft,20.138907439861214,18
58,0,5,10,centralheft,34.57383332078109,18
59,0,5,10,centralheft,18.372008808635997,18
60,0,5,10,centralheft,41.79765240858683,18
61,0,5,10,centralheft,18.43184509123023,18
62,0,5,10,centralheft,18.43184509123023,18
63,0,5,10,centralheft,32.60013665076906,18
64,0,5,10,centralheft,18.372008808635997,18
65,0,5,10,centralheft,52.743610296088264,18
66,0,5,10,centralheft,40.66471104306186,18
67,0,5,10,centralheft,59.637351616739465,18
68,0,5,10,centralheft,19.5070523495491,18
69,0,5,10,centralheft,23.21217252604174,18
70,0,5,10,centralheft,30.70898245444573,18
71,0,5,10,centralheft,18.43184509123023,18
72,0,5,10,centralheft,24.607807568424846,18
73,0,5,10,centralheft,20.152931143587125,18
74,0,5,10,centralheft,23.21217252604174,18
75,0,5,10,centralheft,26.712172526041854,18
76,0,5,10,centralheft,32.51583961227061,18
77,0,5,10,centralheft,41.799727493855585,18
78,0,5,10,centralheft,47.9773745062912,18
79,0,5,10,centralheft,18.43184509123023,18
80,0,5,10,centralheft,18.43184509123023,18
81,0,5,10,centralheft,18.43184509123023,18
82,0,5,10,centralheft,22.232629691643638,18
83,0,5,10,centralheft,23.21217252604174,18
84,0,5,10,centralheft,22.36791170242259,18
85,0,5,10,centralheft,23.21217252604174,18
86,0,5,10,centralheft,18.43184509123023,18
87,0,5,10,centralheft,18.43184509123023,18
88,0,5,10,centralheft,21.449150873355734,18
89,0,5,10,centralheft,23.21217252604174,18
90,0,5,10,centralheft,18.43184509123023,18
91,0,5,10,centralheft,18.43184509123023,18
92,0,5,10,centralheft,19.20961194194365,18
93,0,5,10,centralheft,24.79737409717154,18
94,0,5,10,centralheft,18.43184509123023,18
95,0,5,10,centralheft,23.279290163852693,18
96,0,5,10,centralheft,29.002810807617493,18
97,0,5,10,centralheft,18.372008808635997,18
98,0,5,10,centralheft,18.43184509123023,18
99,0,5,10,centralheft,18.935302939548933,18
100,0,5,10,centralheft,23.21217252604174,18
101,0,5,10,centralheft,20.521250123408322,18
102,0,5,10,centralheft,28.219190615613456,18
103,0,5,10,centralheft,18.372008808635997,18
104,0,5,10,centralheft,18.431845091230116,18
105,0,5,10,centralheft,30.942337146899945,18
106,0,5,10,centralheft,18.372008808635883,18
107,0,5,10,centralheft,18.431845091230116,18
108,0,5,10,centralheft,23.274227929367726,18
109,0,5,10,centralheft,18.431845091230116,18
110,0,5,10,centralheft,28.688788423814685,18
111,0,5,10,centralheft,18.372008808635883,18
112,0,5,10,centralheft,30.606804615274996,18
113,0,5,10,centralheft,18.983806176971257,18
114,0,5,10,centralheft,23.21217252604174,18
115,0,5,10,centralheft,18.431845091230116,18
116,0,5,10,centralheft,23.745797274089227,18
117,0,5,10,centralheft,18.431845091230116,18
118,0,5,10,centralheft,19.872462235611692,18
119,0,5,10,centralheft,27.81217252604165,18
120,0,5,10,centralheft,34.9925951566986,18
121,0,5,10,centralheft,18.431845091230116,18
122,0,5,10,centralheft,25.46990800603453,18
123,0,5,10,centralheft,33.3998172192255,18
124,0,5,10,centralheft,18.431845091230116,18
125,0,5,10,centralheft,25.762393082663948,18
126,0,5,10,centralheft,22.28856258997257,18
127,0,5,10,centralheft,23.21217252604174,18
128,0,5,10,centralheft,29.9283402004653,18
129,0,5,10,centralheft,18.372008808635883,18
130,0,5,10,centralheft,18.431845091230116,18
131,0,5,10,centralheft,18.431845091230116,18
132,0,5,10,centralheft,27.161608316100683,18
133,0,5,10,centralheft,35.168528982948374,18
134,0,5,10,centralheft,49.22145246397258,18
135,0,5,10,centralheft,58.51342824953758,18
136,0,5,10,centralheft,47.75134779910627,18
137,0,5,10,centralheft,18.431845091230116,18
138,0,5,10,centralheft,18.431845091230116,18
139,0,5,10,centralheft,25.59814002757298,18
140,0,5,10,centralheft,18.431845091230116,18
141,0,5,10,centralheft,18.431845091230116,18
142,0,5,10,centralheft,18.431845091230116,18
143,0,5,10,centralheft,34.3855554889376,18
144,0,5,10,centralheft,23.646269462730515,18
145,0,5,10,centralheft,18.431845091230116,18
146,0,5,10,centralheft,19.81162458574954,18
147,0,5,10,centralheft,23.21217252604174,18
148,0,5,10,centralheft,18.431845091230116,18
149,0,5,10,centralheft,26.882032015043023,18
150,0,5,10,centralheft,18.431845091230116,18
151,0,5,10,centralheft,18.431845091230116,18
152,0,5,10,centralheft,21.348840902907796,18
