,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown,num_activation_dags
50,0,3,10,centralheft,22.162203549097796,15
51,0,3,10,centralheft,23.212172526041627,15
52,0,3,10,centralheft,18.431845091230173,15
53,0,3,10,centralheft,18.43184509123023,15
54,0,3,10,centralheft,18.43184509123023,15
55,0,3,10,centralheft,18.43184509123023,15
56,0,3,10,centralheft,22.549226156123268,15
57,0,3,10,centralheft,23.21217252604174,15
58,0,3,10,centralheft,18.43184509123023,15
59,0,3,10,centralheft,18.43184509123023,15
60,0,3,10,centralheft,19.80221752329078,15
61,0,3,10,centralheft,25.7885625159779,15
62,0,3,10,centralheft,38.08212958854972,15
63,0,3,10,centralheft,44.42453014019134,15
64,0,3,10,centralheft,67.4184395224222,15
65,0,3,10,centralheft,24.395129498435494,15
66,0,3,10,centralheft,39.92097610683095,15
67,0,3,10,centralheft,49.279177269259776,15
68,0,3,10,centralheft,35.66220124612448,15
69,0,3,10,centralheft,32.73707605672428,15
70,0,3,10,centralheft,18.43184509123023,15
71,0,3,10,centralheft,18.43184509123023,15
72,0,3,10,centralheft,18.43184509123023,15
73,0,3,10,centralheft,18.43184509123023,15
74,0,3,10,centralheft,18.43184509123023,15
75,0,3,10,centralheft,19.680559775088,15
76,0,3,10,centralheft,27.812172526041763,15
77,0,3,10,centralheft,32.56519625921362,15
78,0,3,10,centralheft,18.43184509123023,15
79,0,3,10,centralheft,18.43184509123023,15
80,0,3,10,centralheft,18.43184509123023,15
81,0,3,10,centralheft,21.584008447912424,15
82,0,3,10,centralheft,18.43184509123023,15
83,0,3,10,centralheft,19.693739886316052,15
84,0,3,10,centralheft,18.43184509123023,15
85,0,3,10,centralheft,18.43184509123023,15
86,0,3,10,centralheft,18.43184509123023,15
87,0,3,10,centralheft,18.43184509123023,15
88,0,3,10,centralheft,20.87023332638455,15
89,0,3,10,centralheft,27.412172526041786,15
90,0,3,10,centralheft,36.499435002875316,15
91,0,3,10,centralheft,18.43184509123023,15
92,0,3,10,centralheft,26.756492693493897,15
93,0,3,10,centralheft,30.470148908502438,15
94,0,3,10,centralheft,37.71720024196486,15
95,0,3,10,centralheft,20.162797047695562,15
96,0,3,10,centralheft,23.21217252604174,15
97,0,3,10,centralheft,18.43184509123023,15
98,0,3,10,centralheft,18.43184509123023,15
99,0,3,10,centralheft,22.986128642431595,15
100,0,3,10,centralheft,23.21217252604174,15
101,0,3,10,centralheft,18.43184509123023,15
102,0,3,10,centralheft,25.662070869906984,15
103,0,3,10,centralheft,18.43184509123023,15
104,0,3,10,centralheft,18.431845091230116,15
105,0,3,10,centralheft,18.431845091230116,15
106,0,3,10,centralheft,18.431845091230116,15
107,0,3,10,centralheft,18.431845091230116,15
108,0,3,10,centralheft,20.924903930638038,15
109,0,3,10,centralheft,33.91006434192332,15
