,load_info_staleness,placement_info_staleness,req_inter_arrival_delay,type,slowdown,num_activation_dags
50,0,25,10,centralheft,23.21217252604174,36
51,0,25,10,centralheft,18.43184509123023,36
52,0,25,10,centralheft,27.12299882360071,36
53,0,25,10,centralheft,22.070182987091016,36
54,0,25,10,centralheft,23.21217252604174,36
55,0,25,10,centralheft,18.77018932874421,36
56,0,25,10,centralheft,23.21217252604174,36
57,0,25,10,centralheft,28.86847567260213,36
58,0,25,10,centralheft,18.43184509123023,36
59,0,25,10,centralheft,21.867271352584908,36
60,0,25,10,centralheft,28.815600077743852,36
61,0,25,10,centralheft,21.984712550560744,36
62,0,25,10,centralheft,30.05296517838906,36
63,0,25,10,centralheft,32.412172526041786,36
64,0,25,10,centralheft,18.603286606908682,36
65,0,25,10,centralheft,18.43184509123023,36
66,0,25,10,centralheft,18.43184509123023,36
67,0,25,10,centralheft,18.43184509123023,36
68,0,25,10,centralheft,20.029547613596833,36
69,0,25,10,centralheft,27.26893357594247,36
70,0,25,10,centralheft,32.71217252604174,36
71,0,25,10,centralheft,41.32318290475325,36
72,0,25,10,centralheft,18.43184509123023,36
73,0,25,10,centralheft,19.510886700714877,36
74,0,25,10,centralheft,23.21217252604174,36
75,0,25,10,centralheft,18.43184509123023,36
76,0,25,10,centralheft,19.05335139338547,36
77,0,25,10,centralheft,23.21217252604174,36
78,0,25,10,centralheft,18.43184509123023,36
79,0,25,10,centralheft,18.43184509123023,36
80,0,25,10,centralheft,21.21585664498616,36
81,0,25,10,centralheft,27.812172526041763,36
82,0,25,10,centralheft,30.759981987233914,36
83,0,25,10,centralheft,23.21217252604174,36
84,0,25,10,centralheft,18.43184509123023,36
85,0,25,10,centralheft,23.645074883446114,36
86,0,25,10,centralheft,18.43184509123023,36
87,0,25,10,centralheft,25.663627736171293,36
88,0,25,10,centralheft,18.43184509123023,36
89,0,25,10,centralheft,18.43184509123023,36
90,0,25,10,centralheft,21.55861289206655,36
91,0,25,10,centralheft,22.310961243195152,36
92,0,25,10,centralheft,23.21217252604174,36
93,0,25,10,centralheft,18.431845091230116,36
94,0,25,10,centralheft,29.65452365355418,36
95,0,25,10,centralheft,25.706041868493458,36
96,0,25,10,centralheft,32.012172526041695,36
97,0,25,10,centralheft,40.618757005679754,36
98,0,25,10,centralheft,18.431845091230116,36
99,0,25,10,centralheft,18.431845091230116,36
100,0,25,10,centralheft,19.873736583534537,36
101,0,25,10,centralheft,20.091210504924675,36
102,0,25,10,centralheft,23.21217252604174,36
103,0,25,10,centralheft,18.431845091230116,36
104,0,25,10,centralheft,20.438743854476343,36
105,0,25,10,centralheft,23.21217252604174,36
106,0,25,10,centralheft,18.431845091230116,36
107,0,25,10,centralheft,18.431845091230116,36
108,0,25,10,centralheft,23.31451092094403,36
109,0,25,10,centralheft,22.407877945370046,36
110,0,25,10,centralheft,27.81217252604165,36
111,0,25,10,centralheft,18.431845091230116,36
112,0,25,10,centralheft,21.74835010147467,36
113,0,25,10,centralheft,23.21217252604174,36
114,0,25,10,centralheft,18.431845091230116,36
115,0,25,10,centralheft,21.479125057934425,36
116,0,25,10,centralheft,23.21217252604174,36
117,0,25,10,centralheft,19.422935564839918,36
118,0,25,10,centralheft,23.21217252604174,36
119,0,25,10,centralheft,31.271394381449454,36
120,0,25,10,centralheft,18.431845091230116,36
121,0,25,10,centralheft,25.448779198900638,36
122,0,25,10,centralheft,24.369853326488737,36
123,0,25,10,centralheft,27.488486514169836,36
124,0,25,10,centralheft,32.71217252604174,36
125,0,25,10,centralheft,18.431845091230116,36
126,0,25,10,centralheft,18.431845091230116,36
127,0,25,10,centralheft,18.431845091230116,36
128,0,25,10,centralheft,19.94439907362903,36
129,0,25,10,centralheft,18.431845091230116,36
130,0,25,10,centralheft,21.174682370203982,36
131,0,25,10,centralheft,22.413976877464847,36
132,0,25,10,centralheft,23.21217252604174,36
133,0,25,10,centralheft,18.431845091230116,36
134,0,25,10,centralheft,18.431845091230116,36
135,0,25,10,centralheft,18.431845091230116,36
136,0,25,10,centralheft,18.431845091230116,36
137,0,25,10,centralheft,18.431845091230116,36
138,0,25,10,centralheft,18.431845091230116,36
139,0,25,10,centralheft,22.050163645660177,36
140,0,25,10,centralheft,19.020221248508506,36
141,0,25,10,centralheft,23.21217252604174,36
142,0,25,10,centralheft,18.431845091230116,36
143,0,25,10,centralheft,18.912044615469995,36
144,0,25,10,centralheft,18.431845091230116,36
145,0,25,10,centralheft,18.431845091230116,36
146,0,25,10,centralheft,18.431845091230116,36
147,0,25,10,centralheft,27.896089804409485,36
148,0,25,10,centralheft,34.677073264875844,36
149,0,25,10,centralheft,20.703910199019674,36
150,0,25,10,centralheft,18.431845091230116,36
151,0,25,10,centralheft,18.431845091230116,36
152,0,25,10,centralheft,19.781502728485066,36
153,0,25,10,centralheft,26.284436958793094,36
154,0,25,10,centralheft,18.431845091230116,36
155,0,25,10,centralheft,25.700988209131538,36
156,0,25,10,centralheft,19.538972075773472,36
157,0,25,10,centralheft,23.21217252604174,36
158,0,25,10,centralheft,18.431845091230116,36
159,0,25,10,centralheft,18.431845091230116,36
160,0,25,10,centralheft,18.431845091230116,36
161,0,25,10,centralheft,18.431845091230116,36
162,0,25,10,centralheft,18.517152342908048,36
163,0,25,10,centralheft,32.41217252604156,36
164,0,25,10,centralheft,27.64391355192606,36
165,0,25,10,centralheft,43.21619655694826,36
166,0,25,10,centralheft,23.768508699471568,36
167,0,25,10,centralheft,39.61409656268597,36
168,0,25,10,centralheft,18.431845091230116,36
169,0,25,10,centralheft,18.431845091230116,36
170,0,25,10,centralheft,18.571645385722377,36
171,0,25,10,centralheft,18.431845091230116,36
172,0,25,10,centralheft,18.431845091230116,36
173,0,25,10,centralheft,20.604137186214302,36
174,0,25,10,centralheft,20.790371336617227,36
175,0,25,10,centralheft,22.430354407622872,36
176,0,25,10,centralheft,18.431845091230116,36
177,0,25,10,centralheft,23.60169748941439,36
178,0,25,10,centralheft,18.431845091230116,36
179,0,25,10,centralheft,19.100718563242253,36
180,0,25,10,centralheft,23.317303837094187,36
181,0,25,10,centralheft,18.431845091230116,36
182,0,25,10,centralheft,24.36216048314668,36
183,0,25,10,centralheft,18.431845091230116,36
184,0,25,10,centralheft,30.015694560541306,36
185,0,25,10,centralheft,27.919438267318355,36
186,0,25,10,centralheft,18.431845091230116,36
187,0,25,10,centralheft,23.891121932264696,36
188,0,25,10,centralheft,33.3076323585542,36
189,0,25,10,centralheft,20.93839444337368,36
190,0,25,10,centralheft,18.431845091230116,36
191,0,25,10,centralheft,18.431845091230343,36
192,0,25,10,centralheft,18.43184509123057,36
193,0,25,10,centralheft,18.803111040034764,36
194,0,25,10,centralheft,19.89218346065718,36
195,0,25,10,centralheft,27.440906577236547,36
196,0,25,10,centralheft,22.626787801316823,36
197,0,25,10,centralheft,23.212172526041286,36
198,0,25,10,centralheft,19.327927213013936,36
199,0,25,10,centralheft,21.61098114607057,36
200,0,25,10,centralheft,27.812172526041195,36
201,0,25,10,centralheft,27.276150892106216,36
