,job_id,load_info_delay,placement_info_delay,req_inter_arrival_delay,workflow_type,scheduler_type,slowdown,response_time,num_activation_dags
0,0,200,0,5,0,decentralheft,9.811324524766915,179.54723880323456,1139
1,1,200,0,5,2,decentralheft,70.18232198842207,807.0967028668539,1139
2,2,200,0,5,3,decentralheft,64.1918308901012,2895.0515731435644,1139
3,3,200,0,5,1,decentralheft,343.2161494081969,10296.484482245907,1139
4,4,200,0,5,2,decentralheft,70.77941268851144,813.9632459178815,1139
5,5,200,0,5,1,decentralheft,343.20818447298626,10296.245534189587,1139
6,6,200,0,5,2,decentralheft,71.86438207979403,826.4403939176312,1139
7,7,200,0,5,3,decentralheft,64.25566426121496,2897.9304581807946,1139
8,8,200,0,5,0,decentralheft,10.231337166990828,187.23347015593217,1139
9,9,200,0,5,0,decentralheft,10.699380540767491,195.7986638960451,1139
10,10,200,0,5,0,decentralheft,11.214857664644198,205.23189526298884,1139
11,11,200,0,5,2,decentralheft,72.15063027325787,829.7322481424656,1139
12,12,200,0,5,1,decentralheft,343.04762686016846,10291.428805805053,1139
13,13,200,0,5,1,decentralheft,343.03049730766804,10290.914919230041,1139
14,14,200,0,5,1,decentralheft,342.9845994652971,10289.537983958913,1139
15,15,200,0,5,2,decentralheft,73.13914745564549,841.1001957399232,1139
16,16,200,0,5,2,decentralheft,73.72410670719181,847.8272271327057,1139
17,17,200,0,5,2,decentralheft,74.70861256108337,859.1490444524588,1139
18,18,200,0,5,3,decentralheft,64.13973440747063,2892.7020217769254,1139
19,19,200,0,5,1,decentralheft,342.8276661369459,10284.829984108377,1139
20,20,200,0,5,3,decentralheft,64.18034900159401,2894.53373997189,1139
21,21,200,0,5,2,decentralheft,74.83650134431599,860.6197654596339,1139
22,22,200,0,5,1,decentralheft,228.59329110292776,6857.798733087833,1139
23,23,200,0,5,2,decentralheft,75.77694044413899,871.4348151075983,1139
24,24,200,0,5,0,decentralheft,10.813046095665737,197.878743550683,1139
25,25,200,0,5,0,decentralheft,11.306856079558328,206.9154662559174,1139
26,26,200,0,5,0,decentralheft,11.624968448698342,212.73692261117966,1139
27,27,200,0,5,2,decentralheft,75.81220987793286,871.8404135962279,1139
28,28,200,0,5,2,decentralheft,76.87474881566814,884.0596113801837,1139
29,29,200,0,5,1,decentralheft,158.2072955161448,4746.218865484344,1139
30,30,200,0,5,1,decentralheft,160.84864582484136,4825.459374745241,1139
31,31,200,0,5,2,decentralheft,77.28308490282907,888.7554763825343,1139
32,32,200,0,5,1,decentralheft,163.4852052760509,4904.556158281527,1139
33,33,200,0,5,1,decentralheft,184.62558277449008,5538.767483234703,1139
34,34,200,0,5,1,decentralheft,191.56158517697756,5746.847555309327,1139
35,35,200,0,5,3,decentralheft,69.70315280455682,3143.6121914855125,1139
36,36,200,0,5,1,decentralheft,191.52463557659198,5745.739067297759,1139
37,37,200,0,5,0,decentralheft,11.635534774533147,212.9302863739566,1139
38,38,200,0,5,0,decentralheft,12.03337830665986,220.21082301187542,1139
39,39,200,0,5,1,decentralheft,191.36941844525973,5741.082553357792,1139
40,40,200,0,5,3,decentralheft,69.6603963845138,3141.6838769415726,1139
41,41,200,0,5,3,decentralheft,69.7512751422315,3145.782508914641,1139
42,42,200,0,5,1,decentralheft,291.98156823061777,8759.447046918533,1139
43,43,200,0,5,3,decentralheft,69.73074771214587,3144.8567218177786,1139
44,44,200,0,5,3,decentralheft,69.79713352545765,3147.85072199814,1139
45,45,200,0,5,0,decentralheft,11.87910788873112,217.3876743637795,1139
46,46,200,0,5,1,decentralheft,296.02280491194153,8880.684147358246,1139
47,47,200,0,5,3,decentralheft,69.82827918694586,3149.2553913312586,1139
48,48,200,0,5,2,decentralheft,76.59884736387805,880.8867446845976,1139
49,49,200,0,5,3,decentralheft,69.90043353822503,3152.509552573949,1139
50,50,200,0,5,2,decentralheft,76.90301487191705,884.3846710270461,1139
51,51,200,0,5,2,decentralheft,78.091994100617,898.0579321570955,1139
52,52,200,0,5,2,decentralheft,78.59421372381101,903.8334578238266,1139
53,53,200,0,5,1,decentralheft,191.0669901571352,5732.009704714056,1139
54,54,200,0,5,3,decentralheft,69.86493877115255,3150.9087385789803,1139
55,55,200,0,5,3,decentralheft,69.93514511006794,3154.075044464064,1139
56,56,200,0,5,2,decentralheft,79.35450522340773,912.5768100691888,1139
57,57,200,0,5,2,decentralheft,79.84172037257406,918.1797842846017,1139
58,58,200,0,5,1,decentralheft,298.22981661605996,8946.894498481799,1139
59,59,200,0,5,3,decentralheft,69.95108930125835,3154.7941274867517,1139
60,60,200,0,5,0,decentralheft,11.424102160697746,209.06106954076876,1139
