,job_id,load_info_delay,placement_info_delay,req_inter_arrival_delay,workflow_type,scheduler_type,slowdown,response_time,num_activation_dags
0,0,250,0,5,0,decentralheft,9.811324524766915,179.54723880323456,973
1,1,250,0,5,2,decentralheft,70.18249590146556,807.098702866854,973
2,2,250,0,5,3,decentralheft,22.51284762330528,1015.3294278110682,973
3,3,250,0,5,1,decentralheft,257.8469354902364,7735.4080647070905,973
4,4,250,0,5,2,decentralheft,70.77378912464633,813.8985749334328,973
5,5,250,0,5,0,decentralheft,10.21799720388953,186.9893488311784,973
6,6,250,0,5,3,decentralheft,22.44790480380803,1012.4005066517421,973
7,7,250,0,5,2,decentralheft,71.276032794668,819.674377138682,973
8,8,250,0,5,2,decentralheft,71.80893293261249,825.8027287250436,973
9,9,250,0,5,0,decentralheft,10.322768794905882,188.90666894677764,973
10,10,250,0,5,1,decentralheft,259.67685344489706,7790.305603346911,973
11,11,250,0,5,0,decentralheft,10.757938097340185,196.8702671813254,973
12,12,250,0,5,2,decentralheft,72.68831237682507,835.9155923334882,973
13,13,250,0,5,3,decentralheft,22.572484726677597,1018.0190611731597,973
14,14,250,0,5,2,decentralheft,73.11815115243051,840.8587382529508,973
15,15,250,0,5,0,decentralheft,11.047464133715154,202.16859364698732,973
16,16,250,0,5,1,decentralheft,398.6314699151928,11958.944097455784,973
17,17,250,0,5,0,decentralheft,11.403271216377686,208.67986325971165,973
18,18,250,0,5,3,decentralheft,23.173498679693836,1045.124790454192,973
19,19,250,0,5,0,decentralheft,11.893828258873885,217.65705713739212,973
20,20,250,0,5,1,decentralheft,403.14362384096665,12094.308715228999,973
21,21,250,0,5,0,decentralheft,12.34841659074984,225.97602361072208,973
22,22,250,0,5,0,decentralheft,12.74401712180274,233.21551332899014,973
23,23,250,0,5,3,decentralheft,23.943029262635584,1079.8306197448649,973
24,24,250,0,5,0,decentralheft,13.1054039220952,239.82889177434217,973
25,25,250,0,5,0,decentralheft,13.560512797605321,248.1573841961774,973
26,26,250,0,5,2,decentralheft,73.0670576399344,840.2711628592457,973
27,27,250,0,5,2,decentralheft,73.54537198180272,845.7717777907312,973
28,28,250,0,5,2,decentralheft,74.57965205161744,857.6659985936005,973
29,29,250,0,5,2,decentralheft,74.10753493091475,852.2366517055196,973
30,30,250,0,5,3,decentralheft,24.73891738230364,1115.7251739418941,973
31,31,250,0,5,3,decentralheft,26.792964951664185,1208.3627193200548,973
32,32,250,0,5,3,decentralheft,29.4363522843067,1327.5794880222322,973
33,33,250,0,5,0,decentralheft,12.615130067805271,230.8568802408365,973
34,34,250,0,5,3,decentralheft,34.87692489117968,1572.9493125922033,973
35,35,250,0,5,2,decentralheft,73.07208833434105,840.329015844922,973
36,36,250,0,5,2,decentralheft,73.53855888924592,845.6934272263281,973
37,37,250,0,5,2,decentralheft,74.3547636517287,855.07978199488,973
38,38,250,0,5,3,decentralheft,39.65742003173313,1788.5496434311642,973
39,39,250,0,5,2,decentralheft,74.75418500333869,859.673127538395,973
40,40,250,0,5,0,decentralheft,12.455134896701594,227.92896860963918,973
41,41,250,0,5,3,decentralheft,44.188170127721165,1992.8864727602247,973
42,42,250,0,5,2,decentralheft,75.42544211275221,867.3925842966504,973
43,43,250,0,5,0,decentralheft,12.588734782150228,230.37384651334918,973
44,44,250,0,5,3,decentralheft,45.7009480987742,2061.1127592547164,973
45,45,250,0,5,3,decentralheft,45.9230789850515,2071.1308622258225,973
46,46,250,0,5,2,decentralheft,75.58272093051468,869.2012907009189,973
47,47,250,0,5,3,decentralheft,45.98491506486794,2073.9196694255443,973
48,48,250,0,5,2,decentralheft,76.05205910235432,874.5986796770746,973
49,49,250,0,5,3,decentralheft,46.05528291085694,2077.093259279648,973
50,50,250,0,5,0,decentralheft,12.273903715214228,224.61243798842037,973
51,51,250,0,5,3,decentralheft,46.22903046980868,2084.9292741883714,973
52,52,250,0,5,0,decentralheft,12.529517492563144,229.29017011390556,973
